order	x	y	placement_time	restaurant	ready_time
o1	8316	7895	601	r1	626
o2	9400	10844	645	r2	655
o3	9296	11628	716	r3	753
o4	8223	11370	369	r4	396
o5	11172	9386	734	r5	759
o6	9124	9543	955	r6	993
o7	3277	8209	729	r7	751
o8	7519	3680	339	r8	356
o9	8504	8989	733	r9	753
o10	5130	8121	456	r10	469
o11	7641	9615	732	r11	732
o12	7102	7023	612	r12	638
o13	8858	10438	781	r13	794
o14	6228	6532	749	r14	762
o15	10449	9344	574	r15	611
o16	6964	6346	758	r16	764
o17	8504	5293	758	r16	764
o18	9657	9485	782	r17	807
o19	8868	8132	300	r18	356
o20	5555	8482	737	r19	744
o21	4606	5674	793	r20	808
o22	1898	5847	498	r20	508
o23	1663	6493	313	r20	321
o24	9106	10985	709	r21	724
o25	7444	7933	696	r22	709
o26	7606	7936	333	r23	348
o27	11409	9169	315	r9	325
o28	1119	8583	656	r24	681
o29	10366	5476	653	r25	659
o30	10649	7034	933	r26	958
o31	8389	6588	797	r27	822
o32	9691	5737	389	r28	426
o33	9444	8622	756	r5	767
o34	10253	9347	734	r29	747
o35	1007	8585	651	r30	682
o36	6835	7206	707	r31	725
o37	3740	8802	218	r32	261
o38	2186	6822	766	r20	787
o39	9023	10162	330	r33	343
o40	8194	10831	710	r34	738
o41	11048	9470	878	r35	891
o42	7223	9728	812	r36	825
o43	8343	8899	802	r17	820
o44	9222	10837	773	r26	804
o45	8802	10671	779	r37	781
o46	5826	7813	647	r31	659
o47	10278	9887	584	r16	601
o48	7905	5196	399	r38	424
o49	7964	10423	632	r39	638
o50	7410	4773	254	r40	266
o51	5668	6923	486	r24	509
o52	7490	7753	740	r41	758
o53	6377	9185	398	r10	420
o54	6531	4845	697	r27	734
o55	7476	10418	874	r42	899
o56	9029	9612	459	r29	471
o57	5116	8483	366	r43	401
o58	2875	8718	480	r16	498
o59	10313	8016	723	r44	748
o60	8917	10504	806	r44	817
o61	8882	8970	971	r16	989
o62	11051	9076	799	r45	824
o63	1963	8040	319	r46	346
