order	x	y	placement_time	restaurant	ready_time
o1	30486	14404	477	r1	489
o2	30711	14054	588	r2	603
o3	28386	21033	756	r3	757
o4	23850	19015	626	r4	688
o5	25442	13746	314	r5	326
o6	29977	16377	172	r6	187
o7	27699	13525	695	r7	717
o8	24132	17223	545	r8	552
o9	28828	14741	634	r9	645
o10	29450	13197	670	r10	680
o11	0	54697	595	r11	616
o12	24545	14620	104	r12	128
o13	27333	17135	358	r13	363
o14	26502	13062	338	r14	353
o15	25935	14773	704	r15	739
o16	22838	17832	693	r16	719
o17	27975	18844	741	r3	749
o18	28919	14790	172	r17	198
o19	25447	15069	706	r18	726
o20	25468	15453	352	r5	361
o21	28964	13607	607	r19	632
o22	29326	17256	480	r20	490
o23	31027	14504	521	r10	525
o24	28558	13516	830	r21	857
o25	24556	15232	384	r22	394
o26	27575	13244	473	r23	483
o27	25322	14403	603	r24	626
o28	30102	13663	697	r9	706
o29	27502	10625	547	r25	557
o30	29027	18813	545	r26	570
o31	22581	19160	224	r27	226
o32	23797	18860	480	r13	499
o33	29900	14741	598	r28	632
o34	28433	13887	691	r29	724
o35	25500	17244	368	r23	388
o36	28227	7572	282	r30	288
o37	25737	21239	730	r31	766
o38	27673	19583	734	r31	744
o39	26944	20158	663	r32	673
o40	29238	12748	482	r33	488
o41	25080	15387	247	r34	262
o42	22455	10471	725	r35	755
o43	23012	14614	823	r36	839
o44	27305	19013	197	r37	202
o45	28785	18776	188	r38	208
o46	26570	23076	472	r39	486
o47	27524	25796	799	r40	819
o48	29852	13904	254	r41	263
o49	30752	4226	151	r42	166
o50	27201	21106	630	r31	652
o51	28645	19450	597	r37	622
o52	22764	21246	494	r43	514
o53	30556	14544	655	r44	666
o54	30717	13837	656	r45	672
o55	28621	17179	596	r46	618
o56	29183	14095	738	r9	749
o57	26561	19271	592	r47	602
o58	24797	15448	678	r48	683
o59	27497	18155	720	r49	738
o60	27800	12475	324	r15	341
o61	30615	13852	582	r50	611
o62	29136	18095	382	r51	391
o63	28939	19585	688	r52	708
o64	28721	18658	646	r53	654
o65	26547	16015	685	r48	691
o66	24300	15779	340	r36	347
o67	29925	11081	684	r54	696
o68	23839	18669	649	r55	662
o69	29806	16431	704	r56	710
o70	29173	7063	633	r57	656
o71	27807	13924	350	r5	361
o72	27026	15417	117	r16	147
o73	26419	14549	748	r58	802
o74	30252	14468	589	r6	604
o75	27210	19379	173	r59	181
o76	18916	18460	242	r60	273
o77	25889	9016	481	r61	495
o78	24735	18416	711	r5	720
o79	27812	20847	634	r62	657
o80	24198	18225	658	r63	663
o81	28632	13870	176	r64	182
o82	28857	12553	234	r65	244
o83	23324	17463	604	r4	679
o84	29225	13704	149	r66	159
o85	26747	15321	766	r67	774
o86	29862	13039	361	r68	396
o87	25542	16974	634	r69	650
o88	23548	15206	672	r23	682
o89	24272	16071	166	r5	171
o90	30797	14631	581	r3	586
o91	26927	20877	140	r70	148
o92	27374	17820	216	r51	232
o93	29533	15858	642	r71	643
o94	22886	18014	421	r4	450
o95	30122	8227	532	r72	562
o96	29062	14925	755	r15	778
o97	22120	22102	609	r73	642
o98	26400	22289	606	r74	607
o99	29334	12479	266	r18	297
o100	27407	20900	492	r75	507
o101	30038	15435	410	r6	417
o102	26682	26279	807	r40	824
o103	31858	4881	801	r76	806
o104	28538	13032	616	r5	632
o105	21671	14827	168	r77	195
o106	29181	18057	165	r70	175
o107	23418	21374	137	r78	151
o108	27784	15157	130	r79	142
o109	29032	13422	189	r64	191
o110	30777	13651	542	r5	551
o111	28136	20445	157	r80	171
o112	24417	16696	773	r21	788
o113	30358	10057	724	r57	743
o114	29915	15401	804	r81	825
o115	27660	21607	280	r29	292
o116	29629	11963	583	r82	584
o117	29503	12290	604	r83	614
o118	28561	15648	498	r16	515
o119	27859	12770	164	r84	179
o120	23249	15842	820	r8	838
o121	28685	13896	734	r82	749
o122	23599	22701	715	r85	728
o123	29714	12837	161	r86	181
o124	22169	18125	252	r4	299
o125	23107	17508	555	r4	639
o126	28858	14399	530	r25	546
o127	29639	14178	155	r41	181
o128	28062	17742	670	r29	695
o129	28872	14701	111	r87	128
o130	28252	21708	634	r29	652
o131	24554	9591	487	r88	499
o132	24585	15597	702	r58	726
o133	25828	19227	679	r89	696
o134	28816	19673	572	r15	579
o135	23142	22051	323	r43	336
o136	25919	23441	574	r90	582
o137	29494	13503	275	r91	277
o138	28135	19929	151	r92	155
o139	30479	2614	649	r76	657
o140	28583	13164	645	r28	664
o141	24280	16536	631	r16	659
o142	28339	21594	479	r93	494
o143	25055	19902	810	r94	827
o144	24461	16660	518	r95	528
o145	22440	21363	167	r96	182
o146	29880	10200	380	r97	390
o147	27807	21319	564	r93	576
o148	29514	11716	601	r98	626
o149	29835	15484	600	r99	604
o150	25947	19737	218	r26	230
o151	25826	15577	371	r6	381
o152	26696	15139	715	r100	729
o153	27004	14101	771	r8	786
o154	30031	14519	618	r9	634
o155	26491	13199	717	r101	727
o156	27507	13710	178	r21	181
o157	26000	15702	627	r102	648
o158	30510	11682	694	r103	708
o159	28615	13751	682	r15	720
o160	30876	14446	317	r104	336
o161	27779	22243	662	r70	664
o162	27818	19058	275	r81	290
o163	29500	12809	147	r103	151
o164	28617	20508	281	r75	282
o165	25064	12365	326	r79	331
o166	29733	15539	504	r67	526
o167	28587	19054	520	r105	531
o168	29347	16784	518	r106	532
o169	24396	23086	588	r107	600
o170	29989	16361	471	r26	487
o171	29358	15632	705	r7	726
o172	30454	13861	182	r25	212
o173	29815	3462	796	r76	806
o174	29331	13338	167	r66	177
o175	27320	11021	612	r108	630
o176	29725	11375	554	r109	568
o177	20367	19009	133	r87	140
o178	26435	12495	153	r42	182
o179	27369	20780	632	r110	639
o180	29278	14091	358	r25	368
o181	23080	15821	589	r21	598
o182	24572	19401	533	r95	535
o183	25763	17267	526	r102	535
o184	22778	20910	646	r110	653
o185	27783	6682	160	r42	175
o186	24802	18812	566	r111	591
o187	23968	17677	50	r112	66
o188	26447	14631	541	r36	550
o189	30018	13642	517	r49	546
o190	23179	21558	592	r62	609
o191	29859	14597	735	r9	746
o192	30986	14378	691	r113	732
o193	30549	15111	321	r114	341
o194	30352	10063	555	r54	580
o195	24733	14941	776	r22	789
o196	30004	16292	710	r115	736
o197	26322	10416	621	r116	634
o198	24900	17529	208	r23	223
o199	26657	14785	757	r49	778
o200	32291	3036	128	r117	132
o201	27531	13878	151	r82	176
o202	30003	15154	214	r56	216
o203	29176	10566	236	r114	249
o204	23396	5703	95	r118	119
o205	27417	19482	537	r29	559
o206	29376	13581	528	r10	541
o207	28740	19561	652	r105	693
o208	26007	15141	518	r16	534
o209	29511	14199	731	r119	781
o210	25134	15385	391	r102	396
o211	28226	16185	178	r115	194
o212	24874	15285	832	r120	847
o213	27370	20498	625	r121	635
o214	20561	11376	0	r112	18
o215	27599	18962	602	r95	610
o216	28713	10852	653	r19	684
o217	28667	13047	183	r122	184
o218	25937	18705	187	r31	201
o219	22917	21051	618	r123	647
o220	26318	15944	824	r5	830
o221	8295	31526	728	r124	729
o222	23249	15606	665	r5	687
o223	26677	19564	510	r125	511
o224	23522	17210	586	r100	599
o225	26038	15953	495	r16	515
o226	27844	18812	659	r51	669
o227	30817	13914	777	r126	821
o228	29942	15245	582	r9	593
o229	30578	15207	674	r127	704
o230	28097	23034	779	r128	790
o231	29386	12771	762	r26	781
o232	27637	17063	663	r5	686
o233	27974	17535	213	r15	243
o234	27715	10453	755	r88	775
o235	28464	10764	484	r65	507
o236	24988	16895	601	r5	614
o237	26923	12494	702	r127	742
o238	25652	23635	521	r129	528
o239	29496	15666	666	r19	691
o240	28838	12756	204	r65	219
o241	28384	17268	698	r5	710
o242	28595	14001	647	r130	649
o243	27316	21138	619	r131	629
o244	25898	19568	499	r132	525
o245	30857	14536	747	r115	760
o246	26908	14493	488	r23	503
o247	24395	19338	219	r111	238
o248	29995	14571	645	r133	656
o249	25418	14452	554	r58	566
o250	33104	4252	489	r134	506
o251	26367	21490	170	r40	206
o252	26026	20657	602	r4	672
o253	30144	13688	751	r133	763
o254	26551	12274	140	r135	152
