order	x	y	placement_time	restaurant	ready_time
o1	16520	14749	2	r1	14
o2	15632	16500	10	r2	20
o3	18599	18613	11	r3	19
o4	21513	15190	11	r4	23
o5	15332	14548	12	r1	28
o6	19953	19742	14	r5	33
o7	16889	15306	16	r1	30
o8	20102	17958	16	r6	19
o9	18174	22207	18	r5	33
o10	17442	15193	22	r1	30
o11	19696	19847	23	r3	31
o12	15566	13093	24	r2	33
o13	17750	25114	25	r5	37
o14	19771	12561	25	r2	33
o15	19275	10739	26	r7	52
o16	18297	17925	27	r8	28
o17	22008	14755	28	r9	37
o18	18080	14931	31	r10	41
o19	20999	14014	34	r8	34
o20	19328	22373	34	r3	44
o21	20291	15677	37	r4	51
o22	16185	17513	37	r1	68
o23	14396	14981	38	r1	66
o24	22162	14275	39	r1	73
o25	21151	14902	42	r1	71
o26	18182	14036	43	r4	55
o27	17524	15971	43	r1	76
o28	20172	18683	44	r6	49
o29	19578	21746	44	r3	48
o30	13697	19066	44	r2	53
o31	19411	12869	46	r4	59
o32	16735	19414	49	r8	53
o33	17892	20664	52	r5	71
o34	14562	18188	56	r5	71
o35	16334	16726	56	r2	60
o36	21136	11882	57	r11	61
o37	19464	16230	59	r2	70
o38	18794	18168	59	r6	66
o39	20966	11773	59	r4	63
o40	12109	17630	59	r2	70
o41	19702	20295	59	r5	65
o42	20731	16784	60	r9	62
o43	19204	12736	61	r12	82
o44	19329	20137	61	r13	66
o45	18464	12115	62	r14	73
o46	19203	20194	63	r15	66
o47	21287	14737	63	r16	81
o48	20017	19561	64	r13	68
o49	17136	22071	64	r17	105
o50	19229	19729	64	r13	69
o51	18430	22353	64	r18	73
o52	18761	20403	64	r17	92
o53	20391	19056	66	r5	82
o54	24294	2670	67	r19	72
o55	13533	18612	68	r5	85
o56	21464	14745	68	r20	89
o57	22127	13394	69	r21	119
o58	17255	22669	69	r22	86
o59	20645	15805	69	r23	70
o60	21011	11403	70	r24	94
o61	20473	18897	70	r15	80
o62	17329	16355	70	r25	90
o63	17106	17549	70	r26	75
o64	13932	19153	70	r5	85
o65	20291	17692	70	r2	80
o66	19302	19474	70	r15	90
o67	16791	22342	70	r22	89
o68	21358	15793	71	r4	84
o69	21345	11728	71	r27	86
o70	14416	16628	71	r28	86
o71	18601	19687	72	r15	92
o72	19483	15990	72	r15	93
o73	17654	25456	73	r5	85
o74	15573	17140	73	r10	79
o75	19957	19170	73	r29	74
o76	17887	21269	73	r17	93
o77	17636	14376	73	r30	86
o78	16069	14764	73	r25	90
o79	19183	20612	74	r15	94
o80	21566	13040	74	r31	100
o81	18451	18594	74	r6	81
o82	20548	13886	75	r32	92
o83	21589	10461	75	r33	100
o84	17856	19274	76	r15	94
o85	20222	15639	77	r9	82
o86	18082	15930	77	r15	107
o87	19388	20780	77	r29	79
o88	23455	3833	77	r19	79
o89	18942	18357	77	r15	102
o90	17170	20767	78	r15	106
o91	14552	21184	78	r34	98
o92	20645	12442	79	r35	83
o93	18002	20583	79	r29	79
o94	21461	15668	79	r36	92
o95	20852	15043	79	r37	81
o96	17732	23443	79	r38	91
o97	13082	20464	80	r5	101
o98	21438	12597	80	r39	85
o99	16023	23858	80	r22	100
o100	17986	19437	80	r40	95
o101	18782	18171	81	r6	90
o102	18695	17283	81	r37	82
o103	18290	20985	81	r15	124
o104	18766	13005	82	r32	98
o105	15932	15450	82	r26	89
o106	19906	17068	82	r18	93
o107	19203	21330	82	r15	108
o108	18825	17593	82	r15	107
o109	14316	17636	83	r41	94
o110	21112	14496	83	r35	90
o111	16459	15134	85	r10	101
o112	18699	20103	85	r15	107
o113	21598	11459	85	r35	89
o114	19304	17974	85	r2	97
o115	18842	20116	85	r15	107
o116	17650	22359	86	r42	113
o117	16944	14009	86	r30	104
o118	15672	16927	86	r8	96
o119	20908	15765	86	r12	102
o120	20129	12528	87	r43	103
o121	24676	4271	87	r19	89
o122	16929	16216	88	r15	118
o123	19413	21099	89	r15	114
o124	14510	18427	91	r44	111
o125	20939	13127	91	r45	104
o126	17884	25737	91	r46	103
o127	17452	15549	92	r30	106
o128	18752	12622	95	r10	105
o129	19972	12881	95	r47	125
o130	19115	21924	95	r15	123
o131	21309	13800	95	r48	101
o132	17070	15201	95	r48	101
o133	16955	14826	95	r18	107
o134	19046	17922	96	r29	97
o135	20923	13732	97	r35	108
o136	17043	23197	97	r17	107
o137	21794	13615	97	r49	120
o138	14544	16848	97	r5	113
o139	20728	13204	97	r50	125
o140	15592	17047	98	r44	118
o141	16760	18925	98	r51	114
o142	17561	15519	98	r18	119
o143	14653	19001	99	r52	152
o144	16214	15503	99	r48	104
o145	20179	14202	99	r8	108
o146	19247	17865	101	r6	108
o147	15083	16334	101	r28	124
o148	17787	21587	102	r17	113
o149	19864	16331	102	r53	122
o150	15740	15649	102	r48	109
o151	18247	13585	102	r25	113
o152	19382	21194	103	r54	108
o153	16532	15183	103	r9	109
o154	20476	12926	103	r16	132
o155	21512	13200	103	r27	122
o156	20115	9762	103	r35	106
o157	18823	13352	104	r55	111
o158	16231	21446	104	r56	115
o159	20686	12360	105	r23	105
o160	18381	19743	105	r57	111
o161	20985	13789	105	r58	120
o162	16487	15902	106	r26	108
o163	21849	14764	106	r30	119
o164	17254	23314	106	r29	107
o165	17374	21860	107	r17	119
o166	17887	13133	107	r10	119
o167	20647	16607	108	r46	122
o168	20173	19927	108	r15	141
o169	16640	23134	109	r29	110
o170	13837	23920	109	r42	123
o171	22128	13926	110	r59	162
o172	17256	22069	110	r22	133
o173	17970	14750	110	r60	133
o174	19403	19834	110	r15	135
o175	20838	15207	110	r18	116
o176	20883	13081	111	r44	131
o177	18582	18650	111	r53	126
o178	20750	16584	112	r10	120
o179	19919	19577	112	r13	117
o180	19283	16951	112	r29	114
o181	14527	17309	113	r5	131
o182	13956	17291	114	r28	133
o183	19332	19085	115	r51	118
o184	21389	10616	115	r36	125
o185	15773	17753	115	r15	148
o186	17851	20936	116	r51	119
