order	x	y	placement_time	restaurant	ready_time
o1	3386	9266	48	r1	65
o2	6447	6506	68	r2	99
o3	8103	9583	78	r3	97
o4	9627	9380	91	r4	102
o5	10814	8662	92	r5	110
o6	8455	9292	103	r6	122
o7	2972	7260	104	r2	133
o8	4667	4707	112	r7	136
o9	7173	6774	118	r7	138
o10	7581	9490	118	r8	122
o11	8944	5419	125	r9	147
o12	11651	2898	126	r10	132
o13	4402	7472	126	r11	147
o14	10045	9857	135	r12	150
o15	7735	8949	137	r13	142
o16	6400	9943	143	r13	155
o17	7249	10095	143	r14	173
o18	9902	10460	156	r15	180
o19	5847	7025	158	r15	180
o20	8693	7666	164	r16	194
o21	7873	8733	170	r17	187
o22	10568	8890	177	r18	182
o23	10634	8947	180	r4	194
o24	7058	7185	184	r15	203
o25	9594	5097	184	r16	212
o26	2339	5390	184	r19	193
o27	9602	10468	186	r20	222
o28	8171	7428	187	r6	202
o29	8257	5203	191	r21	202
o30	9751	5793	194	r22	215
o31	9724	9184	204	r23	218
o32	10829	8959	205	r24	230
o33	7211	10242	207	r15	224
o34	8253	10277	211	r5	242
o35	4012	7673	212	r17	225
o36	10333	5618	219	r25	236
o37	9695	4820	225	r26	240
o38	6557	6171	225	r27	244
o39	8657	7986	229	r28	259
o40	6370	6870	231	r15	254
o41	8436	10050	234	r29	247
o42	10140	8575	246	r30	251
o43	8470	6040	248	r16	274
o44	8017	7521	248	r16	274
o45	8735	4564	252	r11	267
o46	7369	8872	256	r15	268
o47	9148	8775	261	r31	274
o48	6668	6102	262	r32	274
o49	7691	6773	266	r19	271
o50	8380	6838	272	r33	283
o51	5119	8175	278	r11	296
o52	5915	7865	287	r11	296
o53	10168	7446	289	r6	307
o54	10624	9966	294	r34	309
o55	8214	7792	310	r15	315
o56	9924	7934	328	r6	343
o57	7636	7954	329	r35	339
o58	9500	9003	338	r16	363
o59	10497	7590	346	r4	353
o60	6902	8418	347	r36	366
o61	7930	2692	347	r10	361
o62	10498	8795	364	r4	379
o63	8568	9041	365	r17	377
o64	13041	2462	367	r10	379
o65	8661	6872	375	r27	385
o66	7508	4261	384	r10	386
o67	9364	5479	386	r15	394
o68	9569	4830	389	r9	410
o69	5377	8376	394	r37	404
o70	8257	14	399	r10	400
o71	10270	5925	403	r15	416
o72	8721	11149	408	r24	423
o73	7941	10580	413	r38	434
o74	9845	9274	417	r18	428
o75	7389	6149	424	r15	439
o76	6620	8386	426	r16	442
o77	6569	10400	426	r23	446
o78	9212	8838	436	r17	449
o79	5973	6067	440	r26	449
o80	3143	8236	442	r39	455
o81	9203	8094	446	r16	466
o82	9035	8547	448	r40	459
o83	9589	9199	459	r41	462
o84	792	7451	460	r19	475
o85	10708	9951	460	r40	477
o86	10972	8835	461	r42	478
o87	6996	8166	463	r35	478
o88	6128	10206	471	r17	486
o89	1533	6383	474	r7	500
o90	9023	10202	475	r17	502
o91	7876	9032	475	r28	505
o92	8587	8493	477	r17	492
o93	11326	8579	477	r43	492
o94	7978	9666	478	r17	502
o95	7760	8920	481	r17	504
o96	6407	6732	483	r44	503
o97	8151	7958	485	r20	514
o98	8827	5405	485	r44	503
o99	9881	8742	486	r45	490
o100	10254	9200	486	r46	487
o101	10202	5541	488	r16	503
o102	8726	10347	492	r11	504
o103	10190	8924	495	r44	513
o104	11308	4927	499	r44	517
o105	9516	11043	501	r24	522
o106	8748	7162	501	r17	516
o107	8426	5594	502	r5	512
o108	7821	4799	509	r44	539
o109	2268	7599	510	r7	525
o110	9218	8349	514	r27	527
o111	8180	10661	515	r24	530
o112	8592	4569	515	r10	529
o113	8842	8878	518	r9	538
o114	9463	9702	521	r8	529
o115	10324	9549	521	r17	539
o116	7950	9867	527	r8	532
o117	9394	7811	528	r17	545
o118	9080	9084	530	r47	531
o119	6476	6548	537	r7	572
o120	10323	5067	538	r44	568
o121	9128	9016	542	r45	550
o122	8447	7096	544	r26	564
o123	10362	9576	546	r17	564
o124	3541	7599	546	r7	566
o125	10577	9134	549	r17	564
o126	7268	7434	549	r44	563
o127	7729	7581	551	r31	561
o128	9038	9823	551	r40	567
o129	9744	8377	554	r40	574
o130	9598	9692	554	r20	572
o131	8763	8876	555	r8	564
o132	2716	7701	555	r7	572
o133	7455	7859	556	r17	564
o134	6043	6776	558	r44	564
o135	11323	8871	558	r40	571
o136	2153	7865	559	r2	588
o137	8422	9406	559	r17	564
o138	3495	6299	562	r7	585
o139	6674	7247	564	r12	579
o140	9282	6441	564	r20	569
o141	10732	5625	565	r44	579
o142	9563	11134	565	r43	580
o143	6846	7856	566	r16	585
o144	6712	4324	567	r35	578
o145	9283	4677	573	r16	604
o146	11337	6856	573	r4	582
o147	9438	4817	575	r44	593
o148	8308	7233	576	r16	604
o149	8180	9759	578	r4	589
o150	8172	10208	578	r48	606
o151	11379	7224	578	r49	580
o152	5426	7539	578	r39	603
o153	9137	8810	580	r17	594
o154	11293	8703	581	r50	611
o155	9439	8940	583	r50	611
o156	9418	10885	583	r32	591
o157	3436	5153	583	r51	591
o158	7118	7400	584	r28	614
o159	8940	8990	585	r9	593
o160	9037	0	587	r10	595
o161	7933	10748	587	r17	595
o162	8376	6974	588	r52	626
o163	7665	6799	588	r16	613
o164	9693	10615	588	r11	608
o165	6721	6112	589	r37	594
o166	6334	5577	589	r31	598
o167	9603	9642	590	r53	620
o168	6708	6138	590	r45	614
o169	7929	8445	590	r17	595
o170	9405	8677	591	r52	626
o171	9512	9194	591	r20	596
o172	8175	5336	592	r4	609
o173	9525	5627	593	r45	615
o174	3015	8719	594	r7	605
o175	9497	9866	596	r11	623
o176	8971	8824	598	r54	616
o177	11016	8353	598	r55	627
o178	3922	7862	598	r7	628
o179	8120	7785	598	r56	608
o180	10726	7669	599	r52	619
o181	9023	8911	602	r31	612
o182	8419	7238	603	r16	623
o183	9517	7138	605	r16	625
o184	7615	9983	605	r7	635
o185	8100	6627	606	r49	607
o186	8298	10369	606	r17	636
o187	9487	7772	608	r40	623
o188	6234	6936	609	r17	660
o189	10316	9723	610	r17	657
o190	8165	8748	610	r47	636
o191	10287	9516	610	r26	626
o192	9142	9192	611	r40	628
o193	9398	6009	612	r9	630
o194	8389	7548	615	r17	660
o195	10747	8130	616	r42	629
o196	7776	9550	617	r17	637
o197	10332	8843	620	r55	640
o198	7014	7164	620	r44	649
o199	4504	8390	623	r2	652
o200	9071	8807	628	r20	633
o201	11403	8929	629	r32	635
o202	10214	5689	634	r45	640
o203	7154	8795	635	r54	658
o204	8138	9733	636	r49	637
o205	6119	7469	638	r31	648
o206	6363	6625	639	r49	640
o207	10546	5523	640	r35	650
o208	8261	9526	640	r17	668
o209	8826	6711	640	r9	646
o210	10657	8021	641	r47	670
o211	5902	9615	644	r11	670
o212	6897	7256	645	r16	655
o213	7455	7985	646	r57	707
o214	4339	7978	646	r31	656
o215	8266	10252	647	r17	667
o216	9272	9259	649	r17	657
o217	6118	7553	651	r19	674
o218	8644	7203	651	r52	666
o219	8351	8911	652	r16	666
o220	4850	5755	652	r9	669
o221	6723	8231	655	r17	678
o222	10050	9805	658	r31	718
o223	11381	9051	661	r11	686
o224	9310	9041	661	r9	669
o225	8782	5877	664	r16	674
o226	8005	7469	664	r17	684
o227	9015	9568	664	r44	673
