order	x	y	placement_time	restaurant	ready_time
o1	8972	8741	205	r1	252
o2	5755	8072	206	r2	213
o3	3428	6064	216	r3	239
o4	2657	8825	218	r2	261
o5	8480	9816	228	r4	284
o6	8004	9626	231	r5	274
o7	8136	10970	238	r6	275
o8	8152	11561	239	r4	314
o9	9299	9378	246	r6	283
o10	6846	5023	248	r2	263
o11	7631	9940	253	r7	274
o12	8405	10146	259	r5	286
o13	7168	10983	265	r8	283
o14	8345	10571	266	r3	294
o15	8390	9810	267	r8	283
o16	6952	10515	268	r9	293
o17	7731	7418	272	r5	323
o18	8743	9494	275	r10	291
o19	6190	8606	278	r11	306
o20	7801	9486	285	r12	322
o21	8721	11413	293	r12	330
o22	6239	9723	295	r13	307
o23	7320	5734	295	r8	303
o24	5473	6885	296	r5	334
o25	6922	10826	296	r2	328
o26	7766	8110	300	r5	356
o27	7487	7274	302	r8	314
o28	7144	9134	305	r14	327
o29	6815	9114	307	r8	314
o30	10087	9163	309	r15	321
o31	7904	9573	312	r3	327
o32	7883	10277	313	r16	336
o33	7405	7088	314	r15	326
o34	8694	5697	315	r17	321
o35	8035	9315	316	r7	327
o36	8482	11161	316	r18	331
o37	977	8716	317	r19	324
o38	9449	7899	317	r20	342
o39	2213	4569	317	r21	348
o40	9254	10153	318	r5	361
o41	2250	10045	319	r22	356
o42	8019	9969	323	r5	370
o43	9362	9330	324	r23	347
o44	7508	7239	324	r10	349
o45	9578	7923	332	r13	354
o46	7482	5192	332	r24	344
o47	9163	9399	332	r25	358
o48	6634	8052	333	r14	348
o49	9104	3283	333	r26	345
o50	9510	8079	333	r27	350
o51	6660	10182	334	r7	337
o52	4941	9126	335	r26	347
o53	7824	9457	336	r28	349
o54	5547	5858	338	r15	350
o55	5891	11166	340	r26	352
o56	7760	8948	341	r26	354
o57	9356	9461	342	r20	360
o58	5721	6041	342	r14	350
o59	8370	9859	343	r29	356
o60	9248	9731	344	r14	350
o61	7422	8973	344	r15	356
o62	6926	10513	348	r20	363
o63	7451	7623	349	r5	404
o64	2365	9074	350	r16	363
o65	10167	9389	351	r30	362
o66	4222	8921	351	r9	363
o67	8604	6058	352	r26	357
o68	7256	10309	354	r24	365
o69	9648	8056	355	r31	367
o70	9241	10467	356	r3	374
o71	7554	6604	358	r32	395
o72	6672	6495	358	r31	370
o73	3601	8093	359	r2	366
o74	8336	10987	359	r15	371
o75	7482	8246	363	r5	419
o76	8573	6207	364	r27	401
o77	7685	6953	366	r30	381
o78	9175	7319	370	r33	390
o79	9715	3430	372	r34	387
o80	8897	5697	376	r29	388
o81	7122	4726	377	r35	388
o82	8464	9809	378	r20	409
o83	5938	7305	380	r10	393
o84	4499	9396	381	r15	393
o85	8101	9610	382	r20	407
o86	6055	8074	383	r36	405
o87	5837	6561	383	r26	413
o88	4109	8468	386	r26	412
o89	6831	7565	386	r5	442
o90	6187	5570	386	r36	402
o91	7175	9123	388	r37	413
o92	3935	9090	389	r18	407
o93	8641	5627	389	r27	426
o94	3908	9157	390	r38	427
o95	8260	7687	390	r3	427
o96	4071	9132	391	r15	409
o97	6262	5855	395	r15	413
o98	6846	8319	395	r36	412
o99	2434	6402	396	r39	433
o100	2221	7975	397	r26	409
o101	2386	6345	397	r40	413
o102	9191	9781	398	r41	413
o103	5409	7750	399	r28	416
o104	6759	5213	399	r42	424
o105	7142	7355	402	r38	439
o106	6074	8609	402	r10	440
o107	1805	8629	403	r43	429
o108	7297	9956	403	r44	440
o109	10061	8077	431	r23	464
o110	7970	9439	437	r15	449
o111	8080	10184	438	r14	451
o112	6494	8230	438	r15	450
o113	9341	8170	439	r27	457
o114	6408	8923	442	r36	464
o115	7468	9404	442	r5	489
o116	5876	11455	443	r45	480
o117	7732	10955	443	r24	455
o118	1497	8663	444	r46	450
o119	2725	8821	447	r47	473
o120	5797	6697	447	r10	470
o121	8904	6954	448	r33	468
o122	7783	10856	449	r18	485
o123	3618	8350	452	r39	465
o124	8933	8454	453	r20	471
o125	7547	9368	453	r39	471
o126	4854	5487	453	r39	480
o127	8858	10209	454	r5	505
o128	3559	8519	457	r26	469
o129	7903	9794	459	r30	471
o130	8530	8397	459	r48	477
o131	8003	9587	462	r20	487
o132	9671	8118	463	r49	474
o133	9669	8153	464	r50	495
o134	7436	9666	466	r35	489
o135	9087	10680	466	r20	484
o136	6941	9537	468	r31	485
o137	10042	8746	469	r27	506
o138	6274	8443	470	r14	477
o139	7159	8028	471	r24	481
o140	865	8710	471	r45	509
o141	1564	6307	472	r3	519
o142	8540	3220	474	r36	487
o143	9220	10124	474	r5	501
o144	7157	6393	474	r26	500
o145	6801	10599	475	r36	495
o146	8942	9552	476	r26	499
o147	8567	5186	477	r14	487
o148	6950	8463	480	r24	502
