order	x	y	placement_time	restaurant	ready_time
o1	7542	7633	615	r1	671
o2	7447	10485	621	r2	639
o3	4938	8492	737	r3	747
o4	11834	2687	563	r4	589
o5	3091	7890	598	r5	635
o6	9761	6148	22	r6	40
o7	7470	7824	598	r7	610
o8	6241	8500	190	r8	201
o9	8374	9305	611	r9	632
o10	1699	5227	485	r10	497
o11	7909	5707	549	r11	586
o12	8023	7135	491	r12	496
o13	2059	7761	555	r5	576
o14	7342	8864	610	r13	642
o15	7806	9427	681	r1	684
o16	8459	9595	672	r14	707
o17	4529	8756	520	r15	538
o18	6596	10165	507	r2	513
o19	8322	7878	718	r16	729
o20	8185	8898	624	r17	661
o21	9079	10543	607	r18	615
o22	7968	8849	142	r19	160
o23	6381	7420	584	r20	621
o24	8521	4698	575	r21	597
o25	8103	10189	689	r22	702
o26	6715	8460	519	r23	536
o27	8700	10863	583	r24	593
o28	5808	8660	88	r25	103
o29	7466	10346	606	r1	643
o30	9165	6409	720	r14	732
o31	7713	8162	129	r3	154
o32	5232	8231	362	r17	387
o33	8371	8228	511	r26	548
o34	8704	6029	602	r27	633
o35	8613	10093	668	r16	673
o36	7268	9333	718	r28	730
o37	8809	10943	595	r29	602
o38	9568	5954	378	r10	390
o39	8526	8959	681	r27	692
o40	1880	5917	714	r23	744
o41	8693	9658	749	r16	756
o42	8627	9979	506	r23	528
o43	4362	8505	310	r14	335
o44	6038	4301	567	r30	580
o45	3001	8386	495	r31	513
o46	7034	6223	193	r26	218
o47	8804	7790	608	r9	626
o48	7910	6737	375	r32	387
o49	9507	10132	571	r33	586
o50	8892	8421	495	r34	511
o51	7433	10573	515	r35	533
o52	3209	5268	559	r25	596
o53	7464	7807	485	r36	521
o54	5448	5902	622	r37	667
o55	8335	8859	436	r1	452
o56	2529	7616	430	r25	461
o57	7559	7340	576	r38	611
o58	8313	9517	671	r38	684
o59	9911	8661	570	r39	601
o60	6272	7114	620	r21	656
o61	3750	8455	623	r40	659
o62	9386	9889	609	r11	646
o63	10017	8801	238	r11	275
o64	8440	8916	610	r29	641
o65	9997	8030	676	r14	713
o66	7586	5360	756	r38	791
o67	7811	6972	113	r19	126
o68	8795	8999	583	r41	618
o69	7378	7713	310	r42	316
o70	7189	2727	347	r43	364
o71	5941	10029	719	r22	734
o72	10688	8767	185	r15	191
o73	7663	7088	544	r44	569
o74	8531	7936	528	r1	549
o75	7228	10432	241	r12	248
o76	8619	8778	328	r11	365
o77	8403	6533	166	r45	192
o78	10064	7952	588	r33	600
o79	9241	7302	382	r46	419
o80	8318	7554	612	r45	628
o81	8799	11021	565	r47	583
o82	7145	10058	514	r45	542
o83	7295	3590	281	r48	296
o84	9152	7955	328	r49	346
o85	7796	9079	365	r1	380
o86	8791	9222	591	r36	597
o87	8204	10339	475	r1	508
o88	7940	5411	663	r50	675
o89	9614	9607	610	r44	630
o90	8705	7185	331	r51	349
o91	716	6380	474	r5	506
o92	8787	9600	590	r52	627
o93	8758	9303	91	r53	104
o94	6745	7884	646	r54	722
o95	5163	7947	287	r55	298
o96	6242	7877	642	r37	668
o97	10580	6979	573	r53	584
o98	9779	9884	294	r56	312
o99	8407	8448	711	r57	723
o100	5934	8332	33	r58	34
o101	3548	8278	558	r17	584
o102	971	6201	249	r23	262
o103	2265	7801	614	r31	632
o104	5965	7790	625	r14	637
o105	10204	8851	667	r55	704
o106	7164	9136	137	r59	143
o107	5731	6670	639	r60	640
o108	5595	5468	589	r57	600
o109	5377	7525	651	r61	679
o110	9586	5073	391	r58	396
o111	4464	7836	611	r62	616
o112	8704	7362	757	r14	769
o113	8484	9359	496	r29	521
o114	1895	8317	500	r23	507
o115	9847	5522	640	r30	652
o116	8530	4303	93	r63	99
o117	8649	8781	604	r11	641
o118	6927	6728	266	r61	272
o119	6500	6619	118	r5	143
o120	5628	6910	483	r21	508
o121	9500	5641	634	r64	641
o122	5136	6698	558	r21	565
o123	8231	7607	478	r46	515
o124	10570	9061	740	r38	758
o125	8349	8784	730	r38	755
o126	4990	9655	644	r55	676
o127	7206	10270	111	r19	127
o128	7554	6344	63	r12	88
o129	8932	9473	637	r65	640
o130	9750	5321	180	r14	192
o131	6453	10260	143	r66	180
