order	x	y	placement_time	restaurant	ready_time
o1	17813	14621	2	r1	17
o2	17076	16459	10	r2	22
o3	20088	18592	11	r3	21
o4	22778	15213	11	r4	26
o5	16572	14517	12	r1	32
o6	21201	19686	14	r5	37
o7	18136	15242	16	r1	33
o8	21405	17849	16	r6	19
o9	19452	22241	18	r5	36
o10	18677	15284	22	r1	32
o11	20914	19756	23	r3	33
o12	16809	13068	24	r2	35
o13	18992	25114	25	r5	40
o14	21239	12491	25	r2	35
o15	20569	10565	26	r7	58
o16	19654	18010	27	r8	28
o17	23303	14828	28	r9	39
o18	19397	15082	31	r10	43
o19	22183	14050	34	r8	34
o20	20591	22387	34	r3	46
o21	21488	15721	37	r4	54
o22	17402	17563	37	r1	75
o23	15740	14958	38	r1	73
o24	23589	14183	39	r1	81
o25	22297	14691	42	r1	78
o26	19450	13846	43	r4	58
o27	18841	15817	43	r1	84
o28	21366	18709	44	r6	50
o29	20840	21673	44	r3	49
o30	15058	18888	44	r2	55
o31	20523	12933	46	r4	62
o32	17959	19277	49	r8	54
o33	19185	20525	52	r5	75
o34	15752	18156	56	r5	74
o35	17731	16761	56	r2	61
o36	22569	11828	57	r11	62
o37	20626	16152	59	r2	72
o38	20237	18274	59	r6	67
o39	22239	11873	59	r4	64
o40	13340	17659	59	r2	72
o41	20960	20246	59	r5	66
o42	21922	16669	60	r9	62
o43	20650	12680	61	r12	87
o44	20599	20175	61	r13	67
o45	19859	11940	62	r14	75
o46	20407	19988	63	r15	66
o47	22659	14582	63	r16	85
o48	21415	19422	64	r13	69
o49	18375	22097	64	r17	115
o50	20669	19726	64	r13	70
o51	19654	22344	64	r18	75
o52	19961	20257	64	r17	99
o53	21723	19001	66	r5	86
o54	25625	2734	67	r19	73
o55	14854	18546	68	r5	89
o56	22708	14712	68	r20	94
o57	23492	13367	69	r21	131
o58	18573	22625	69	r22	90
o59	22006	15745	69	r23	70
o60	22296	11494	70	r24	100
o61	21678	18934	70	r15	82
o62	18748	16210	70	r25	95
o63	18409	17493	70	r26	76
o64	15294	19089	70	r5	88
o65	21740	17715	70	r2	82
o66	20454	19550	70	r15	95
o67	18180	22410	70	r22	93
o68	22656	15611	71	r4	87
o69	22627	11625	71	r27	89
o70	15858	16472	71	r28	89
o71	19838	19726	72	r15	97
o72	20705	15982	72	r15	98
o73	18958	25393	73	r5	88
o74	16864	17148	73	r10	80
o75	21251	19141	73	r29	74
o76	19191	21251	73	r17	98
o77	18994	14387	73	r30	89
o78	17382	14818	73	r25	94
o79	20521	20560	74	r15	99
o80	22799	13025	74	r31	106
o81	19890	18565	74	r6	82
o82	21759	14005	75	r32	96
o83	23007	10451	75	r33	106
o84	18992	19201	76	r15	98
o85	21440	15597	77	r9	83
o86	19408	15889	77	r15	114
o87	20636	20647	77	r29	79
o88	24782	3621	77	r19	79
o89	20310	18293	77	r15	108
o90	18329	20843	78	r15	113
o91	15949	21170	78	r34	103
o92	21978	12393	79	r35	84
o93	19259	20697	79	r29	79
o94	22734	15738	79	r36	95
o95	22320	15177	79	r37	81
o96	19155	23557	79	r38	94
o97	14204	20569	80	r5	106
o98	22896	12501	80	r39	86
o99	17373	23947	80	r22	105
