courier	x	y	on_time	off_time
c1	622	3799	0	90
c2	9830	1946	0	90
c3	1979	5704	0	90
c4	6846	1693	90	270
c5	9290	1574	90	270
c6	8154	10126	90	270
c7	8574	7281	90	270
c8	7626	3656	90	270
c9	11682	4259	90	270
c10	1505	7082	90	270
c11	11865	4694	90	270
c12	10747	3559	90	240
c13	4451	859	90	270
c14	6866	1483	90	270
c15	9663	1821	90	270
c16	10267	2315	90	270
c17	10498	2540	150	270
c18	5595	10924	210	330
c19	6083	3417	210	330
c20	1726	7225	210	330
c21	5723	11982	270	450
c22	3254	1310	270	450
c23	9289	1573	270	450
c24	8957	4436	270	450
c25	10919	5026	270	450
c26	6819	7169	270	450
c27	11473	3849	270	450
c28	12209	7697	270	450
c29	12164	7985	270	450
c30	12068	5340	270	450
c31	5756	1794	270	450
c32	5939	656	270	450
c33	5826	5691	270	390
c34	7209	7762	390	510
c35	7221	8366	390	510
c36	9055	2670	390	510
c37	5962	5537	450	630
c38	10478	6607	450	630
c39	9021	3606	450	630
c40	3948	10404	450	630
c41	8001	974	450	630
c42	11118	3286	450	630
c43	4313	9134	450	630
c44	8804	12376	450	675
c45	4747	5461	450	630
c46	10179	2234	450	630
c47	11849	9114	450	630
c48	5447	5577	450	630
c49	4654	869	450	630
c50	481	4459	450	630
c51	10420	3570	450	630
c52	8752	5049	450	630
c53	7433	4955	450	640
c54	5268	5728	450	630
c55	8428	1133	450	630
c56	7108	3515	450	630
c57	5997	6556	450	630
c58	1097	5028	450	660
c59	8651	1231	450	630
c60	8446	1735	450	666
c61	3688	1862	465	707
c62	6126	7609	510	690
c63	5519	3246	510	690
c64	1765	6437	510	690
c65	5140	10133	510	690
c66	7821	10864	510	690
c67	10078	7005	510	690
c68	8523	5124	510	690
c69	9883	2057	510	690
c70	6061	7302	510	690
c71	12158	8017	510	690
c72	10942	6039	510	630
c73	10211	8221	510	690
c74	2192	8763	510	690
c75	9399	1642	510	690
c76	10005	2829	510	690
c77	7414	6614	510	690
c78	8999	1406	510	690
c79	11254	5545	630	750
c80	9276	1566	630	750
c81	4498	7666	630	750
c82	12252	6530	630	750
c83	3009	8769	630	750
c84	10947	3056	630	750
c85	7983	6158	630	750
c86	7414	1282	630	750
c87	4516	9910	630	750
c88	0	5802	690	810
c89	3578	1159	690	840
c90	874	5284	690	862
c91	134	8881	690	810
c92	1965	3093	690	810
c93	7360	4607	690	840
c94	9992	11693	690	840
