order	x	y	placement_time	restaurant	ready_time
o1	8855	7901	2	r1	19
o2	7520	9813	48	r2	70
o3	7193	9579	54	r2	69
o4	7931	4956	62	r1	83
o5	6219	9698	83	r2	101
o6	4944	5573	83	r2	101
o7	8968	3698	149	r1	162
o8	7927	7998	152	r2	169
o9	5902	9686	176	r3	201
o10	7129	8673	190	r2	206
o11	8548	8021	192	r4	229
o12	1400	4966	205	r5	245
o13	10445	7595	208	r1	229
o14	5143	6141	209	r4	272
o15	4534	6859	211	r4	244
o16	8254	3717	212	r4	245
o17	7515	9252	220	r6	235
o18	8398	7908	224	r3	242
o19	8747	9974	237	r3	249
o20	8431	6980	239	r7	276
o21	9565	7274	239	r8	249
o22	9168	9394	267	r9	272
o23	9160	7509	273	r10	291
o24	7891	7541	276	r11	288
o25	5881	4103	289	r12	320
o26	5427	7346	291	r12	304
o27	4504	5624	296	r2	312
o28	10561	8301	297	r13	332
o29	9086	4478	301	r14	306
o30	8348	7136	305	r15	330
o31	8821	8169	307	r16	314
o32	9036	6968	312	r17	349
o33	9390	7043	312	r13	348
o34	6843	3251	319	r10	327
o35	10860	448	320	r18	345
o36	7354	8291	321	r19	339
o37	6714	8674	321	r20	333
o38	8553	4196	323	r16	324
o39	9138	3383	324	r11	335
o40	7213	5604	325	r4	361
o41	10358	8622	325	r7	362
o42	9741	8976	326	r1	333
o43	9836	4664	329	r21	366
o44	8379	7694	330	r22	345
o45	9385	9816	331	r23	364
o46	10396	7927	333	r24	364
o47	6936	3170	333	r25	348
o48	7766	7497	341	r26	366
o49	9643	8360	343	r1	373
o50	9311	8987	343	r27	383
o51	2795	5053	347	r20	368
o52	8962	7340	348	r26	373
o53	8365	8172	348	r26	360
o54	9485	7057	350	r28	375
o55	8266	6370	355	r4	390
o56	9453	7323	360	r29	383
o57	8713	8182	364	r30	381
o58	8383	4567	369	r26	394
o59	8557	9814	372	r31	392
o60	7782	7613	373	r26	398
o61	10295	8381	376	r26	401
o62	5999	8210	377	r26	402
o63	9268	6965	380	r21	417
o64	218	4844	380	r32	387
o65	7879	8125	381	r33	398
o66	7596	4371	382	r26	430
o67	2172	7025	383	r4	410
o68	5336	7546	388	r34	425
o69	8802	8022	390	r33	412
o70	4658	6828	391	r29	437
o71	7739	6733	392	r26	428
o72	8174	6702	394	r21	431
o73	3920	5013	396	r19	408
o74	9757	8989	396	r28	421
o75	4057	6597	399	r33	410
o76	9437	7855	399	r24	437
o77	8241	8029	399	r1	407
o78	6798	7201	405	r26	417
o79	5349	3919	412	r30	434
o80	10460	6365	424	r26	449
o81	6796	7465	425	r26	446
o82	614	7345	427	r35	443
o83	5259	6316	433	r26	458
o84	5921	6509	435	r26	460
o85	6410	6710	438	r28	463
o86	9301	8709	445	r36	465
o87	8265	5922	445	r26	470
o88	9479	7053	448	r21	485
o89	6564	7657	451	r13	469
o90	5954	3708	451	r26	476
o91	4855	4632	452	r37	468
o92	9991	8019	457	r26	474
o93	9674	6592	461	r27	479
o94	8785	8304	467	r22	499
o95	10201	6747	474	r31	491
o96	10090	6421	476	r31	496
o97	8212	7979	480	r33	493
o98	6185	6233	483	r4	516
o99	4924	6522	494	r12	509
o100	9266	8070	497	r8	515
o101	3247	4039	499	r37	522
o102	4471	3676	500	r26	525
o103	6796	7483	517	r33	548
o104	6359	2725	518	r38	555
o105	10079	8623	522	r31	540
o106	7123	2554	523	r11	535
o107	7405	8943	524	r26	549
o108	8119	7708	524	r33	549
o109	8963	8260	531	r22	562
o110	10397	7422	533	r39	570
o111	8655	7764	534	r4	569
o112	9707	8663	537	r13	555
o113	7260	7274	538	r26	563
o114	10595	7653	565	r40	583
o115	7981	10044	568	r26	593
o116	8658	8553	570	r40	582
o117	1875	5057	571	r41	583
o118	7950	10216	576	r42	594
o119	8151	6688	578	r26	603
o120	6585	3056	580	r43	591
o121	10216	7151	580	r26	605
o122	8352	8506	582	r26	607
o123	8499	9703	591	r22	603
o124	7228	9616	594	r4	624
o125	9824	6527	600	r33	625
o126	10576	7847	601	r44	634
o127	8195	6858	611	r17	648
o128	7559	5646	620	r45	638
o129	9642	4231	622	r14	634
o130	9297	9879	622	r1	648
o131	6339	9386	623	r4	654
o132	7058	4701	624	r46	661
o133	9191	9368	625	r13	656
o134	6840	5124	626	r30	644
o135	6036	5283	628	r47	641
o136	4254	5311	631	r37	644
o137	3140	6829	631	r19	648
o138	8961	7144	632	r28	663
o139	8902	8451	634	r40	649
o140	8096	7646	636	r38	673
o141	8014	8277	637	r22	657
o142	8522	8123	637	r48	655
o143	6154	5178	641	r38	678
o144	1266	4270	643	r37	659
o145	8955	7025	648	r33	676
o146	9244	0	650	r49	662
o147	5800	4131	652	r37	670
o148	7249	6820	657	r26	682
o149	7792	3948	664	r26	689
o150	9891	6304	667	r28	700
o151	2398	4477	671	r41	683
o152	7763	6070	672	r33	702
o153	7163	8084	674	r40	692
o154	8605	7766	682	r7	719
o155	9132	5328	682	r26	707
o156	10466	7958	686	r50	723
o157	4933	6403	686	r29	704
o158	8439	8025	688	r26	713
o159	7124	8820	690	r4	710
o160	6387	6852	691	r36	714
o161	1537	6648	692	r4	712
o162	7668	6722	692	r26	717
o163	8487	8804	694	r40	701
o164	5451	5161	694	r26	719
o165	8248	7830	696	r40	703
o166	5169	6447	697	r26	722
o167	8114	2983	697	r49	717
o168	10636	8047	697	r51	704
o169	10070	5969	701	r2	716
o170	2351	7507	702	r52	739
o171	8888	4046	708	r30	729
o172	7534	7871	708	r26	720
o173	7895	9255	709	r53	720
o174	7267	6943	709	r54	710
o175	9800	7246	709	r45	715
o176	10602	7313	709	r26	721
o177	7750	4916	710	r46	747
o178	10028	796	713	r18	739
o179	6987	8262	715	r33	732
o180	2986	3127	719	r55	732
o181	10478	7248	720	r8	722
o182	8529	7363	721	r28	734
o183	8084	5368	721	r7	758
o184	8330	8274	723	r8	724
o185	10102	7898	724	r33	762
o186	7912	8426	725	r33	743
o187	8205	8090	725	r33	757
o188	7064	3169	726	r11	738
o189	7931	7490	729	r33	761
o190	7386	7599	731	r34	768
o191	7679	9409	732	r40	739
o192	2337	6794	733	r4	745
o193	10309	6345	734	r56	771
o194	7311	9865	734	r14	739
o195	6419	6093	734	r13	761
o196	7512	7944	734	r57	736
o197	6633	5908	740	r30	756
o198	6734	7349	743	r28	768
o199	10124	5322	743	r58	763
o200	10418	6449	743	r31	766
o201	8925	7136	743	r59	761
o202	6127	6242	748	r17	785
o203	8214	4140	749	r11	761
o204	6672	6438	749	r40	754
o205	10705	6154	754	r13	785
o206	8152	5170	755	r25	767
o207	10073	7994	758	r28	783
o208	9486	4970	758	r60	783
o209	9015	7627	762	r17	799
o210	7164	6777	764	r40	771
o211	7623	6343	766	r61	781
o212	8545	8424	768	r14	780
o213	10124	4647	769	r33	826
o214	9089	8157	770	r24	801
o215	8426	2405	771	r25	783
o216	7411	5071	772	r62	778
o217	6047	7244	773	r16	785
o218	7081	9135	773	r33	820
o219	8787	8341	774	r33	825
o220	8614	8018	774	r33	825
o221	3208	5318	777	r63	795
o222	7901	4068	777	r64	794
o223	6870	5177	777	r47	792
o224	6192	6525	782	r29	819
o225	9228	8316	782	r1	797
o226	8689	8442	785	r13	805
o227	9270	4511	786	r17	823
o228	10374	6459	786	r16	787
o229	8027	5303	786	r65	789
o230	9757	9069	787	r28	812
o231	10762	4998	787	r40	799
o232	9044	9551	788	r66	813
o233	6462	6642	789	r29	817
o234	7431	6995	790	r20	793
o235	7365	8091	792	r51	797
o236	7343	6963	792	r65	793
o237	3174	8103	800	r45	802
o238	5112	6051	801	r4	834
o239	6733	8622	802	r16	803
o240	6861	6425	803	r29	828
o241	5493	5611	803	r19	815
o242	7898	5990	805	r54	807
o243	6313	6468	806	r27	831
o244	7885	6407	808	r43	826
o245	1217	6981	808	r19	826
o246	7316	9724	810	r67	828
o247	239	5081	812	r68	822
o248	7360	8757	814	r48	825
o249	6069	6528	816	r28	841
o250	8096	6592	817	r30	842
o251	6454	9933	820	r53	837
o252	4595	6873	821	r47	834
o253	9529	7351	822	r66	838
o254	8066	6711	823	r24	854
o255	5788	6848	824	r12	846
o256	2977	7427	826	r4	862
o257	10477	8144	826	r67	844
