order	x	y	placement_time	restaurant	ready_time
o1	30535	14092	477	r1	492
o2	30742	13649	588	r2	606
o3	28375	20602	756	r3	757
o4	23894	18392	626	r4	703
o5	25480	13253	314	r5	329
o6	30010	15896	172	r6	190
o7	27848	13075	695	r7	722
o8	24342	16789	545	r8	553
o9	28748	14257	634	r9	647
o10	29608	12757	670	r10	682
o11	0	54293	595	r11	621
o12	24630	14090	104	r12	134
o13	27506	16813	358	r13	364
o14	26627	12611	338	r14	356
o15	25987	14402	704	r15	747
o16	22904	17243	693	r16	725
o17	27958	18327	741	r3	751
o18	28939	14182	172	r17	204
o19	25441	14442	706	r18	731
o20	25413	15007	352	r5	363
o21	28930	13205	607	r19	638
o22	29339	16852	480	r20	492
o23	30966	13987	521	r10	526
o24	28662	13038	830	r21	863
o25	24611	14872	384	r22	396
o26	27545	12655	473	r23	485
o27	25432	13784	603	r24	631
o28	30139	13202	697	r9	708
o29	27428	10242	547	r25	559
o30	29015	18289	545	r26	576
o31	22552	18806	224	r27	226
o32	23937	18476	480	r13	503
o33	29923	14211	598	r28	640
o34	28438	13539	691	r29	732
o35	25710	16809	368	r23	393
o36	28184	7115	282	r30	289
o37	25777	20692	730	r31	775
o38	27737	19207	734	r31	746
o39	27005	19671	663	r32	675
o40	29310	12355	482	r33	489
o41	25201	14779	247	r34	265
o42	22452	10081	725	r35	762
o43	23109	14221	823	r36	843
o44	27435	18454	197	r37	203
o45	28780	18186	188	r38	213
o46	26785	22557	472	r39	489
o47	27571	25382	799	r40	824
o48	30065	13456	254	r41	265
o49	30693	3597	151	r42	169
o50	27295	20651	630	r31	657
o51	28673	18927	597	r37	628
o52	22801	20737	494	r43	519
o53	30654	14051	655	r44	668
o54	30732	13425	656	r45	676
o55	28525	16675	596	r46	623
o56	29195	13575	738	r9	751
o57	26622	18860	592	r47	604
o58	24812	14891	678	r48	684
o59	27637	17580	720	r49	742
o60	27780	11988	324	r15	345
o61	30699	13490	582	r50	618
o62	29270	17694	382	r51	393
o63	29119	19012	688	r52	713
o64	28842	18308	646	r53	656
o65	26685	15552	685	r48	692
o66	24349	15435	340	r36	348
o67	30035	10527	684	r54	699
o68	23966	18174	649	r55	665
o69	29885	15853	704	r56	711
o70	29205	6571	633	r57	661
o71	27952	13458	350	r5	363
o72	26994	14921	117	r16	154
o73	26502	13941	748	r58	815
o74	30366	14038	589	r6	607
o75	27315	18991	173	r59	183
o76	18956	18107	242	r60	280
o77	25978	8549	481	r61	498
o78	24924	18090	711	r5	722
o79	27921	20425	634	r62	662
o80	24396	17723	658	r63	664
o81	28703	13414	176	r64	183
o82	28768	12194	234	r65	246
o83	23459	16888	604	r4	697
o84	29142	13071	149	r66	161
o85	26849	14988	766	r67	776
o86	29953	12572	361	r68	404
o87	25497	16618	634	r69	654
o88	23530	14829	672	r23	684
o89	24197	15659	166	r5	172
o90	30884	14190	581	r3	587
o91	27013	20402	140	r70	150
o92	27432	17248	216	r51	236
o93	29690	15409	642	r71	643
o94	23076	17436	421	r4	457
o95	30112	7631	532	r72	569
o96	29310	14385	755	r15	783
o97	22219	21747	609	r73	650
o98	26430	21819	606	r74	607
o99	29464	11998	266	r18	304
o100	27423	20500	492	r75	510
o101	30035	14929	410	r6	418
o102	26742	25773	807	r40	828
o103	32033	4457	801	r76	807
o104	28492	12579	616	r5	636
o105	21840	14272	168	r77	201
o106	29146	17670	165	r70	177
o107	23439	21017	137	r78	154
o108	27857	14606	130	r79	145
o109	29199	12860	189	r64	191
o110	30993	13252	542	r5	553
o111	28231	19969	157	r80	174
o112	24541	16309	773	r21	791
o113	30285	9591	724	r57	747
o114	29957	14931	804	r81	830
o115	27901	21031	280	r29	295
o116	29711	11544	583	r82	584
o117	29531	11725	604	r83	616
o118	28615	15274	498	r16	519
o119	27878	12235	164	r84	182
o120	23290	15231	820	r8	842
o121	28756	13339	734	r82	752
o122	23759	22285	715	r85	731
o123	29710	12356	161	r86	186
o124	22254	17626	252	r4	310
o125	23119	17006	555	r4	660
o126	29005	13884	530	r25	550
o127	29725	13670	155	r41	187
o128	28242	17279	670	r29	701
o129	28816	14067	111	r87	132
o130	28468	21302	634	r29	656
o131	24526	9035	487	r88	502
o132	24591	15068	702	r58	732
o133	25817	18816	679	r89	700
o134	28892	19124	572	r15	580
o135	23248	21703	323	r43	339
o136	25916	22983	574	r90	584
o137	29620	12906	275	r91	277
