order	x	y	placement_time	restaurant	ready_time
o1	26899	13799	2	r1	8
o2	21962	13099	2	r2	18
o3	28256	14253	2	r2	18
o4	24037	14821	8	r3	15
o5	20476	18488	13	r4	18
o6	29310	11334	14	r5	37
o7	24639	9376	16	r6	26
o8	22142	12838	16	r6	26
o9	28283	10176	17	r7	62
o10	27360	17719	22	r8	50
o11	26038	15594	22	r9	35
o12	27383	14267	25	r10	42
o13	28072	10048	25	r11	30
o14	27865	9870	27	r12	32
o15	28859	9174	28	r13	41
o16	24477	12212	28	r1	35
o17	28070	16141	29	r14	36
o18	29754	11476	31	r1	35
o19	23743	11569	35	r8	59
o20	20629	21749	36	r15	51
o21	28004	11495	42	r11	59
o22	23543	20308	43	r16	48
o23	25702	12038	45	r17	48
o24	27265	18206	46	r18	66
o25	28335	10250	46	r19	71
o26	26093	12352	48	r2	78
o27	28713	10488	48	r1	57
o28	28992	11001	52	r20	68
o29	24525	10417	54	r21	56
o30	28146	11684	55	r19	84
o31	26059	12713	57	r22	59
o32	28342	9960	57	r7	63
o33	28357	10088	59	r7	64
o34	31426	0	59	r7	63
o35	29370	11355	59	r7	69
o36	26836	12062	61	r6	73
o37	21144	19491	63	r23	73
o38	28034	16467	63	r24	94
o39	29155	12519	64	r25	94
o40	22755	8154	64	r6	69
o41	19524	15885	64	r11	71
o42	27202	13845	64	r26	93
o43	21245	14118	64	r23	79
o44	25323	8990	65	r1	87
o45	28943	11557	65	r7	75
o46	29278	10676	66	r27	76
o47	27038	17965	67	r28	82
o48	27772	9643	68	r29	88
o49	28036	16294	68	r26	97
o50	26089	12323	68	r2	105
o51	25318	9463	68	r1	92
o52	25284	17527	69	r30	71
o53	28490	12541	70	r31	81
o54	26022	10288	71	r32	113
o55	25645	9240	71	r31	83
o56	28676	9641	71	r33	73
o57	27506	16828	72	r22	79
o58	24856	15870	72	r34	79
o59	29780	11204	73	r35	88
o60	28501	10263	73	r29	98
o61	28725	10400	73	r36	103
o62	25690	18092	74	r30	76
o63	27220	9643	75	r37	90
o64	25561	20976	77	r38	88
o65	27702	9553	77	r39	101
o66	28495	10950	77	r40	79
o67	28540	9743	78	r41	82
o68	24953	8277	78	r6	92
o69	23802	12763	79	r40	82
o70	29054	11054	81	r42	95
o71	27164	18285	81	r22	91
o72	28480	10468	81	r40	87
o73	27486	16039	81	r41	83
o74	27351	16895	82	r43	86
o75	26588	10832	82	r37	107
o76	29828	1068	82	r32	97
o77	23730	14949	82	r20	98
o78	29352	4319	82	r32	97
o79	26328	15144	83	r2	105
o80	25852	12053	84	r31	86
o81	25478	9417	84	r32	113
o82	28585	10943	84	r29	100
o83	28287	10127	85	r44	87
o84	24695	18410	85	r28	100
o85	26494	10292	86	r6	99
o86	26276	15544	86	r9	101
o87	28826	11040	86	r12	112
o88	28057	16540	87	r45	103
o89	27145	17334	88	r45	102
o90	25164	21351	88	r46	107
o91	28735	9733	89	r13	121
o92	25387	12236	90	r2	120
o93	27593	16628	90	r47	108
o94	28167	10452	91	r44	94
o95	26797	3622	91	r32	106
o96	28722	9829	92	r13	112
o97	27009	18662	95	r48	104
o98	9192	24137	96	r49	101
o99	27729	11094	97	r33	98
o100	24572	4663	97	r32	112
o101	22831	9356	98	r6	113
o102	28282	10101	98	r7	103
o103	22029	19446	98	r18	118
o104	21461	18344	98	r23	113
o105	28201	14191	99	r50	119
o106	30281	6993	99	r51	124
o107	25010	18026	99	r52	112
o108	29035	10755	100	r12	108
o109	22476	16347	100	r53	126
o110	19156	16870	100	r54	120
o111	26958	16792	101	r55	103
o112	24325	12530	101	r56	103
o113	26769	17756	101	r57	106
o114	25686	8041	102	r32	117
o115	22771	11538	102	r58	122
o116	25736	12938	103	r58	128
o117	29165	13180	103	r35	118
o118	27992	11704	103	r59	129
o119	27481	7359	103	r60	111
o120	26197	16441	104	r38	112
o121	28422	13886	104	r19	129
o122	25840	6014	104	r61	119
o123	25079	14545	105	r2	126
o124	22229	12831	106	r62	131
o125	27659	10699	107	r63	113
o126	27922	16111	108	r64	128
o127	24659	15443	108	r55	111
o128	23256	15574	109	r65	124
o129	22717	13881	110	r66	115
o130	21626	17000	110	r65	124
o131	28286	7497	110	r67	132
o132	32246	104	111	r32	126
o133	28107	15788	111	r68	116
o134	22210	20625	112	r30	128
o135	28256	7601	112	r32	127
o136	26080	18322	112	r48	120
o137	28649	10428	113	r58	128
o138	27682	9856	113	r5	142
o139	28739	7889	113	r67	132
o140	29570	10941	113	r67	143
o141	24033	11350	116	r3	125
o142	23943	15052	116	r69	126
o143	23745	13182	116	r20	126
o144	29055	13106	117	r67	143
o145	28319	11547	118	r47	144
o146	28105	11226	119	r37	123
o147	28728	11393	119	r12	121
o148	26659	13997	119	r47	153
o149	29487	11571	120	r47	154
o150	28262	10396	120	r63	122
o151	18538	22675	120	r70	125
o152	28094	16834	121	r30	137
o153	26486	9918	121	r60	131
o154	25145	16081	122	r22	132
o155	24894	10835	122	r71	156
o156	28735	11298	125	r19	156
o157	25339	14741	125	r72	149
o158	24350	13215	125	r2	148
o159	29197	11231	125	r73	140
o160	25304	14745	127	r74	136
o161	27304	13747	127	r30	130
o162	26918	14983	127	r47	154
o163	26324	15983	128	r48	133
o164	27931	16432	128	r63	146
o165	26825	20980	129	r75	132
o166	25784	14961	129	r22	139
o167	25108	9848	130	r76	135
o168	25381	13675	130	r23	140
o169	26316	23157	130	r30	137
o170	28231	10749	130	r67	143
o171	21282	11984	131	r77	171
o172	28138	11293	131	r2	149
o173	29814	9331	131	r60	150
o174	28502	12773	131	r78	133
o175	30093	11320	132	r79	152
o176	27008	18147	133	r22	143
o177	24252	17256	133	r16	137
o178	30155	11192	133	r80	145
o179	16616	27163	133	r49	136
o180	12667	35634	134	r81	145
o181	8213	30449	135	r82	191
o182	28719	10287	135	r29	150
o183	27762	9659	135	r60	150
o184	27969	13155	136	r67	146
o185	28584	10817	137	r83	157
o186	26255	21511	143	r84	160
o187	29130	9746	144	r7	152
o188	22969	10532	144	r6	149
o189	29043	12056	145	r33	147
o190	28328	10588	145	r58	169
o191	25993	17799	146	r85	161
o192	29649	11567	146	r86	156
o193	24727	10792	146	r87	171
o194	22004	14978	147	r10	157
o195	27886	11606	149	r12	153
o196	29508	11829	149	r42	170
o197	28343	5412	149	r88	159
o198	23640	16212	150	r89	169
o199	29107	11644	150	r42	164
o200	24011	12174	151	r58	182
o201	27007	14688	152	r90	167
