courier	x	y	on_time	off_time
c1	22788	12606	0	120
c2	21562	16785	0	120
c3	21738	16661	0	180
c4	24445	20906	0	120
c5	26392	16454	15	255
c6	22728	12554	15	255
c7	20944	24370	15	255
c8	20873	19211	15	255
c9	21334	19205	15	255
c10	21697	16663	15	255
c11	25851	13657	15	255
c12	21607	16698	15	255
c13	24441	20851	15	255
c14	18526	21099	15	255
c15	19630	23143	15	255
c16	21846	17517	30	210
c17	23811	19540	30	210
c18	22198	17619	30	210
c19	24687	20203	30	210
c20	21222	19309	30	210
c21	25959	15678	30	210
c22	20898	16986	30	210
c23	21528	9531	30	210
c24	26380	16550	30	210
c25	9196	29599	30	210
c26	25304	17592	30	210
c27	21729	23027	45	165
c28	23649	19614	45	225
c29	20899	19381	45	225
c30	25912	15612	45	225
c31	20870	19314	45	165
c32	21599	22940	45	225
c33	26419	16491	45	225
c34	26302	16497	45	165
c35	20886	19236	45	285
c36	22885	21170	60	240
c37	21574	16822	60	240
c38	24369	20801	60	240
c39	22948	21185	60	300
c40	21587	16767	75	315
c41	24150	15680	75	165
c42	25327	16591	75	165
c43	21652	16708	75	315
c44	19715	19195	75	165
c45	23921	20142	75	165
c46	26352	16504	75	165
c47	24394	20840	75	165
c48	22842	21086	75	315
c49	23156	19086	90	270
c50	24711	20157	90	330
c51	24836	13710	90	270
c52	21692	16809	90	270
c53	24622	20127	90	270
c54	24727	20069	90	330
c55	22362	24033	90	270
c56	21622	18209	90	270
c57	22229	23939	90	330
c58	23919	20142	90	270
c59	22149	17918	90	270
c60	21938	18208	90	270
c61	25670	17211	90	270
c62	24137	18512	90	270
c63	25291	16586	90	330
c64	25314	16476	90	270
c65	24499	21139	90	270
c66	24834	13767	90	330
c67	21883	18101	90	330
c68	23892	20121	90	330
c69	21674	22943	90	330
c70	21743	22954	90	270
c71	24739	19912	90	270
c72	23777	20266	90	270
c73	21682	16677	90	270
c74	23380	21658	105	345
c75	9128	29732	105	345
c76	24731	20055	105	345
c77	25201	16496	105	345
c78	23396	12434	105	345
c79	24669	20033	105	345
c80	25358	15855	105	285
c81	24734	20008	105	285
c82	26453	16429	105	285
c83	21729	23019	105	285
c84	23431	12426	105	285
c85	23963	20058	105	285
c86	24011	20037	105	345
c87	26360	16405	105	345
c88	24697	20103	105	285
c89	25340	15864	105	345
c90	23504	21719	105	285
c91	9189	29690	105	285
c92	21741	23093	105	345
c93	25200	16581	105	285
c94	21878	17670	120	300
c95	23567	21654	120	360
c96	25290	18112	120	360
c97	23940	20170	120	360
c98	26240	16901	120	360
c99	21756	18196	120	300
c100	21610	23051	120	360
c101	12204	31318	120	360
c102	24815	20074	120	360
c103	28622	5931	120	360
c104	22248	24036	120	360
c105	25474	15942	120	300
c106	22497	17523	120	360
c107	25892	14324	120	360
c108	24060	20157	120	300
c109	26023	16697	120	360
c110	21835	18392	120	360
c111	23558	21694	135	375
c112	24762	15098	135	375
c113	24012	20180	135	375
c114	21734	23011	135	375
c115	25882	14410	135	375
c116	25969	13253	135	375
c117	17595	24887	135	375
c118	26327	16488	135	375
c119	25903	17124	150	390
c120	23983	20062	150	390
c121	24739	20071	150	390
c122	21827	18155	150	390
c123	26302	15704	150	390
c124	23663	19571	150	390
c125	24351	20911	150	390
c126	21701	23018	150	390
c127	23585	21115	150	390
c128	23967	19214	150	390
c129	21216	19213	180	420
c130	24384	20922	195	315
c131	25235	16506	195	315
c132	22440	24746	195	315
c133	24581	20879	195	315
c134	27668	739	210	390
c135	20931	19337	225	345
c136	21656	16738	225	345
c137	25337	16576	225	345
c138	24056	14637	240	480
c139	23742	21009	240	480
c140	24646	20076	240	480
c141	21917	18097	240	480
c142	25180	16558	255	435
c143	25225	16438	255	495
c144	21983	18349	255	435
c145	26277	16577	255	495
c146	23548	21561	255	435
c147	26443	16416	255	435
c148	24399	20835	255	495
c149	25712	14418	255	435
c150	24420	20848	255	435
c151	23506	21589	285	465
c152	26353	16424	285	465
c153	26113	16726	285	465
c154	24339	20823	300	540
c155	25323	16423	300	540
c156	19770	22324	300	390
c157	26109	14969	315	405
c158	23240	19117	315	555
c159	21837	18406	315	405
c160	21226	13730	315	405
c161	23746	21038	315	405
c162	23621	21678	315	405
c163	21722	18171	315	555
c164	21608	16704	315	555
c165	20915	24350	315	405
c166	21595	16709	330	510
c167	20851	23840	330	510
c168	25701	16449	330	510
c169	23444	21650	330	510
c170	23541	21601	330	450
c171	24912	17187	330	510
c172	24710	20018	330	510
c173	21940	18256	330	510
c174	24721	20333	330	510
c175	24662	20133	330	510
c176	21848	18244	330	450
c177	25660	15998	330	510
c178	25991	16981	330	510
c179	21613	18265	330	510
c180	23744	20416	330	510
c181	24697	14855	330	510
c182	12260	31305	345	585
c183	25122	14686	345	585
c184	25211	17722	345	585
c185	23653	21546	345	585
c186	26006	16609	360	540
c187	21906	18446	360	540
c188	21811	18160	360	540
c189	23453	21628	360	540
c190	25280	16521	360	540
c191	23499	21694	360	540
c192	24017	20059	375	615
c193	25158	16428	375	615
c194	23385	21581	375	615
c195	25699	14460	390	570
c196	20805	19292	390	570
c197	21979	18346	390	570
c198	23692	20292	390	570
c199	23665	20930	390	570
c200	12224	31144	390	570
c201	21832	18267	390	570
c202	25251	18099	390	570
c203	25617	14780	390	570
c204	21917	18303	390	570
c205	20907	11377	405	645
c206	21852	18294	405	645
c207	23545	19670	405	645
c208	23592	21611	405	645
c209	22272	24878	420	600
c210	26001	16955	420	600
c211	25571	15993	435	615
c212	21896	18398	450	630
c213	24339	20957	450	630
c214	25966	16867	450	630
c215	21158	11415	450	630
c216	21861	18450	450	630
c217	21600	18132	450	690
c218	20949	24446	450	630
c219	24774	20136	450	630
c220	23499	21563	450	630
c221	28731	5925	450	630
c222	25486	16035	450	690
c223	22480	17541	450	630
c224	23416	12499	450	690
c225	22181	20038	465	705
c226	25993	16611	465	705
c227	25706	16319	465	705
c228	25968	16937	465	705
c229	26160	16238	465	705
c230	24481	21156	465	645
c231	21959	18301	465	705
c232	22388	24853	465	645
c233	21406	23231	465	705
c234	21274	11370	465	705
c235	21929	18456	465	705
c236	24820	20040	465	705
c237	23362	12512	465	705
c238	23703	18267	465	645
c239	25945	15130	465	705
c240	21695	18207	465	705
c241	19664	19147	480	660
c242	23403	12578	480	660
c243	21803	18120	480	660
c244	24089	18540	480	660
c245	24380	20801	480	660
c246	24168	21591	480	660
c247	24685	15209	480	660
c248	21831	18402	480	660
c249	24326	20904	495	735
c250	19822	19240	495	735
c251	22165	19919	495	675
c252	24507	20873	495	675
c253	12224	31181	495	675
c254	21929	18237	495	675
c255	25146	16484	495	735
c256	26060	16554	495	735
c257	21241	20681	495	675
c258	21632	22969	495	675
c259	21141	20810	495	735
c260	24153	14704	495	735
c261	26030	16577	495	675
c262	24220	14754	495	675
c263	23393	12530	495	735
c264	21745	22926	495	735
c265	23449	12543	495	675
c266	19704	19155	495	675
c267	25198	16483	495	675
c268	23388	21534	510	690
c269	22144	20080	510	690
c270	24192	18434	510	690
c271	22301	21605	510	600
c272	19843	19074	510	690
c273	26380	16502	510	690
c274	24432	20856	510	690
c275	21921	18208	510	690
c276	24433	20910	525	765
c277	23446	21718	525	765
c278	22763	15476	525	765
c279	24475	20753	525	765
c280	26404	16445	525	765
c281	18426	20953	525	765
c282	25924	15058	525	765
c283	26006	17263	525	765
c284	25541	14285	525	765
