order	x	y	placement_time	restaurant	ready_time
o1	27955	13907	411	r1	429
o2	30788	12388	504	r2	529
o3	23832	16690	583	r3	604
o4	31146	9189	238	r4	240
o5	30334	12977	749	r5	771
o6	31358	10187	218	r6	266
o7	24290	16980	442	r7	449
o8	29103	20830	615	r8	642
o9	30789	10403	127	r9	129
o10	30552	10983	721	r10	746
o11	26473	11700	586	r11	598
o12	27113	20981	16	r12	24
o13	27932	14418	662	r13	693
o14	31589	13049	546	r14	577
o15	23273	16744	110	r15	123
o16	29461	19408	612	r16	614
o17	24128	16073	113	r17	115
o18	29991	17189	651	r18	669
o19	31000	8981	202	r19	220
o20	25511	14734	106	r20	143
o21	25663	23992	73	r21	90
o22	29978	13001	668	r22	679
o23	27335	8833	156	r23	162
o24	26893	22709	660	r24	735
o25	12158	32648	401	r25	403
o26	26186	10482	432	r2	470
o27	31443	12476	370	r19	382
o28	28802	21249	235	r26	255
o29	25992	22493	448	r6	454
o30	27221	16101	568	r27	589
o31	31724	12563	598	r28	635
o32	24745	15746	722	r17	740
o33	31097	14288	205	r29	207
o34	16785	29323	179	r30	204
o35	29946	15122	551	r31	569
o36	27639	14400	31	r32	48
o37	29149	17811	651	r26	682
o38	29519	12614	217	r29	229
o39	22537	15099	200	r33	218
o40	24047	16828	533	r34	535
o41	26976	18898	546	r35	578
o42	31166	9431	475	r36	490
o43	31330	4628	201	r37	211
o44	29688	17682	361	r38	374
o45	31091	13577	130	r22	133
o46	29624	19123	668	r39	685
o47	29537	12234	92	r40	94
o48	24355	16489	708	r41	720
o49	16421	22599	518	r42	553
o50	24663	15733	568	r43	583
o51	28385	19310	596	r44	608
o52	24509	16752	683	r32	704
o53	27207	19853	486	r45	529
o54	26262	19634	268	r46	271
o55	30401	15423	604	r47	617
o56	26491	18711	604	r48	622
o57	29387	15621	488	r14	509
o58	29643	9352	357	r27	375
o59	20824	29961	601	r49	621
o60	29787	10805	541	r29	547
o61	26824	22487	140	r21	156
o62	30858	9540	596	r50	622
