order	x	y	placement_time	restaurant	ready_time
o1	9279	4377	841	r1	856
o2	3140	4816	686	r2	698
o3	7246	7988	466	r3	484
o4	1450	6637	590	r4	621
o5	9180	8578	783	r5	795
o6	8543	10380	642	r6	655
o7	8646	8173	857	r7	913
o8	9115	8198	664	r8	665
o9	9380	10441	705	r9	742
o10	6750	6511	601	r10	621
o11	11203	8454	841	r11	859
o12	7647	5574	792	r12	807
o13	9164	10028	849	r3	880
o14	10432	7488	724	r13	730
o15	6459	9690	441	r14	477
o16	6782	7137	855	r15	870
o17	8670	5488	801	r16	804
o18	2053	5166	220	r17	260
o19	9626	10120	849	r18	886
o20	8933	8353	560	r19	588
o21	6309	8181	704	r20	717
o22	9126	8655	822	r21	832
o23	8453	4195	868	r13	891
o24	1760	7317	823	r22	841
o25	9357	8149	697	r23	734
o26	7681	7024	441	r24	459
o27	9690	7265	645	r15	676
o28	9103	8278	910	r25	913
o29	9759	9903	803	r26	828
o30	3822	8412	815	r13	817
o31	11272	7953	580	r27	598
o32	6163	7133	714	r28	732
o33	8166	6886	439	r6	459
o34	1103	6509	422	r4	453
o35	7051	6371	623	r4	654
o36	5689	7853	745	r20	782
o37	7326	9464	917	r29	960
o38	11331	7586	735	r30	737
o39	10074	8534	277	r31	285
o40	8511	6658	841	r32	873
o41	9152	7909	664	r33	701
o42	10314	6782	677	r34	693
o43	6892	7222	549	r28	555
o44	9425	10281	886	r35	898
o45	10414	5214	822	r36	847
o46	8173	5152	743	r37	768
o47	5020	6981	859	r28	865
o48	8588	7090	856	r38	893
o49	9955	7487	695	r21	705
o50	1875	4447	658	r39	674
o51	7332	6145	755	r40	771
o52	1055	4568	867	r41	879
o53	2069	7437	284	r42	302
o54	3875	5757	880	r43	936
o55	5685	6675	701	r44	719
o56	10902	7460	942	r45	979
o57	9043	8439	652	r46	670
o58	9136	5668	856	r47	868
o59	9353	8343	789	r48	840
o60	8440	4238	679	r49	704
o61	5328	5869	311	r50	327
o62	8909	5468	770	r47	782
o63	9210	8292	239	r51	257
o64	4534	4877	696	r52	722
o65	9814	9753	927	r53	967
o66	11139	6736	801	r54	802
o67	9394	6578	979	r49	991
o68	7624	3551	348	r47	363
o69	8171	8432	764	r55	801
o70	9536	3987	879	r56	896
o71	4174	8151	785	r52	822
o72	10260	7503	837	r26	853
o73	11198	5909	418	r24	436
o74	9499	7198	784	r37	820
o75	7198	5640	903	r57	928
o76	10421	9290	411	r58	436
o77	8981	8506	1021	r59	1043
o78	10189	4282	876	r48	894
o79	9271	7761	788	r31	801
o80	7466	9141	414	r60	434
o81	6613	4422	304	r61	335
o82	11341	7777	806	r62	851
o83	8312	5790	475	r63	497
o84	7675	6952	902	r3	922
o85	8135	8166	749	r25	751
o86	7770	6531	897	r48	922
o87	9001	8135	487	r28	503
o88	6788	6894	813	r20	850
o89	7004	6402	860	r64	871
o90	11352	8072	329	r31	335
o91	7805	7754	553	r49	578
o92	6158	6984	723	r28	739
o93	961	5229	395	r65	402
o94	6684	5302	865	r28	867
o95	8190	9322	407	r66	438
o96	7662	6877	817	r37	852
o97	8801	6964	832	r40	857
o98	9374	7880	800	r28	808
o99	9444	7347	512	r53	535
o100	9433	9078	756	r15	787
o101	8612	9571	724	r67	735
o102	7635	8725	310	r68	327
o103	6651	4115	872	r61	885
o104	5683	3240	881	r39	901
o105	5314	7103	406	r44	452
o106	7683	4837	639	r69	676
o107	10510	8203	843	r53	871
o108	5228	4005	515	r49	540
o109	8442	7712	388	r49	413
o110	10797	6910	436	r70	449
o111	7484	6038	871	r37	898
o112	8908	8018	797	r31	824
o113	5928	6369	224	r71	287
o114	4130	5138	863	r61	888
o115	5895	5996	894	r20	920
o116	8104	8446	807	r72	812
o117	8936	5974	866	r49	878
o118	9500	7762	953	r35	978
o119	11062	8138	538	r73	553
o120	11252	4752	800	r74	811
o121	7975	9087	539	r49	564
o122	9073	8478	703	r49	728
o123	4041	8089	817	r4	857
o124	11463	6469	769	r3	800
o125	6353	9971	838	r75	863
o126	9523	5029	907	r3	920
o127	4401	4935	522	r24	540
o128	10173	7212	365	r58	390
o129	1583	5334	984	r61	999
o130	10038	7281	327	r3	363
o131	8817	7130	627	r76	664
o132	5708	9813	521	r28	527
o133	9232	8192	207	r71	244
o134	11231	8244	712	r72	719
o135	9058	6824	370	r71	405
o136	10926	7419	595	r49	620
o137	8367	9277	840	r57	886
o138	7687	6821	938	r3	979
o139	9148	9732	780	r77	797
o140	5564	5891	98	r50	116
o141	8405	6091	707	r78	725
o142	9733	7603	680	r79	698
o143	8881	7795	886	r80	902
o144	8052	8609	524	r64	541
o145	9181	9955	606	r81	618
o146	7682	8595	730	r48	747
o147	11135	8036	820	r79	838
o148	8976	8249	328	r82	341
o149	1573	4869	808	r4	839
o150	8459	9556	845	r33	878
o151	10030	10106	637	r83	663
o152	11063	7684	548	r84	585
o153	9145	8632	415	r63	428
o154	4020	5268	798	r41	808
o155	8449	4578	803	r85	816
o156	7315	6099	858	r16	858
o157	6870	6926	797	r44	834
o158	6715	8519	906	r86	943
o159	9700	8634	785	r87	816
o160	8415	9457	440	r82	466
o161	9128	7538	366	r15	378
o162	5576	5799	849	r28	867
o163	9439	7989	549	r71	584
o164	6604	7798	544	r88	569
o165	8680	5136	77	r83	98
o166	8891	4039	227	r71	260
o167	8010	8984	829	r46	840
o168	8849	6181	888	r12	915
o169	11031	4571	865	r89	891
o170	7326	6774	764	r27	769
o171	9949	10171	346	r90	379
o172	7351	5520	962	r91	970
o173	8843	8476	769	r15	806
o174	8388	5981	770	r38	807
o175	8742	6977	409	r92	446
o176	9473	8373	370	r76	396
o177	6263	4917	877	r40	909
