order	x	y	placement_time	restaurant	ready_time
o1	8855	7901	2	r1	16
o2	7520	9813	48	r2	66
o3	7193	9579	54	r2	66
o4	7931	4956	62	r1	79
o5	6219	9698	83	r2	98
o6	4944	5573	83	r2	98
o7	8968	3698	149	r1	160
o8	7927	7998	152	r2	166
o9	5902	9686	176	r3	196
o10	7129	8673	190	r2	203
o11	8548	8021	192	r4	222
o12	1400	4966	205	r5	237
o13	10445	7595	208	r1	225
o14	5143	6141	209	r4	260
o15	4534	6859	211	r4	238
o16	8254	3717	212	r4	239
o17	7515	9252	220	r6	232
o18	8398	7908	224	r3	239
o19	8747	9974	237	r3	247
o20	8431	6980	239	r7	269
o21	9565	7274	239	r8	247
o22	9168	9394	267	r9	271
o23	9160	7509	273	r10	288
o24	7891	7541	276	r11	286
o25	5881	4103	289	r12	314
o26	5427	7346	291	r12	302
o27	4504	5624	296	r2	309
o28	10561	8301	297	r13	325
o29	9086	4478	301	r14	305
o30	8348	7136	305	r15	325
o31	8821	8169	307	r16	313
o32	9036	6968	312	r17	342
o33	9390	7043	312	r13	341
o34	6843	3251	319	r10	326
o35	10860	448	320	r18	340
o36	7354	8291	321	r19	336
o37	6714	8674	321	r20	331
o38	8553	4196	323	r16	324
o39	9138	3383	324	r11	333
o40	7213	5604	325	r4	354
o41	10358	8622	325	r7	355
o42	9741	8976	326	r1	332
o43	9836	4664	329	r21	359
o44	8379	7694	330	r22	342
o45	9385	9816	331	r23	358
o46	10396	7927	333	r24	358
o47	6936	3170	333	r25	345
o48	7766	7497	341	r26	361
o49	9643	8360	343	r1	367
o50	9311	8987	343	r27	375
o51	2795	5053	347	r20	364
o52	8962	7340	348	r26	368
o53	8365	8172	348	r26	358
o54	9485	7057	350	r28	370
o55	8266	6370	355	r4	383
o56	9453	7323	360	r29	379
o57	8713	8182	364	r30	378
o58	8383	4567	369	r26	389
o59	8557	9814	372	r31	388
o60	7782	7613	373	r26	393
o61	10295	8381	376	r26	396
o62	5999	8210	377	r26	397
o63	9268	6965	380	r21	410
o64	218	4844	380	r32	386
o65	7879	8125	381	r33	395
o66	7596	4371	382	r26	421
o67	2172	7025	383	r4	405
o68	5336	7546	388	r34	418
o69	8802	8022	390	r33	408
o70	4658	6828	391	r29	428
o71	7739	6733	392	r26	421
o72	8174	6702	394	r21	424
o73	3920	5013	396	r19	406
o74	9757	8989	396	r28	416
o75	4057	6597	399	r33	408
o76	9437	7855	399	r24	430
o77	8241	8029	399	r1	406
o78	6798	7201	405	r26	415
o79	5349	3919	412	r30	430
o80	10460	6365	424	r26	444
o81	6796	7465	425	r26	442
o82	614	7345	427	r35	440
o83	5259	6316	433	r26	453
o84	5921	6509	435	r26	455
o85	6410	6710	438	r28	458
o86	9301	8709	445	r36	461
o87	8265	5922	445	r26	465
o88	9479	7053	448	r21	478
o89	6564	7657	451	r13	466
o90	5954	3708	451	r26	471
o91	4855	4632	452	r37	465
o92	9991	8019	457	r26	471
o93	9674	6592	461	r27	476
o94	8785	8304	467	r22	493
o95	10201	6747	474	r31	488
o96	10090	6421	476	r31	492
o97	8212	7979	480	r33	491
o98	6185	6233	483	r4	510
o99	4924	6522	494	r12	506
o100	9266	8070	497	r8	512
o101	3247	4039	499	r37	518
o102	4471	3676	500	r26	520
o103	6796	7483	517	r33	542
o104	6359	2725	518	r38	548
o105	10079	8623	522	r31	537
o106	7123	2554	523	r11	533
o107	7405	8943	524	r26	544
o108	8119	7708	524	r33	544
o109	8963	8260	531	r22	556
o110	10397	7422	533	r39	563
o111	8655	7764	534	r4	562
o112	9707	8663	537	r13	552
o113	7260	7274	538	r26	558
o114	10595	7653	565	r40	580
o115	7981	10044	568	r26	588
o116	8658	8553	570	r40	580
o117	1875	5057	571	r41	581
o118	7950	10216	576	r42	591
o119	8151	6688	578	r26	598
o120	6585	3056	580	r43	589
o121	10216	7151	580	r26	600
o122	8352	8506	582	r26	602
o123	8499	9703	591	r22	601
o124	7228	9616	594	r4	618
o125	9824	6527	600	r33	620
o126	10576	7847	601	r44	628
o127	8195	6858	611	r17	641
o128	7559	5646	620	r45	635
o129	9642	4231	622	r14	632
o130	9297	9879	622	r1	643
o131	6339	9386	623	r4	648
o132	7058	4701	624	r46	654
o133	9191	9368	625	r13	650
o134	6840	5124	626	r30	641
o135	6036	5283	628	r47	639
o136	4254	5311	631	r37	642
o137	3140	6829	631	r19	645
o138	8961	7144	632	r28	657
o139	8902	8451	634	r40	646
o140	8096	7646	636	r38	666
o141	8014	8277	637	r22	653
o142	8522	8123	637	r48	652
o143	6154	5178	641	r38	671
o144	1266	4270	643	r37	656
o145	8955	7025	648	r33	671
o146	9244	0	650	r49	660
o147	5800	4131	652	r37	667
o148	7249	6820	657	r26	677
o149	7792	3948	664	r26	684
o150	9891	6304	667	r28	694
o151	2398	4477	671	r41	681
o152	7763	6070	672	r33	696
o153	7163	8084	674	r40	689
o154	8605	7766	682	r7	712
o155	9132	5328	682	r26	702
o156	10466	7958	686	r50	716
o157	4933	6403	686	r29	701
o158	8439	8025	688	r26	708
o159	7124	8820	690	r4	706
o160	6387	6852	691	r36	710
o161	1537	6648	692	r4	708
o162	7668	6722	692	r26	712
o163	8487	8804	694	r40	700
o164	5451	5161	694	r26	714
o165	8248	7830	696	r40	702
o166	5169	6447	697	r26	717
o167	8114	2983	697	r49	713
o168	10636	8047	697	r51	703
o169	10070	5969	701	r2	713
o170	2351	7507	702	r52	732
o171	8888	4046	708	r30	725
o172	7534	7871	708	r26	718
o173	7895	9255	709	r53	718
o174	7267	6943	709	r54	710
o175	9800	7246	709	r45	714
o176	10602	7313	709	r26	719
o177	7750	4916	710	r46	740
o178	10028	796	713	r18	734
o179	6987	8262	715	r33	729
o180	2986	3127	719	r55	730
o181	10478	7248	720	r8	722
o182	8529	7363	721	r28	732
o183	8084	5368	721	r7	751
o184	8330	8274	723	r8	724
o185	10102	7898	724	r33	755
o186	7912	8426	725	r33	740
o187	8205	8090	725	r33	751
o188	7064	3169	726	r11	736
o189	7931	7490	729	r33	755
o190	7386	7599	731	r34	761
o191	7679	9409	732	r40	738
o192	2337	6794	733	r4	743
o193	10309	6345	734	r56	764
o194	7311	9865	734	r14	738
o195	6419	6093	734	r13	756
o196	7512	7944	734	r57	736
o197	6633	5908	740	r30	753
o198	6734	7349	743	r28	763
o199	10124	5322	743	r58	759
o200	10418	6449	743	r31	762
o201	8925	7136	743	r59	758
o202	6127	6242	748	r17	778
o203	8214	4140	749	r11	759
o204	6672	6438	749	r40	753
o205	10705	6154	754	r13	779
o206	8152	5170	755	r25	765
o207	10073	7994	758	r28	778
o208	9486	4970	758	r60	778
o209	9015	7627	762	r17	792
o210	7164	6777	764	r40	770
o211	7623	6343	766	r61	778
o212	8545	8424	768	r14	778
o213	10124	4647	769	r33	815
o214	9089	8157	770	r24	795
o215	8426	2405	771	r25	781
o216	7411	5071	772	r62	777
o217	6047	7244	773	r16	783
o218	7081	9135	773	r33	811
o219	8787	8341	774	r33	815
o220	8614	8018	774	r33	815
o221	3208	5318	777	r63	792
o222	7901	4068	777	r64	791
o223	6870	5177	777	r47	789
o224	6192	6525	782	r29	812
o225	9228	8316	782	r1	794
o226	8689	8442	785	r13	801
o227	9270	4511	786	r17	816
o228	10374	6459	786	r16	787
o229	8027	5303	786	r65	789
o230	9757	9069	787	r28	807
o231	10762	4998	787	r40	797
o232	9044	9551	788	r66	808
o233	6462	6642	789	r29	812
o234	7431	6995	790	r20	793
o235	7365	8091	792	r51	796
o236	7343	6963	792	r65	793
o237	3174	8103	800	r45	802
o238	5112	6051	801	r4	828
o239	6733	8622	802	r16	803
o240	6861	6425	803	r29	823
o241	5493	5611	803	r19	813
o242	7898	5990	805	r54	807
o243	6313	6468	806	r27	826
o244	7885	6407	808	r43	823
o245	1217	6981	808	r19	823
o246	7316	9724	810	r67	825
o247	239	5081	812	r68	820
o248	7360	8757	814	r48	823
o249	6069	6528	816	r28	836
o250	8096	6592	817	r30	837
o251	6454	9933	820	r53	834
o252	4595	6873	821	r47	832
o253	9529	7351	822	r66	835
o254	8066	6711	823	r24	848
o255	5788	6848	824	r12	842
o256	2977	7427	826	r4	855
o257	10477	8144	826	r67	841
o258	6192	6538	830	r20	836
o259	936	6718	832	r29	856
o260	5476	5151	833	r33	853
o261	6456	9107	833	r40	848
o262	8570	9815	834	r13	859
o263	8864	9697	834	r17	864
o264	9258	9817	835	r33	888
o265	8091	9797	837	r40	852
o266	6597	4074	837	r17	867
o267	2985	2928	839	r69	859
o268	8431	5519	841	r25	851
o269	9046	7402	842	r13	867
o270	7867	8051	843	r24	871
o271	6511	5930	843	r65	843
o272	4579	8835	843	r35	854
o273	6154	6223	847	r26	857
o274	8138	7498	847	r48	857
o275	3359	4902	848	r12	868
o276	7553	9195	850	r28	871
o277	10238	4312	850	r15	871
o278	8271	5665	851	r26	861
o279	5398	6859	851	r64	863
o280	4760	7754	852	r35	855
o281	7627	3782	853	r45	872
o282	6037	7131	855	r26	865
o283	5054	6961	855	r56	885
o284	6085	4275	855	r47	865
o285	4542	7197	857	r47	865
o286	5986	3693	857	r12	868
o287	8905	7600	861	r26	871
o288	9514	4106	861	r33	876
o289	5607	4542	862	r30	888
o290	1620	5049	863	r64	875
o291	8769	3611	864	r31	878
o292	3330	5471	865	r69	910
o293	5026	3047	866	r37	882
o294	6148	5037	870	r16	872
o295	8240	7532	871	r43	884
o296	2671	4162	872	r12	888
o297	8243	5808	873	r47	895
o298	7305	8129	874	r26	884
o299	9132	9577	874	r26	884
o300	9272	7227	877	r70	892
o301	5227	3700	877	r37	887
o302	4297	6726	878	r44	899
o303	9492	4492	881	r43	889
o304	7896	5748	882	r58	895
o305	7050	6285	882	r33	902
o306	6839	6758	887	r13	903
o307	8799	4749	892	r13	903
o308	5063	6869	894	r63	908
o309	8543	7983	895	r57	898
o310	8909	4004	895	r26	905
o311	6091	4011	896	r64	913
o312	8586	6864	901	r36	918
o313	6763	9171	902	r71	937
o314	5007	2011	908	r72	917
o315	8271	7301	909	r26	934
o316	5203	5746	909	r30	914
o317	9044	6774	918	r52	948
o318	10792	4555	921	r28	927
o319	7671	7416	922	r7	952
o320	7021	6447	923	r13	956
o321	6030	8485	927	r28	929
o322	8222	9869	930	r36	945
o323	10676	8132	931	r26	941
o324	3867	5175	938	r69	955
o325	5243	7251	944	r33	954
o326	6704	5283	947	r73	954
o327	7571	8455	948	r33	965
o328	8586	8249	949	r33	965
o329	8718	8369	949	r33	969
o330	6583	7733	950	r26	975
o331	5895	7609	950	r74	957
o332	8353	3658	956	r33	969
o333	6148	3527	957	r26	967
o334	9543	7275	958	r7	988
o335	8629	6454	964	r26	974
o336	8454	7420	967	r26	977
o337	5425	6840	968	r26	978
o338	948	5115	969	r12	981
o339	9525	4801	970	r1	983
o340	10127	5300	971	r13	996
o341	6240	6766	971	r33	986
o342	8522	7362	982	r43	1006
o343	8835	4540	984	r75	985
o344	6387	9716	986	r13	1000
o345	4667	5212	991	r69	1036
o346	8269	8244	1006	r44	1024
o347	3111	5116	1010	r69	1060
