courier	x	y	on_time	off_time
c1	31117	13505	0	240
c2	31405	13313	0	240
c3	26687	13552	0	240
c4	29181	16935	0	240
c5	26863	13552	15	255
c6	29163	16883	15	195
c7	29100	17012	15	255
c8	27398	14362	15	255
c9	26751	13593	15	195
c10	27419	14424	15	195
c11	27356	14451	30	210
c12	31403	13284	30	210
c13	31523	13251	30	120
c14	27331	14337	30	120
c15	26767	13498	30	120
c16	29182	12988	30	210
c17	29147	16869	30	210
c18	29147	15724	30	210
c19	28679	16432	30	210
c20	28747	16447	30	120
c21	26812	6203	30	210
c22	29131	16959	30	120
c23	27994	7365	30	210
c24	26719	13579	30	210
c25	29806	17146	45	285
c26	27444	16798	45	285
c27	26117	21185	45	285
c28	26134	8197	45	285
c29	26112	8240	45	285
c30	23786	21581	45	285
c31	26745	6301	45	285
c32	26827	6274	45	285
c33	26857	15108	45	285
c34	29156	16978	45	285
c35	23839	21500	45	285
c36	27283	14307	45	285
c37	27281	14437	45	285
c38	28996	16834	45	285
c39	26164	21292	45	285
c40	29863	17042	45	285
c41	28642	18348	60	300
c42	30452	13272	60	300
c43	26783	19875	75	315
c44	15480	42129	75	315
c45	28211	15848	75	315
c46	30768	12862	75	315
c47	27989	17920	75	315
c48	27390	14331	75	315
c49	30971	12350	75	315
c50	28636	18327	75	315
c51	28200	15932	75	315
c52	29488	17924	75	315
c53	34055	2797	75	315
c54	30419	14523	75	315
c55	27032	14291	75	315
c56	26763	17099	75	315
c57	29599	17603	75	315
c58	26968	20771	75	315
c59	27485	16653	75	315
c60	33532	2868	75	315
c61	30010	16599	75	315
c62	29227	15752	75	315
c63	26696	13619	90	180
c64	29774	16744	90	180
c65	28709	18409	90	180
c66	29705	17137	90	270
c67	17364	28057	90	180
c68	30616	12823	90	180
c69	28043	17960	90	210
c70	28143	17964	90	270
c71	28757	16419	90	180
c72	30007	10506	90	180
c73	28837	16444	90	180
c74	30970	11128	90	180
c75	26913	14899	105	345
c76	30707	11661	105	345
c77	28553	18380	105	345
c78	28798	16463	105	345
c79	28040	7215	105	345
c80	34084	2931	105	345
c81	29080	16863	105	345
c82	29349	11500	105	345
c83	27169	15107	105	345
c84	30358	13366	120	240
c85	27046	14950	120	300
c86	26959	14971	120	240
c87	13376	31351	120	300
c88	33966	2916	120	300
c89	26887	15132	120	300
c90	31156	14033	120	240
c91	34043	2937	120	240
c92	13340	31357	120	240
c93	28598	18458	120	300
c94	28721	18307	120	240
c95	26842	15158	120	240
c96	30315	13212	120	300
c97	27471	20824	135	375
c98	26719	13611	135	375
c99	27055	15143	135	375
c100	31040	13782	135	375
c101	26856	14619	135	375
c102	29078	16102	135	375
c103	29236	11542	135	375
c104	14783	35311	135	375
c105	29074	17019	135	375
c106	14387	26450	135	375
c107	26708	15189	135	375
c108	30993	11659	135	375
c109	30440	13213	150	270
c110	17679	23529	150	240
c111	28044	7382	150	270
c112	30905	11138	150	240
c113	30308	13321	150	240
c114	27007	14870	150	240
c115	27285	16885	150	240
c116	29522	17703	150	270
c117	34100	2860	150	240
c118	29496	17660	150	240
c119	28033	7365	150	240
c120	28824	16474	165	405
c121	30259	13370	165	405
c122	29230	11435	165	405
c123	29200	11782	165	405
c124	27146	15149	180	420
c125	29006	16937	180	420
c126	28732	16327	180	420
c127	28018	7234	210	450
c128	29886	16877	210	450
c129	28765	18302	210	390
c130	27022	14991	210	450
c131	30916	11119	210	450
c132	31040	11106	210	390
c133	28634	18469	210	450
c134	31538	13381	210	390
c135	28030	7263	210	390
c136	31411	13226	210	450
c137	14213	26451	210	450
c138	31049	11595	240	420
c139	26901	15031	240	420
c140	25979	16127	240	420
c141	30731	11531	240	420
c142	26397	17642	240	420
c143	31406	13283	240	420
c144	28066	7368	255	345
c145	31077	13394	255	345
c146	28659	16293	255	345
c147	27340	20802	270	360
c148	31082	11879	270	360
c149	27305	18813	270	360
c150	29390	17711	270	360
c151	29199	16885	270	360
c152	33488	2850	270	360
c153	28557	9308	270	360
c154	30924	11899	270	390
c155	29818	17110	270	360
c156	25045	16401	270	360
c157	33426	2869	270	390
c158	28674	11996	270	360
c159	27374	14373	270	360
c160	29059	12550	270	360
c161	27037	14908	270	360
c162	29162	11479	300	540
c163	28301	21681	300	540
c164	29618	18229	300	540
c165	29915	16873	300	540
c166	24867	18474	300	540
c167	30302	11594	300	540
c168	29535	17699	300	540
c169	29294	16839	300	540
c170	31097	13347	300	540
c171	27484	17588	300	540
c172	29818	11139	300	540
c173	33548	2777	300	540
c174	25842	16399	300	540
c175	29117	17004	300	540
c176	26742	13522	300	540
c177	27441	18887	300	540
c178	29917	10618	300	540
c179	29393	10125	300	540
c180	28685	18299	300	540
c181	30621	11573	300	540
c182	29010	16046	300	540
c183	27448	19271	300	540
c184	29917	16780	315	405
c185	28497	18345	315	435
c186	28654	18434	315	405
c187	28032	9103	315	555
c188	29874	16759	315	435
c189	26887	15061	315	435
c190	29844	11131	315	435
c191	26308	8193	345	525
c192	30358	13356	345	525
c193	26274	17614	345	525
c194	29231	11563	345	525
c195	27030	14905	345	525
c196	27244	16718	345	525
c197	28492	11872	360	600
c198	24861	18394	360	600
c199	29639	17842	360	600
c200	31069	13696	360	600
c201	26777	19763	360	600
c202	29577	18113	360	600
c203	29809	17012	360	600
c204	30022	10585	360	600
c205	29466	17667	360	600
c206	26346	20817	360	600
c207	28085	17961	360	600
c208	29169	16834	360	600
c209	31400	13239	360	600
c210	30219	16103	360	600
c211	24463	15993	360	600
c212	29567	18339	360	600
c213	7856	32443	360	600
c214	28714	11881	375	495
c215	27222	15236	375	495
c216	30776	12826	375	495
c217	28865	15038	375	495
c218	26961	14899	390	570
c219	30704	11611	390	570
c220	28582	18308	390	570
c221	27359	20783	390	570
c222	27099	15137	390	570
c223	26514	19945	390	570
c224	29775	16949	390	570
c225	34045	2922	390	570
c226	26919	15239	405	645
c227	29216	16864	405	645
c228	25119	21692	405	645
c229	27001	14997	405	645
c230	29159	14947	405	645
c231	26740	19895	405	645
c232	30626	12904	405	645
c233	33454	2781	405	645
c234	13472	31298	405	645
c235	29729	16887	405	645
c236	29615	17632	405	645
c237	24999	18294	405	645
c238	24977	16615	405	645
c239	26816	15036	420	660
c240	28113	7211	420	660
c241	29623	17610	420	660
c242	27048	15191	420	660
c243	29933	10654	420	660
c244	28782	18462	420	660
c245	31135	14032	420	660
c246	31012	13537	420	660
c247	28847	16402	420	660
c248	29949	16794	435	555
c249	30400	13342	435	555
c250	31222	13380	435	555
c251	29917	12128	435	555
c252	27197	15086	435	555
c253	26789	15056	435	555
c254	30682	10985	435	555
c255	26950	14878	435	555
c256	30709	11623	435	555
c257	26954	15195	450	690
c258	29888	16784	450	690
c259	27143	16715	450	690
c260	29663	17883	450	690
c261	26859	15141	450	690
c262	26270	10536	450	690
c263	34125	2912	450	570
c264	28613	18432	450	570
c265	27183	15069	450	570
c266	27889	16679	450	690
c267	34099	2788	450	690
c268	27031	15094	450	690
c269	30771	12999	450	690
c270	30714	11665	450	690
c271	28589	18435	450	690
c272	27063	15194	450	570
c273	14270	26308	450	690
c274	27168	15068	450	690
c275	29742	11137	450	690
c276	33358	2887	450	690
c277	30421	13404	465	705
c278	27033	14967	465	705
c279	28743	18431	465	555
c280	29865	10525	465	705
c281	26761	15061	465	705
c282	30284	13338	465	555
c283	26424	20062	465	705
c284	29348	16849	465	705
c285	29863	16813	465	705
c286	29923	11060	465	705
c287	29159	18297	465	705
c288	25235	21521	465	705
c289	30760	13037	465	705
c290	25106	16693	465	705
c291	31141	13372	465	705
c292	31192	13460	465	555
c293	27450	21561	465	705
c294	33975	2843	465	705
c295	26979	15100	465	705
c296	24899	18405	465	705
c297	30999	12484	465	705
c298	28764	18406	465	705
c299	25984	20582	465	705
c300	30870	13241	495	615
c301	27090	14915	495	615
c302	17326	28007	495	615
c303	30376	13320	495	615
c304	31082	13355	495	735
c305	24877	18312	495	675
c306	26936	14889	495	735
c307	17316	27943	495	735
c308	30782	13109	495	735
c309	30260	13319	495	735
c310	25982	14764	495	735
c311	33527	2726	495	675
c312	31046	13456	495	615
c313	25913	14876	495	615
c314	29750	16941	495	735
c315	27085	14978	510	750
c316	29803	16839	510	750
c317	17354	28107	510	750
c318	27943	13656	510	750
c319	28215	15940	510	750
c320	30571	11637	510	750
c321	26952	15103	510	750
c322	28766	17116	510	750
c323	26925	20796	510	750
c324	29894	16777	510	750
c325	28741	18377	510	750
c326	30393	14358	510	750
c327	26892	19712	510	750
c328	30782	13225	510	750
c329	29875	10599	510	750
c330	24987	18469	510	750
c331	31178	10540	510	750
c332	24834	19138	510	750
c333	29213	18348	525	765
c334	27020	14887	525	765
c335	29244	18406	525	765
c336	28233	16006	525	765
c337	27035	15120	525	765
c338	34112	2943	525	765
c339	30490	14423	525	765
c340	31175	13744	525	765
c341	29905	16730	525	765
c342	25557	21299	525	765
c343	31235	13480	525	765
c344	30676	11675	525	765
c345	29791	16936	525	765
c346	30260	13259	525	765
c347	31364	13069	525	765
c348	30436	14333	525	765
c349	26719	14728	525	765
c350	27399	14351	540	630
c351	30296	13313	540	630
c352	33379	2758	555	795
c353	29649	17620	555	795
c354	29238	18411	555	795
c355	26489	20011	555	795
c356	26967	15046	555	795
c357	27103	15247	555	795
c358	29443	16471	555	795
c359	26421	17526	555	795
c360	30414	13226	555	795
c361	17313	27951	555	795
c362	30616	11647	555	795
c363	27243	16876	555	795
c364	26716	19847	555	795
c365	29892	16791	555	795
c366	31108	13709	555	795
c367	29235	15235	555	795
c368	31118	13769	555	795
c369	26917	15155	555	795
c370	25887	15660	570	810
c371	27007	15114	570	810
c372	28607	18397	570	810
c373	28892	15059	570	810
c374	30615	12886	570	810
c375	27904	16806	570	810
c376	31477	13242	570	810
c377	18704	29621	585	825
c378	29322	11590	585	765
c379	26548	20044	585	825
c380	27915	18761	585	825
c381	28060	7245	585	825
c382	28039	7290	585	765
c383	29328	11450	585	825
c384	30599	11530	585	825
c385	31121	13377	585	825
c386	30750	12770	585	825
c387	29787	16763	585	825
c388	29741	16872	585	825
c389	31191	13423	585	765
c390	29931	10577	585	825
c391	30685	12819	585	765
c392	29565	17687	600	720
c393	27077	15222	600	840
c394	26277	8271	600	780
c395	30407	13384	600	720
c396	30259	13335	600	780
c397	29581	17569	600	840
c398	30329	13312	600	840
c399	27036	15111	600	720
c400	29447	17636	600	780
c401	26207	8193	600	840
c402	26331	8139	600	720
c403	27022	15217	600	720
c404	27167	15191	600	780
c405	28050	7215	615	795
c406	31064	10098	615	795
c407	28687	18448	615	795
c408	31182	13441	615	795
c409	30344	13243	615	795
c410	27019	15227	615	795
c411	26334	8299	630	810
c412	28102	7221	630	810
c413	29286	11616	630	720
c414	30398	13261	630	810
c415	30436	13271	630	720
c416	26268	8280	630	720
c417	26888	19772	630	810
c418	26759	19857	630	720
c419	28505	13153	630	720
c420	28405	13071	630	810
c421	28160	7309	630	720
c422	27332	14773	645	735
c423	29209	12496	645	735
