order	x	y	placement_time	restaurant	ready_time
o1	15885	13034	536	r1	546
o2	17460	18276	625	r2	636
o3	18111	13527	190	r3	216
o4	13130	17293	257	r4	259
o5	18725	12458	547	r5	556
o6	17195	18423	111	r6	135
o7	12938	12027	327	r7	340
o8	17143	16384	119	r8	142
o9	19168	12796	310	r9	324
o10	16737	12869	692	r10	709
o11	16297	23068	85	r11	109
o12	12929	13355	76	r12	129
o13	16962	11693	499	r13	526
o14	16513	9641	415	r14	425
o15	18768	12634	467	r15	487
o16	19555	12341	516	r16	541
o17	11692	18327	443	r17	460
o18	16619	19446	500	r18	524
o19	17749	16065	495	r19	512
o20	21289	1682	729	r20	749
o21	17284	17654	44	r21	49
o22	15677	21233	668	r22	687
o23	13600	15627	368	r23	391
o24	15245	14964	315	r23	335
o25	17607	17950	459	r24	464
o26	10558	17531	308	r25	338
o27	11208	15616	403	r26	418
o28	19260	12588	69	r27	119
o29	11912	19610	311	r28	352
o30	18608	10769	148	r16	174
o31	18204	10761	627	r29	667
o32	17920	15187	179	r8	190
o33	16272	16777	313	r8	332
o34	16017	21531	176	r30	209
o35	13741	15478	538	r31	561
o36	16224	19871	618	r32	643
o37	21331	1895	391	r33	414
o38	15542	16402	384	r34	399
o39	17013	18366	550	r35	554
o40	17309	18569	64	r24	68
o41	18672	10142	556	r36	558
o42	18703	8649	550	r5	556
o43	14276	13501	92	r37	107
o44	10731	22263	136	r38	139
o45	12095	21853	206	r39	230
o46	14586	14963	402	r40	423
o47	19010	13198	315	r27	365
o48	15714	17702	111	r34	126
o49	18999	13921	480	r41	494
o50	19038	9282	399	r42	405
o51	13330	17647	453	r43	478
o52	17815	12240	453	r44	471
o53	14485	21701	69	r45	86
o54	18475	10126	182	r46	185
o55	12704	16120	518	r28	611
o56	12825	17352	135	r47	140
o57	18056	14083	502	r48	538
o58	11828	17508	636	r49	662
o59	16661	15094	72	r50	93
o60	14108	21826	220	r51	242
o61	16689	12268	308	r52	327
o62	17896	13080	564	r53	598
o63	11841	15695	616	r54	634
o64	11632	15628	71	r55	86
o65	17307	18878	555	r35	561
o66	13114	21376	76	r11	108
o67	13020	17614	194	r56	207
o68	11397	17070	234	r57	277
o69	18266	14280	130	r21	137
o70	19416	13257	412	r58	424
o71	16777	11753	516	r14	528
