courier	x	y	on_time	off_time
c1	6129	8171	0	240
c2	7881	6539	0	240
c3	9595	4319	15	135
c4	6752	2631	15	135
c5	9548	4289	15	135
c6	9455	4284	30	270
c7	3575	4043	75	315
c8	7742	4257	75	315
c9	2139	6004	105	225
c10	7889	4229	105	285
c11	9018	5540	105	285
c12	2156	6068	105	285
c13	2099	6024	105	195
c14	3660	4039	135	375
c15	3650	4168	135	315
c16	7885	4204	150	270
c17	7897	5941	165	255
c18	2211	5992	165	345
c19	7776	6050	165	345
c20	2083	5994	165	255
c21	7854	6477	180	270
c22	2181	6004	195	375
c23	8331	5083	195	375
c24	4016	6360	195	375
c25	8157	6649	210	300
c26	8725	8626	210	330
c27	3651	4029	210	300
c28	8188	6486	210	330
c29	8729	8780	210	300
c30	5732	4718	210	300
c31	7897	4201	240	330
c32	7930	4135	270	390
c33	4333	5502	285	375
c34	4224	5507	285	405
c35	3971	6144	300	420
c36	8345	6419	300	420
c37	2110	6177	300	420
c38	8101	6289	330	420
c39	2152	5998	330	420
c40	2161	6086	360	480
c41	8533	2797	375	495
c42	8702	6744	390	480
c43	8144	6077	420	510
c44	8516	3898	420	510
c45	8459	3910	420	540
c46	8167	6597	435	525
c47	3832	1498	435	615
c48	8070	6565	435	615
c49	8054	6628	450	630
c50	3861	4365	450	630
c51	9215	6400	450	630
c52	8321	5134	450	630
c53	7745	6972	465	585
c54	3830	4351	465	585
c55	7951	6457	465	585
c56	6797	6310	480	600
c57	3918	6348	480	600
c58	8450	6588	480	600
c59	8572	6361	480	600
c60	7923	4231	480	600
c61	3905	1539	480	600
c62	5991	8021	495	735
c63	7740	4262	495	735
c64	2206	6163	495	735
c65	4258	5543	495	735
c66	8095	6576	495	735
c67	7853	7012	495	735
c68	8148	5024	510	690
c69	3851	4238	510	750
c70	9372	6108	510	690
c71	7816	6920	510	750
c72	7898	4023	510	690
c73	5878	8043	525	705
c74	8213	6645	525	705
c75	7829	5315	525	705
c76	2336	6075	525	705
c77	5175	6613	525	705
c78	8194	6072	540	660
c79	3740	4233	540	660
c80	8162	6186	540	660
c81	8043	6314	540	720
c82	3777	1534	540	660
c83	8239	5013	540	720
c84	8260	5024	540	660
c85	3533	4050	540	660
c86	3519	4107	540	720
c87	3759	1396	540	720
c88	8074	6338	555	735
c89	4159	4050	555	735
c90	6736	3874	555	735
c91	8182	4998	555	735
c92	6813	3853	570	810
c93	2142	6050	570	810
c94	6670	3762	570	810
c95	4432	5927	585	765
c96	8191	6308	585	705
c97	4282	6058	585	705
c98	7936	5127	585	705
c99	7909	1955	585	705
c100	5579	4826	585	705
c101	7980	4975	585	765
c102	7910	4217	585	705
c103	9329	6194	600	780
c104	7790	4240	600	780
c105	7778	4294	615	795
c106	7878	4274	615	705
c107	2094	6109	645	765
c108	8069	6551	645	765
c109	8174	6465	660	750
c110	7859	3206	660	750
c111	9321	6177	660	750
c112	8914	8023	705	825
c113	7743	4156	705	825
c114	4770	5992	705	825
c115	6650	3838	705	825
c116	7903	4222	750	840
c117	7911	6714	750	840
