order	x	y	placement_time	restaurant	ready_time
o1	9131	7497	743	r1	753
o2	9024	6677	541	r2	557
o3	5645	7048	626	r3	656
o4	6019	5613	566	r4	582
o5	7083	5106	574	r5	582
o6	10874	7195	131	r6	144
o7	4015	7024	588	r7	598
o8	7940	6877	612	r1	622
o9	9275	6221	680	r8	700
o10	9697	7867	563	r9	593
o11	3025	6413	526	r10	541
o12	8719	8104	313	r11	338
o13	9483	8122	508	r12	518
o14	1478	5111	455	r13	463
o15	3664	6875	646	r14	666
o16	8494	7488	265	r15	268
o17	9338	7050	647	r16	677
o18	8337	7005	571	r17	581
o19	5725	7950	581	r16	611
o20	4962	7520	598	r18	607
o21	7377	5287	336	r1	346
o22	2210	6886	152	r19	160
o23	11107	6453	572	r7	584
o24	10540	6630	563	r2	572
o25	9167	8850	625	r20	656
o26	6992	7441	623	r1	633
o27	9531	8542	202	r21	208
o28	7864	5357	621	r22	642
o29	7668	7425	535	r23	552
o30	8157	4242	614	r24	630
o31	8860	4758	266	r25	274
o32	9445	8099	588	r26	615
o33	8065	7096	643	r27	667
o34	9541	8187	506	r28	514
o35	9074	8326	763	r29	788
o36	8682	6032	421	r30	426
o37	9028	8513	458	r7	473
o38	10981	6805	594	r1	614
o39	9050	8155	603	r26	615
o40	8214	7847	137	r31	147
o41	9038	4030	620	r32	638
o42	8971	5984	146	r31	162
o43	9861	8300	137	r33	144
o44	9254	7438	564	r1	584
o45	4775	7141	446	r34	451
o46	8877	7472	306	r35	329
o47	11092	4454	562	r25	566
o48	5913	7025	659	r36	674
o49	1624	5377	199	r11	230
o50	8218	4121	494	r30	502
o51	7550	6061	493	r1	503
o52	3906	6535	563	r13	583
o53	6248	5717	255	r30	261
o54	8230	8128	740	r1	750
o55	10243	8313	102	r37	117
o56	891	6700	421	r11	441
o57	8763	3986	537	r24	558
o58	2654	7033	640	r38	650
o59	9986	5085	645	r24	671
o60	6590	4234	539	r19	554
o61	8192	9632	542	r39	556
o62	10326	4217	595	r30	606
o63	7054	9176	486	r21	503
o64	11365	7433	547	r40	572
o65	6287	5702	555	r19	576
o66	4687	6979	198	r5	203
o67	9673	7322	619	r41	633
o68	4850	5008	631	r1	641
o69	9990	6549	680	r1	700
o70	10487	4916	188	r42	218
o71	3138	6813	227	r43	256
o72	4686	6509	584	r4	599
o73	10037	8991	480	r44	483
o74	9822	6991	506	r14	541
o75	8082	8383	210	r21	219
o76	9082	8584	93	r3	123
o77	8564	5397	652	r45	679
o78	2991	6774	181	r46	211
o79	9013	8128	197	r47	211
o80	9534	7114	610	r3	640
o81	9098	8163	776	r1	786
o82	8882	5276	646	r48	657
o83	5720	4760	520	r13	536
o84	7941	4655	549	r20	554
o85	9812	5019	493	r28	503
o86	8857	8636	383	r49	390
o87	9670	7882	296	r1	306
o88	8580	4069	269	r47	284
o89	8428	4745	24	r50	29
o90	6674	6881	614	r28	624
o91	9436	9687	616	r7	627
o92	10842	7078	774	r28	790
o93	6105	6712	168	r37	173
o94	10010	9049	261	r44	263
o95	10015	6934	584	r28	600
o96	11567	5487	541	r1	561
o97	6121	9619	644	r51	664
o98	8054	7034	503	r11	530
o99	10217	8134	756	r52	774
o100	2866	5219	540	r39	544
o101	8658	4000	635	r53	655
o102	879	4904	515	r11	537
o103	6485	5718	515	r54	543
o104	6613	7377	496	r13	508
o105	11027	6829	263	r27	274
o106	9501	9560	665	r39	673
o107	8443	9292	528	r28	544
o108	7014	7025	614	r53	643
o109	6426	6043	606	r20	621
o110	10847	7708	108	r55	111
o111	3258	5482	613	r13	643
o112	4342	4755	485	r16	515
o113	3689	7677	258	r21	270
o114	10322	7982	171	r56	201
o115	11263	8498	529	r57	547
o116	6288	8866	197	r39	217
o117	9736	6546	479	r58	509
o118	6420	8165	623	r59	649
o119	8779	10013	187	r18	202
o120	4402	7227	572	r28	587
o121	6363	5770	59	r13	78
o122	9921	10022	676	r20	691
o123	7746	5301	591	r20	601
o124	3644	5513	525	r13	545
o125	7948	4103	245	r60	280
o126	10875	7770	334	r61	356
o127	4925	7279	651	r51	671
o128	6415	5002	569	r3	599
o129	7522	8689	436	r37	464
o130	8858	7590	585	r58	615
o131	8507	4759	256	r62	266
o132	9261	8813	792	r63	822
o133	8505	8881	559	r64	568
o134	7151	9923	533	r62	548
o135	8678	6417	514	r1	534
o136	6682	6503	264	r37	279
o137	8855	8122	194	r54	211
o138	8436	5848	665	r24	684
o139	6533	7595	628	r1	638
o140	6391	9575	497	r21	506
o141	9077	6822	550	r15	556
o142	6237	6394	708	r13	723
o143	7780	6897	208	r65	238
o144	9133	8592	610	r1	620
o145	7587	7353	630	r66	646
o146	4417	5612	13	r54	28
o147	10358	4122	554	r3	584
o148	9578	5886	117	r1	127
o149	3591	4627	225	r53	253
o150	6934	8954	660	r59	665
o151	7212	3738	710	r1	720
o152	1244	4698	177	r11	197
o153	8861	6199	117	r67	172
o154	7896	9596	566	r28	575
o155	3819	7077	579	r51	601
o156	7631	5749	259	r68	274
o157	6639	7246	496	r69	518
o158	9030	4444	532	r24	558
o159	11001	7930	36	r67	56
o160	8688	4534	184	r70	191
o161	8914	5208	703	r1	713
o162	9272	8850	605	r71	607
o163	4653	4202	72	r39	95
o164	9356	5244	118	r72	133
o165	9333	3337	532	r73	551
o166	11141	6398	641	r36	654
o167	11488	5284	550	r27	571
o168	6394	4143	228	r1	238
o169	9059	7396	349	r45	351
o170	8888	6745	383	r60	386
o171	8717	5760	225	r31	234
o172	11235	6534	543	r53	564
o173	9960	4600	138	r16	168
o174	6172	6752	98	r21	108
o175	6881	7247	462	r13	463
o176	10973	3969	538	r27	550
o177	8598	6603	264	r67	284
o178	9544	10027	696	r37	704
o179	6902	4696	558	r24	576
o180	4691	5704	430	r14	444
o181	9537	4108	720	r28	745
o182	6511	9463	561	r74	586
o183	10487	5816	703	r1	723
o184	7006	6398	98	r31	105
o185	6477	9639	778	r52	788
o186	8447	9334	697	r28	708
o187	10337	9272	176	r75	191
o188	9162	6714	666	r62	686
o189	5149	7901	643	r41	658
o190	6977	5859	627	r76	657
o191	10299	5383	216	r77	228
o192	8484	8769	733	r1	743
o193	6032	6653	240	r1	250
o194	9638	8151	177	r22	192
o195	6353	7208	560	r78	563
o196	7793	5850	732	r1	752
o197	10631	8073	549	r79	573
o198	11228	7182	521	r80	545
o199	9219	7690	714	r37	731
o200	7267	10016	559	r81	581
o201	6746	6466	590	r19	608
o202	6519	3954	487	r17	502
o203	10958	8093	698	r29	705
o204	9948	5365	278	r62	280
o205	6460	6421	245	r16	275
o206	8671	9450	611	r82	632
o207	10128	8235	329	r10	344
o208	10396	4124	604	r1	624
o209	6274	8084	117	r83	119
o210	8639	4642	638	r24	661
o211	5574	5185	548	r84	564
o212	7240	5876	563	r28	575
o213	10558	8258	580	r85	585
o214	6524	6181	622	r11	642
o215	5709	5389	491	r1	518
o216	4510	4927	732	r17	740
o217	4729	5550	588	r41	605
o218	10148	6212	184	r68	199
o219	8584	9326	477	r66	488
o220	6812	3848	692	r39	697
o221	9054	6579	631	r24	661
o222	8841	9392	482	r15	487
o223	7800	9462	220	r86	250
o224	6405	7490	238	r87	268
o225	3385	6403	568	r88	577
o226	8257	7638	102	r1	112
o227	10149	8393	33	r39	48
o228	7497	6507	633	r85	643
o229	2926	7519	108	r11	142
o230	9778	7214	669	r15	673
o231	6155	6841	784	r14	802
o232	8553	7599	697	r89	724
o233	10431	8989	564	r22	587
o234	11166	4842	92	r90	116
o235	9721	6153	201	r91	202
o236	5851	8826	518	r18	528
o237	5794	6547	500	r1	518
o238	6471	6835	176	r31	215
