order	x	y	placement_time	restaurant	ready_time
o1	22226	13960	536	r1	548
o2	23884	19129	625	r2	638
o3	24464	14336	190	r3	222
o4	19365	18089	257	r4	259
o5	25095	13335	547	r5	558
o6	23605	19313	111	r6	141
o7	19230	12856	327	r7	343
o8	23409	17292	119	r8	147
o9	25622	13634	310	r9	327
o10	23093	13712	692	r10	713
o11	22556	23749	85	r11	115
o12	19192	14149	76	r12	142
o13	23293	12383	499	r13	532
o14	22926	10617	415	r14	427
o15	25183	13599	467	r15	492
o16	25828	13169	516	r16	547
o17	17996	19287	443	r17	464
o18	22975	20407	500	r18	530
o19	24067	16857	495	r19	516
o20	27707	2596	729	r20	754
o21	23571	18666	44	r21	50
o22	21977	22101	668	r22	691
o23	19923	16539	368	r23	396
o24	21561	15803	315	r23	340
o25	23754	18979	459	r24	465
o26	16962	18506	308	r25	345
o27	17494	16359	403	r26	421
o28	25579	13411	69	r27	131
o29	18102	20509	311	r28	362
o30	24978	11634	148	r16	180
o31	24543	11728	627	r29	677
o32	24355	15968	179	r8	192
o33	22680	17714	313	r8	336
o34	22310	22341	176	r30	217
o35	19998	16256	538	r31	566
o36	22549	20619	618	r32	649
o37	27727	2866	391	r33	419
o38	21769	17273	384	r34	402
o39	23227	19200	550	r35	555
o40	23511	19464	64	r24	69
o41	25040	11000	556	r36	558
o42	25119	9590	550	r5	557
o43	20587	14331	92	r37	110
o44	17107	23126	136	r38	139
o45	18394	22708	206	r39	236
o46	20933	15707	402	r40	428
o47	25297	14066	315	r27	377
o48	22131	18500	111	r34	129
o49	25328	14765	480	r41	497
o50	25548	10134	399	r42	406
o51	19592	18549	453	r43	484
o52	24101	13003	453	r44	475
o53	20759	22694	69	r45	90
o54	24828	10890	182	r46	185
o55	19179	17036	518	r28	634
o56	19141	18343	135	r47	141
o57	24371	14948	502	r48	547
o58	18223	18333	636	r49	668
o59	22808	15910	72	r50	98
o60	20385	22603	220	r51	247
o61	23075	12940	308	r52	331
o62	24073	13982	564	r53	606
o63	18251	16560	616	r54	638
o64	17979	16474	71	r55	89
o65	23615	19765	555	r35	562
o66	19257	22213	76	r11	116
o67	19227	18506	194	r56	210
o68	17778	17825	234	r57	287
o69	24508	15163	130	r21	138
o70	25802	14085	412	r58	427
o71	23163	12509	516	r14	531
o72	21253	26403	253	r26	270
o73	25357	14691	457	r59	480
o74	17868	18182	165	r28	215
o75	24512	11788	59	r60	64
o76	18818	18340	264	r61	301
o77	24443	14329	460	r34	481
o78	26050	1822	684	r20	709
o79	25105	13020	74	r62	106
o80	17620	19244	343	r63	378
o81	19287	17592	403	r64	433
o82	18683	13617	295	r58	323
o83	18819	16706	619	r55	642
o84	20150	25941	391	r65	393
o85	21022	14755	635	r31	661
o86	22555	23182	580	r30	615
o87	23117	20750	262	r66	298
o88	26087	2080	567	r67	573
o89	24726	14647	368	r68	386
o90	23610	13510	744	r23	760
o91	25658	13297	230	r69	241
o92	23175	12598	229	r46	231
o93	20251	16573	490	r54	510
o94	24285	15120	597	r70	617
o95	22984	19724	406	r71	431
o96	25399	13347	367	r71	383
o97	23812	18366	72	r72	75
o98	21570	19859	397	r73	405
o99	24314	10170	481	r5	494
o100	26316	4315	468	r33	471
o101	20697	16961	467	r74	470
o102	22509	24497	563	r75	569
o103	17968	18081	171	r76	173
o104	9502	29064	306	r77	343
o105	22897	19438	126	r50	168
o106	17799	17672	714	r61	767
o107	15388	21363	180	r76	182
o108	22935	15850	433	r57	445
o109	23745	18786	188	r78	204
o110	16209	21827	353	r79	383
o111	24681	15394	709	r80	734
o112	25319	14679	566	r81	581
o113	24260	15195	352	r59	363
o114	23681	16235	460	r24	466
o115	23776	14344	513	r82	578
o116	24273	14569	40	r4	43
o117	19363	16363	532	r83	533
o118	23953	17146	378	r78	385
o119	20557	21940	477	r84	493
o120	21713	19248	503	r85	531
o121	20518	16871	377	r86	395
o122	20033	17278	593	r1	609
o123	23637	14029	336	r87	352
o124	24296	16376	530	r34	555
o125	24265	16390	355	r86	373
o126	23465	12916	458	r68	478
o127	27453	3596	643	r20	668
o128	24241	16229	426	r56	446
o129	21421	22305	552	r88	565
o130	24453	15219	357	r44	365
o131	22454	19461	492	r89	543
o132	23759	13790	524	r90	535
o133	23923	13752	527	r91	539
o134	22414	17984	405	r85	421
o135	24926	14576	493	r92	505
o136	21130	14245	332	r93	354
o137	23272	20758	625	r94	656
o138	25446	10096	478	r16	509
o139	19313	17421	266	r48	283
o140	24599	11485	159	r46	169
o141	20785	11678	297	r52	308
o142	26907	2048	124	r67	129
o143	24936	15671	282	r80	307
o144	24712	14095	513	r62	544
o145	22859	20511	180	r51	208
o146	24485	12978	220	r95	223
o147	24216	14261	548	r60	556
o148	20968	19746	108	r43	139
o149	19198	17586	516	r96	534
o150	20034	16892	322	r28	420
o151	16562	21123	595	r79	618
o152	20601	14669	388	r69	394
o153	22418	19618	531	r50	559
o154	24397	11502	70	r97	100
o155	9438	31864	255	r98	273
o156	15688	20708	467	r63	484
o157	21014	16250	719	r99	725
o158	20848	16272	70	r96	95
o159	9512	33823	531	r77	562
o160	24633	12048	617	r82	640
o161	22959	17736	501	r100	513
o162	22088	11466	456	r101	496
o163	24574	13998	734	r102	759
o164	20209	21041	126	r103	128
o165	20125	16604	415	r46	441
o166	23774	13826	132	r68	145
o167	17938	23055	440	r104	472
o168	22981	17956	551	r78	558
o169	24453	15459	580	r105	597
o170	20134	12133	282	r52	307
o171	18210	16205	287	r61	325
o172	24858	13853	655	r106	681
o173	27152	5169	115	r107	133
o174	28288	3154	535	r20	560
o175	22703	17450	512	r84	520
o176	25267	13484	249	r91	262
o177	18039	17692	637	r61	680
o178	21354	14167	480	r108	490
o179	20963	14627	583	r76	588
o180	19919	14702	2	r109	17
o181	22030	22681	154	r110	179
o182	23718	18001	583	r85	591
o183	18430	16558	695	r40	720
o184	22804	15897	508	r46	528
o185	25116	10678	401	r16	426
o186	23607	19871	406	r94	412
o187	28285	4178	241	r33	246
o188	25559	13535	427	r111	447
o189	24308	16371	597	r53	622
o190	20940	14672	589	r112	599
o191	24745	12801	683	r64	713
o192	21291	19249	24	r43	25
o193	21075	15526	55	r12	97
o194	17772	19141	90	r37	111
o195	23237	13664	548	r14	560
o196	22139	10602	349	r46	356
o197	23077	20800	522	r102	584
o198	25515	6996	569	r107	582
o199	22512	19008	477	r11	508
o200	23932	16892	513	r66	530
o201	24345	14546	537	r7	545
o202	24545	14023	291	r29	327
o203	24410	11797	572	r113	594
o204	21215	20299	691	r114	706
o205	24632	14774	487	r115	490
o206	21319	21522	175	r50	212
o207	25688	14089	277	r116	285
o208	21706	22916	282	r117	295
o209	21828	15917	199	r118	259
o210	21285	23561	79	r119	94
o211	17821	16973	540	r47	558
o212	21987	21962	370	r120	371
o213	24900	15702	499	r85	511
o214	21299	22139	512	r120	517
o215	22329	19719	304	r30	360
o216	23577	18509	713	r121	754
o217	25281	13399	502	r105	533
o218	18911	17087	323	r83	336
o219	23630	16114	560	r112	568
o220	23545	18251	437	r34	449
o221	23668	7613	8	r69	14
o222	19472	17900	680	r91	686
o223	22687	12602	61	r111	87
o224	25674	14308	201	r122	219
o225	22579	12646	512	r74	517
o226	22893	12856	517	r31	540
o227	21654	15420	272	r95	274
o228	18992	17298	412	r83	414
o229	22761	20536	469	r103	472
o230	19648	17991	283	r1	290
o231	19095	15282	534	r76	536
o232	20613	14659	316	r64	366
o233	17608	23179	559	r123	577
o234	21584	22170	464	r119	480
o235	18394	17673	653	r12	670
o236	23889	13813	579	r82	604
o237	22442	22755	563	r124	596
o238	24517	11976	205	r115	215
o239	18786	21319	558	r89	583
o240	16300	21166	267	r28	364
o241	22305	11579	200	r92	212
o242	25625	13333	461	r82	486
o243	22591	20300	639	r125	657
o244	21999	19432	497	r126	515
o245	24255	15173	488	r82	504
o246	23657	13924	412	r82	437
o247	24202	11303	565	r127	595
o248	23659	18378	401	r128	444
o249	22488	14677	629	r86	637
o250	23729	17871	620	r129	626
o251	17504	17682	58	r12	95
o252	20850	19333	565	r130	587
o253	24191	12343	555	r102	561
o254	14355	28028	268	r77	305
o255	18036	18996	197	r28	262
o256	17277	15179	742	r91	754
o257	24090	16947	172	r85	197
o258	20122	16313	255	r96	283
o259	22313	17767	544	r24	550
o260	27024	4807	475	r107	485
o261	18195	26865	570	r131	576
o262	22791	21459	82	r50	114
o263	19205	15608	435	r58	443
o264	23666	14227	565	r86	580
o265	25588	13929	473	r132	476
o266	21604	21933	582	r133	607
o267	25401	14618	106	r23	122
o268	23749	13498	522	r134	528
o269	17672	16080	647	r37	663
o270	18931	22545	617	r22	642
o271	24376	15178	609	r135	627
o272	23607	12770	470	r82	495
o273	23740	17361	455	r85	481
o274	24059	13157	175	r136	178
o275	19886	17043	541	r137	554
o276	24788	15047	499	r12	524
o277	23039	19274	691	r84	699
o278	25009	15156	372	r59	402
o279	17250	18362	167	r138	170
o280	22073	19668	72	r50	97
o281	17965	22176	425	r139	445
o282	24625	14094	539	r80	566
o283	23455	18117	279	r50	295
o284	21319	14549	466	r86	484
o285	25238	14117	450	r108	463
o286	21856	12047	62	r140	75
o287	28319	4193	93	r7	124
o288	22920	12988	513	r141	525
o289	23784	18739	107	r87	117
o290	25183	9842	287	r16	313
o291	11999	37061	246	r142	248
o292	23577	17911	419	r94	451
o293	24929	12226	528	r66	544
o294	24834	10826	82	r42	113
o295	28576	3257	132	r33	133
o296	25508	13858	714	r122	757
o297	19091	17520	495	r54	511
o298	18602	16301	101	r55	129
o299	25111	14034	424	r132	440
o300	20717	20845	271	r143	294
o301	23750	19426	635	r135	648
o302	25133	9559	521	r36	536
o303	24562	15592	477	r144	505
o304	21700	11872	551	r145	579
o305	22668	23202	141	r79	161
o306	24877	10851	600	r146	608
o307	22334	14702	373	r10	391
o308	25669	13327	217	r42	229
o309	23530	16391	485	r34	510
o310	19910	12866	454	r145	460
o311	23211	13623	564	r96	595
o312	21957	19725	569	r121	612
o313	18301	17818	500	r57	516
o314	22299	13461	575	r74	587
o315	18131	20791	172	r6	180
