order	x	y	placement_time	restaurant	ready_time
o1	8876	6954	17	r1	54
o2	9485	8284	58	r1	95
o3	1634	6904	98	r2	129
o4	9744	8729	108	r1	145
o5	10331	5431	136	r1	173
o6	8339	5814	171	r2	191
o7	6164	9586	182	r3	198
o8	8411	9255	191	r4	209
o9	7901	5907	217	r5	223
o10	3418	4304	217	r2	229
o11	6382	4540	222	r2	247
o12	3665	2906	224	r6	242
o13	9760	9799	226	r1	263
o14	5698	5989	242	r1	279
o15	7151	6921	254	r7	291
o16	8389	8080	255	r8	292
o17	8030	7680	260	r9	291
o18	10240	6857	264	r7	276
o19	7082	5599	268	r8	305
o20	1242	5274	273	r2	304
o21	6383	4055	277	r6	295
o22	6752	9397	282	r9	302
o23	845	2311	285	r10	338
o24	8389	5408	286	r1	323
o25	8669	3906	289	r11	300
o26	7782	9588	294	r5	304
o27	10804	7026	295	r6	326
o28	8795	7980	308	r12	345
o29	6352	9707	309	r9	325
o30	9713	8512	309	r13	321
o31	9162	8298	309	r13	321
o32	9218	6851	312	r14	349
o33	9917	7979	312	r15	343
o34	7274	1220	319	r16	356
o35	8448	7620	319	r5	322
o36	4967	7761	320	r17	326
o37	8360	6392	327	r18	350
o38	9067	6868	328	r9	343
o39	5676	6507	328	r19	365
o40	1897	6648	329	r20	369
o41	5292	6473	330	r21	333
o42	818	4068	330	r22	336
o43	6502	7286	332	r18	363
o44	6692	5062	333	r7	371
o45	10982	6431	335	r23	351
o46	535	4788	336	r20	379
o47	7075	6427	337	r8	374
o48	6198	7479	338	r20	381
o49	6749	6710	339	r1	376
o50	3102	1228	339	r10	370
o51	8876	3399	339	r24	345
o52	6406	9715	339	r25	352
o53	10357	7828	339	r26	354
o54	5429	6440	340	r27	377
o55	8049	9755	342	r28	360
o56	8246	8360	343	r1	380
o57	3093	5239	343	r20	386
o58	2450	6975	343	r20	386
o59	5597	4106	344	r29	381
o60	9012	9270	344	r30	369
o61	9499	8046	344	r31	381
o62	5933	6321	344	r11	356
o63	8229	7401	345	r18	370
o64	5945	4858	346	r32	381
o65	4095	4149	346	r29	383
o66	3432	7108	347	r33	363
o67	7135	6970	352	r34	367
o68	4926	6776	352	r35	367
o69	3557	6872	354	r20	414
o70	10870	7864	356	r7	379
o71	6265	5854	357	r35	369
o72	6524	4602	357	r29	380
o73	7596	8827	359	r36	382
o74	7520	5252	360	r8	397
o75	7159	2288	361	r16	378
o76	10842	8339	362	r4	393
o77	9638	10012	362	r19	399
o78	9184	9430	363	r13	381
o79	8168	7622	365	r37	378
o80	6946	9336	365	r13	377
o81	749	4129	371	r22	372
o82	8774	7940	372	r23	389
o83	6701	2476	373	r5	374
o84	4442	6828	376	r35	392
o85	7826	4401	376	r24	381
o86	854	4243	378	r22	409
o87	10309	9147	379	r38	399
o88	8150	9273	380	r16	393
o89	4324	6925	381	r39	396
o90	10841	8150	384	r17	397
o91	9702	7357	385	r31	425
o92	7678	5949	390	r23	408
o93	7458	6604	391	r40	412
o94	10852	7676	393	r13	405
o95	10563	5307	393	r18	425
o96	9011	8471	393	r13	405
o97	9869	4394	394	r5	395
o98	6996	5058	395	r35	413
o99	9224	8584	396	r4	427
o100	3591	2866	396	r41	409
o101	1370	7009	396	r34	406
o102	8451	6910	399	r17	405
o103	7717	5469	399	r35	415
o104	8588	6971	400	r13	412
o105	8004	5291	402	r42	420
o106	5801	8126	406	r43	427
o107	3068	4822	409	r44	415
o108	8639	3612	411	r45	448
o109	10149	6621	411	r1	448
o110	10020	8539	413	r18	438
o111	6215	7911	416	r15	427
o112	3910	7926	416	r32	431
o113	8975	7015	417	r25	435
