order	x	y	placement_time	restaurant	ready_time
o1	25888	12471	3	r1	16
o2	27097	23388	13	r2	48
o3	29032	15058	16	r3	82
o4	28013	15772	18	r4	49
o5	24764	17451	22	r5	34
o6	25980	18356	44	r2	55
o7	25907	18213	45	r6	77
o8	25807	12446	46	r1	89
o9	27359	17672	54	r6	71
o10	26225	14641	59	r7	67
o11	27517	14580	60	r8	78
o12	28980	15157	64	r9	87
o13	29376	13441	64	r10	89
o14	28917	15164	65	r11	102
o15	27902	19841	65	r12	78
o16	28942	14966	66	r13	78
o17	28958	15797	66	r14	88
o18	27927	13915	67	r15	84
o19	27035	21622	68	r16	73
o20	23994	22048	68	r17	81
o21	28850	15128	68	r18	88
o22	28834	15057	71	r19	133
o23	26917	15498	73	r20	85
o24	25133	19748	74	r21	79
o25	27953	15261	75	r22	97
o26	28288	21264	76	r23	92
o27	26606	20098	76	r24	101
o28	21942	19916	78	r25	110
o29	25994	22743	79	r26	101
o30	27659	20989	80	r24	85
o31	29473	14561	80	r9	92
o32	22965	22397	80	r24	117
o33	28887	15115	80	r27	82
o34	27827	16679	82	r28	127
o35	29270	13197	84	r9	96
o36	25780	13854	86	r29	96
o37	26862	14761	87	r30	93
o38	25024	14601	87	r31	105
o39	29815	16027	88	r32	106
o40	30339	15992	88	r33	94
o41	28986	15069	91	r34	109
o42	29099	15471	91	r15	146
o43	29077	14858	92	r35	118
o44	27403	14491	94	r9	106
o45	29884	15233	95	r7	107
o46	28721	14919	95	r9	107
o47	28518	16616	97	r36	142
o48	29296	15886	98	r19	160
o49	29453	14446	99	r37	137
o50	29834	16830	100	r38	112
o51	24844	21336	102	r17	117
o52	26779	16657	103	r39	105
o53	22091	19822	104	r25	147
o54	28979	14911	104	r29	111
o55	28456	15076	105	r40	113
o56	25419	11900	105	r1	122
o57	30287	2654	108	r41	139
o58	28892	15119	109	r9	121
o59	28914	13650	109	r42	144
o60	25124	15554	110	r27	112
o61	28939	17220	110	r43	140
o62	22379	23315	112	r44	130
o63	27575	16949	112	r45	118
o64	23873	24227	115	r46	122
o65	28198	20688	116	r24	118
o66	29091	17474	116	r47	152
o67	29500	15874	116	r9	128
o68	26910	23907	117	r26	133
o69	24555	18344	118	r15	139
o70	29662	12554	118	r9	124
o71	22044	19557	120	r48	143
o72	28719	14420	121	r49	128
o73	28909	15026	123	r13	150
o74	32064	6717	124	r50	141
o75	25188	19228	124	r6	136
o76	28957	15009	124	r48	147
o77	27822	15996	125	r18	165
o78	30194	9359	125	r50	181
o79	27411	21974	127	r24	129
o80	30271	15325	127	r9	139
o81	29034	14774	129	r51	144
o82	25048	16631	130	r15	152
o83	23851	20428	130	r52	143
o84	26094	15958	130	r29	137
o85	26896	25857	131	r16	138
o86	25894	20139	132	r24	134
o87	26532	16429	132	r20	154
o88	28883	15049	133	r7	148
o89	24297	17041	133	r51	143
o90	28700	14522	134	r49	141
o91	29078	17721	134	r53	165
o92	26780	19631	135	r2	145
o93	23611	18950	135	r46	150
o94	29100	17109	136	r54	163
o95	28165	20094	138	r24	146
o96	24150	21247	138	r48	163
o97	29072	17446	140	r15	167
o98	28886	14987	140	r55	206
o99	27962	21387	142	r24	152
o100	31904	6338	142	r50	204
o101	26664	19816	143	r56	171
o102	28435	16079	145	r7	160
o103	22649	18677	146	r57	166
o104	26838	23627	149	r15	171
o105	24050	18652	151	r58	163
o106	26025	19850	153	r26	164
o107	25440	24527	154	r59	192
o108	28359	20315	157	r33	163
o109	30080	15587	157	r18	167
o110	28292	19583	158	r38	181
o111	28987	17322	158	r37	190
o112	22536	24333	159	r60	165
o113	28721	15494	162	r9	174
o114	28947	15016	163	r48	185
o115	30304	16122	164	r54	189
o116	28012	22134	164	r23	190
o117	27463	23261	166	r23	189
o118	26118	23258	166	r61	179
o119	26616	24559	167	r17	187
o120	22894	19860	167	r25	218
o121	29940	16167	169	r38	192
o122	28735	15563	169	r62	177
o123	28883	15184	172	r63	184
o124	27109	23226	172	r16	184
o125	28073	21866	173	r64	184
o126	29065	17449	174	r65	189
o127	26247	20806	176	r24	186
o128	27112	9217	176	r66	183
o129	28615	14432	181	r13	206
o130	27113	15919	182	r9	195
o131	29631	16218	182	r4	184
o132	29129	15430	183	r15	206
o133	23685	20825	183	r46	194
o134	28846	13974	184	r12	189
o135	29017	17547	185	r43	218
o136	11073	32530	187	r67	222
o137	29181	17889	189	r68	209
o138	24857	14869	191	r69	228
o139	24017	18363	191	r39	192
o140	28000	19909	193	r46	209
o141	27877	22235	193	r24	194
o142	26180	21200	194	r26	206
o143	28093	20121	194	r26	206
o144	22089	20916	196	r70	216
o145	26093	13688	197	r37	239
o146	32658	5196	197	r50	230
o147	21961	22649	199	r25	239
o148	27252	22621	199	r16	206
o149	22743	19564	201	r70	224
o150	29057	16225	203	r71	209
o151	29452	14496	203	r9	215
o152	25343	23992	206	r23	239
o153	24506	20259	207	r25	243
o154	22456	19753	207	r2	213
o155	25791	16302	207	r15	232
o156	22953	15570	208	r1	221
o157	27665	20608	211	r24	212
o158	31199	5104	212	r50	229
o159	25129	21864	213	r23	238
o160	29437	17960	214	r72	252
o161	26917	25641	216	r59	254
o162	26717	21527	219	r2	230
o163	30424	6931	222	r50	252
o164	29006	14629	222	r38	242
o165	25765	22072	223	r61	228
o166	25301	23343	224	r48	244
o167	30087	16580	224	r12	234
o168	29020	15052	225	r34	235
o169	28333	16481	227	r12	233
o170	22319	19764	227	r48	244
o171	23648	19083	228	r46	236
o172	24581	16608	229	r3	235
o173	32593	6396	229	r50	259
o174	29480	13561	230	r9	242
o175	29856	15448	230	r35	251
o176	27245	14676	234	r45	252
o177	28050	21111	236	r24	247
o178	28133	20932	239	r17	257
o179	28671	16483	241	r38	244
o180	26101	25146	241	r16	256
o181	26591	15633	242	r73	248
o182	28333	16288	243	r74	261
o183	26633	19614	244	r11	281
o184	31352	5592	245	r50	332
o185	21781	18403	245	r57	276
o186	30034	15550	246	r38	252
o187	32121	3909	248	r50	268
o188	32813	5798	248	r50	275
o189	32902	578	249	r41	270
o190	21127	20396	249	r75	280
o191	29362	16496	251	r76	269
o192	28969	15704	251	r35	254
o193	23381	18815	253	r48	271
o194	26638	15832	260	r18	275
o195	25996	19039	261	r15	286
o196	25643	2629	263	r77	276
o197	29347	15341	263	r15	281
o198	27895	14885	265	r5	270
o199	32695	5195	265	r50	295
o200	25978	22121	267	r46	272
o201	29654	15982	271	r43	278
o202	28739	17614	271	r78	281
o203	21818	23857	272	r25	304
o204	25509	16473	272	r20	274
o205	27585	23411	272	r15	297
o206	29560	13570	275	r35	277
o207	30406	16010	277	r18	314
o208	22500	20222	279	r25	315
o209	29998	16156	279	r37	309
o210	27028	26743	286	r79	313
o211	25849	23147	286	r48	304
o212	27223	23982	286	r24	299
o213	29472	13634	287	r15	312
o214	29808	15474	288	r80	294
o215	26526	24414	290	r81	321
o216	29644	12449	293	r20	294
o217	27053	13680	293	r9	326
o218	29035	15777	295	r30	298
o219	23581	18835	296	r45	321
o220	28468	16510	297	r82	325
o221	21896	23521	298	r65	315
o222	25894	23902	299	r59	319
o223	28908	13850	301	r83	307
o224	30011	16189	301	r52	313
o225	30138	3466	302	r41	354
o226	29462	16781	306	r19	368
o227	25687	15044	306	r69	343
o228	29305	14088	306	r82	449
o229	28477	21263	307	r74	337
o230	28458	15397	307	r33	314
o231	27411	16335	310	r9	322
o232	28504	16051	311	r69	348
o233	29503	12203	312	r30	314
o234	22873	19287	318	r45	336
o235	29363	14827	318	r40	321
o236	23459	24578	321	r24	323
o237	28019	12211	321	r84	322
o238	27256	22254	322	r85	334
o239	23706	21502	323	r25	344
o240	28264	21079	324	r74	349
o241	25019	24380	327	r24	329
o242	22032	18639	327	r24	330
o243	30125	16417	330	r11	367
o244	28027	19749	331	r64	354
