order	x	y	placement_time	restaurant	ready_time
o1	3593	4292	13	r1	31
o2	7811	3364	24	r2	30
o3	9260	6471	29	r3	50
o4	10260	6612	36	r3	61
o5	10216	5464	52	r3	100
o6	5674	4422	59	r4	82
o7	322	3644	73	r5	111
o8	10570	3658	92	r6	122
o9	5394	5463	98	r7	110
o10	10702	6081	100	r8	127
o11	7524	6391	102	r9	114
o12	1872	4999	105	r10	130
o13	2255	6228	108	r10	150
o14	10125	6396	108	r11	111
o15	9465	7155	112	r12	147
o16	8932	4533	117	r9	129
o17	7947	4943	117	r3	185
o18	8601	3975	118	r13	136
o19	1130	1808	124	r14	139
o20	9573	6124	124	r15	161
o21	10285	5898	131	r16	147
o22	9089	3394	138	r17	175
o23	1473	5490	152	r18	162
o24	7536	5346	152	r9	164
o25	9446	5225	166	r3	202
o26	6985	7101	170	r9	182
o27	9728	6683	171	r19	208
o28	421	3401	177	r10	202
o29	3878	6709	177	r20	190
o30	6941	6087	181	r21	204
o31	2260	5554	181	r22	218
o32	9089	7261	185	r1	208
o33	6944	6022	191	r10	216
o34	8224	7020	194	r1	215
o35	8240	6963	197	r23	214
o36	7886	7532	199	r3	211
o37	949	4198	199	r10	237
o38	8619	7144	202	r7	209
o39	7349	7020	210	r7	221
o40	10961	2606	220	r24	227
o41	8292	6860	222	r1	239
o42	2975	3262	225	r25	260
o43	9268	2762	225	r1	242
o44	5707	2813	228	r9	240
o45	6800	3871	228	r6	255
o46	6124	2478	235	r25	246
o47	5021	2661	235	r14	245
o48	8636	5270	236	r25	264
o49	11738	350	238	r26	249
o50	5321	5357	240	r9	252
o51	8165	6394	243	r9	255
o52	5820	4981	245	r17	282
o53	7176	2786	245	r27	288
o54	10527	6840	252	r9	264
o55	2877	6377	258	r7	273
o56	9229	7875	261	r28	263
o57	10254	5370	263	r29	276
o58	7810	5346	264	r3	289
o59	7841	2914	269	r23	287
o60	8796	7754	276	r9	288
o61	2054	5066	291	r30	307
o62	8978	6650	296	r9	308
o63	6730	3801	297	r29	307
o64	5053	8300	305	r31	342
o65	8228	6324	306	r32	334
o66	8048	6813	313	r10	344
o67	9343	6782	329	r33	347
o68	8450	5704	330	r9	342
o69	10295	6458	334	r34	361
o70	9053	3432	335	r27	360
o71	6484	4010	336	r9	348
o72	3020	5531	338	r10	363
o73	8321	6126	349	r35	351
