order	x	y	placement_time	restaurant	ready_time
o1	20301	4761	10	r1	20
o2	19793	10444	18	r2	39
o3	19626	9688	20	r2	35
o4	15984	9123	24	r3	71
o5	19172	6510	24	r4	34
o6	12846	10803	24	r5	25
o7	20009	5244	30	r1	35
o8	20178	8069	32	r2	40
o9	19512	8761	33	r2	45
o10	15019	12266	34	r6	52
o11	16710	14721	41	r7	44
o12	19666	7545	45	r2	48
o13	19749	7647	45	r5	55
o14	18836	10200	46	r2	53
o15	17477	13653	46	r7	48
o16	19234	9336	52	r2	74
o17	17383	7906	52	r4	57
o18	19244	8403	56	r1	64
o19	15980	9954	60	r5	61
o20	18818	13884	62	r8	99
o21	18628	13629	63	r9	88
o22	15170	9105	63	r3	85
o23	17474	14862	63	r10	83
o24	18340	11689	63	r10	93
o25	17805	12103	64	r10	90
o26	20261	4776	65	r11	83
o27	19927	7967	65	r2	73
o28	14032	13828	65	r12	71
o29	17652	13534	66	r13	71
o30	3115	14602	66	r14	84
o31	17769	13982	67	r9	122
o32	12934	14450	67	r15	83
o33	17786	17333	68	r10	89
o34	16953	12933	68	r3	105
o35	18504	14071	69	r16	75
o36	17084	6393	69	r17	81
o37	17458	14773	69	r10	95
o38	15350	15819	71	r10	107
o39	18363	9019	71	r18	102
o40	15877	17352	71	r19	79
o41	10833	17280	71	r20	102
o42	14568	10999	72	r3	100
o43	16129	10593	73	r18	104
o44	18801	12409	73	r9	89
o45	16405	10525	73	r10	94
o46	20397	9399	74	r21	86
o47	19006	11077	74	r9	102
o48	18632	12364	75	r10	101
o49	20084	5024	75	r22	96
o50	13015	11230	75	r3	111
o51	16083	15019	75	r10	106
o52	18429	12434	76	r6	119
o53	20214	8271	76	r23	83
o54	17953	7339	77	r24	122
o55	15383	18103	77	r19	90
o56	18219	7240	77	r25	107
o57	16465	14381	78	r26	93
o58	18158	15717	78	r7	80
o59	17784	16377	78	r10	106
o60	16672	16934	78	r10	111
o61	20304	8315	78	r3	243
o62	19416	8745	79	r1	84
o63	16992	13287	80	r10	110
o64	18758	13537	81	r13	93
o65	15020	9751	81	r27	151
o66	17550	15135	81	r16	87
o67	18759	7948	82	r10	115
o68	19791	8065	82	r22	94
o69	18176	13264	82	r10	122
o70	18652	7883	83	r1	93
o71	18657	8664	83	r28	85
o72	13523	9467	84	r3	121
o73	14177	9116	84	r3	142
o74	19204	10174	84	r9	111
o75	19614	10179	84	r18	115
o76	15768	18588	84	r26	96
o77	18617	13961	85	r29	102
o78	15695	8265	86	r3	131
o79	16029	10704	86	r30	111
o80	16320	13089	86	r3	134
o81	16919	15137	87	r31	125
o82	19614	5258	87	r32	105
o83	16552	14419	87	r33	108
o84	18614	13682	88	r10	120
o85	16580	14460	88	r10	144
o86	18043	8373	88	r28	93
o87	18776	13452	88	r9	116
o88	20363	8783	89	r2	99
o89	20145	9547	89	r10	144
o90	18142	12510	90	r34	102
o91	16269	15637	90	r10	121
o92	18020	11627	90	r16	96
o93	15600	15471	90	r10	143
o94	15166	17337	91	r26	99
o95	15415	8998	93	r3	129
o96	15816	8919	93	r3	139
o97	17144	4957	93	r17	105
o98	18240	15122	93	r8	100
o99	17113	12807	94	r10	150
o100	12565	10686	94	r29	100
o101	15388	16974	94	r10	165
o102	19494	9957	94	r10	112
o103	15179	9992	95	r3	125
o104	14444	9504	95	r3	123
o105	14997	8661	95	r35	102
o106	14333	9097	95	r3	123
o107	17153	16531	95	r31	133
o108	19002	7805	96	r30	134
o109	15207	10978	96	r35	102
o110	16852	14046	97	r36	132
o111	14426	9660	97	r3	127
o112	16341	13704	97	r37	128
o113	18960	8697	97	r3	138
o114	19671	9424	97	r10	193
o115	18342	14252	98	r10	135
o116	20287	8719	99	r23	101
o117	19339	9452	99	r10	192
o118	14665	12224	99	r38	106
o119	19436	10079	100	r39	116
o120	12920	16421	100	r38	106
o121	14946	11703	100	r5	117
o122	16806	17798	100	r31	132
o123	15190	17398	101	r26	111
