order	x	y	placement_time	restaurant	ready_time
o1	9169	4207	841	r1	853
o2	3000	4535	686	r2	696
o3	7145	7811	466	r3	481
o4	1373	6474	590	r4	615
o5	9074	8416	783	r5	793
o6	8550	10080	642	r6	653
o7	8648	7949	857	r7	902
o8	8915	7993	664	r8	665
o9	9411	10113	705	r9	735
o10	6889	6343	601	r10	617
o11	11186	8266	841	r11	856
o12	7482	5231	792	r12	804
o13	9156	9755	849	r3	874
o14	10489	7307	724	r13	729
o15	6348	9434	441	r14	470
o16	6862	7036	855	r15	867
o17	8705	5350	801	r16	804
o18	2163	5021	220	r17	252
o19	9582	9833	849	r18	879
o20	8784	8071	560	r19	583
o21	6248	7980	704	r20	715
o22	9026	8264	822	r21	830
o23	8299	3933	868	r13	887
o24	1691	7127	823	r22	838
o25	9212	7755	697	r23	727
o26	7547	6686	441	r24	456
o27	9678	7055	645	r15	670
o28	9028	8014	910	r25	913
o29	9731	9684	803	r26	823
o30	3858	8085	815	r13	817
o31	11106	7739	580	r27	595
o32	6046	6763	714	r28	729
o33	8008	6622	439	r6	455
o34	999	6269	422	r4	447
o35	7016	6162	623	r4	648
o36	5653	7725	745	r20	775
o37	7269	9292	917	r29	952
o38	11283	7276	735	r30	737
o39	10108	8448	277	r31	284
o40	8496	6517	841	r32	867
o41	9001	7553	664	r33	694
o42	10279	6605	677	r34	690
o43	6876	6957	549	r28	554
o44	9315	10124	886	r35	896
o45	10364	4925	822	r36	842
o46	8188	4871	743	r37	763
o47	4952	6787	859	r28	864
o48	8686	6819	856	r38	886
o49	10097	7258	695	r21	703
o50	1883	4353	658	r39	671
o51	7208	5997	755	r40	768
o52	994	4275	867	r41	877
o53	2103	7310	284	r42	299
o54	3931	5503	880	r43	925
o55	5655	6342	701	r44	716
o56	10768	7308	942	r45	972
o57	9178	8308	652	r46	667
o58	9094	5411	856	r47	866
o59	9277	8135	789	r48	830
o60	8498	3859	679	r49	699
o61	5285	5634	311	r50	324
o62	8861	5247	770	r47	780
o63	9077	8039	239	r51	254
o64	4383	4682	696	r52	717
o65	9711	9499	927	r53	959
o66	11064	6360	801	r54	802
o67	9225	6476	979	r49	989
o68	7493	3232	348	r47	360
o69	8146	8151	764	r55	794
o70	9464	3708	879	r56	893
o71	4143	7773	785	r52	815
o72	10085	7340	837	r26	850
o73	11182	5619	418	r24	433
o74	9523	6952	784	r37	813
o75	7121	5427	903	r57	923
o76	10405	9061	411	r58	431
o77	8964	8188	1021	r59	1039
o78	10142	4072	876	r48	891
o79	9207	7515	788	r31	799
o80	7438	9046	414	r60	430
o81	6557	4010	304	r61	329
o82	11366	7362	806	r62	842
o83	8164	5538	475	r63	493
o84	7526	6618	902	r3	918
o85	8064	8028	749	r25	751
o86	7632	6378	897	r48	917
o87	9054	7814	487	r28	500
o88	6905	6550	813	r20	843
o89	6953	6121	860	r64	869
o90	11336	7819	329	r31	334
o91	7875	7444	553	r49	573
o92	6104	6845	723	r28	736
o93	860	4982	395	r65	401
o94	6624	4943	865	r28	867
o95	8028	9036	407	r66	432
o96	7545	6481	817	r37	845
o97	8647	6693	832	r40	852
o98	9268	7541	800	r28	807
o99	9358	7052	512	r53	531
o100	9403	8972	756	r15	781
o101	8561	9228	724	r67	733
o102	7652	8413	310	r68	324
o103	6753	3776	872	r61	883
o104	5719	2998	881	r39	897
o105	5311	6777	406	r44	443
o106	7763	4687	639	r69	669
o107	10350	8003	843	r53	866
o108	5053	3625	515	r49	535
o109	8466	7521	388	r49	408
o110	10689	6489	436	r70	447
o111	7439	5685	871	r37	893
