order	x	y	placement_time	restaurant	ready_time
o1	6243	3361	327	r1	350
o2	7973	6638	248	r2	275
o3	10753	5056	305	r3	321
o4	5768	5412	709	r4	717
o5	5986	8541	755	r5	786
o6	7166	5513	770	r3	795
o7	7476	6917	309	r6	324
o8	2729	6323	625	r7	637
o9	10558	6724	675	r8	700
o10	5668	5527	760	r9	780
o11	317	962	255	r10	308
o12	6978	6354	608	r11	676
o13	8309	7426	783	r12	789
o14	8440	5521	844	r13	875
o15	348	5237	573	r11	598
o16	6440	3350	499	r14	536
o17	8718	4163	555	r15	580
o18	6707	5759	446	r16	458
o19	7810	6820	591	r9	622
o20	6067	5415	609	r16	621
o21	1433	5559	606	r17	614
o22	6661	8511	647	r18	659
o23	5799	3221	701	r19	713
o24	5403	4075	612	r20	623
o25	9528	6614	852	r6	874
o26	8381	6542	356	r21	363
o27	8962	5978	742	r22	779
o28	9323	5897	505	r2	517
o29	5317	4600	378	r2	386
o30	7894	3908	514	r16	526
o31	7709	6080	231	r23	308
o32	7157	3077	691	r24	713
o33	6761	7457	805	r25	842
o34	8831	7354	659	r26	692
o35	8360	7847	645	r27	678
o36	8649	5581	279	r28	292
o37	7605	3541	461	r3	469
o38	8490	2197	732	r20	759
o39	8831	7158	844	r6	855
o40	9444	7261	784	r29	802
o41	5363	5299	298	r14	335
o42	9815	7764	901	r9	919
o43	7696	8441	312	r30	330
o44	10481	5779	693	r31	718
o45	5587	4369	742	r32	759
o46	7907	6333	335	r33	348
o47	7655	8116	659	r34	675
o48	4710	5607	322	r35	337
o49	10598	6757	811	r9	839
o50	7164	6514	753	r36	760
o51	6261	6815	199	r37	215
o52	2811	7951	790	r4	802
o53	8536	5333	728	r15	739
o54	7158	6867	678	r38	715
o55	10102	6034	660	r6	668
o56	7708	7229	747	r16	802
o57	7599	6375	339	r39	357
o58	9286	7184	782	r40	812
o59	5716	7917	745	r41	760
o60	8208	4642	876	r20	901
o61	6444	5290	409	r42	435
o62	10294	6211	921	r43	931
o63	7990	6759	253	r21	270
o64	6633	2393	736	r44	773
o65	5736	4862	839	r45	859
o66	10183	6117	841	r9	857
o67	5758	4486	533	r46	556
o68	7548	7442	767	r29	785
o69	6372	4396	692	r47	698
o70	7573	8360	252	r37	278
o71	3350	3831	839	r46	857
o72	3250	1208	769	r48	794
o73	7221	8014	752	r49	770
o74	5795	4745	753	r34	803
o75	6441	2479	190	r23	240
o76	8933	7156	583	r50	614
o77	6426	4284	757	r16	800
o78	8156	6708	806	r14	843
o79	9732	5656	234	r42	246
o80	9633	6705	584	r31	610
o81	9128	1954	654	r51	687
o82	4743	5276	884	r34	896
o83	8085	5276	938	r52	975
o84	7762	6623	815	r11	866
o85	1672	5809	495	r53	521
o86	7834	7388	917	r20	942
o87	7589	6638	905	r9	910
o88	7013	1458	281	r54	332
o89	8780	6604	666	r31	678
o90	8269	4259	753	r55	771
o91	8076	4603	565	r16	577
o92	7346	7595	479	r56	497
o93	6191	5949	302	r20	333
o94	9588	6590	282	r57	313
o95	8072	7621	740	r40	767
o96	5390	5527	907	r20	914
o97	8295	6818	739	r49	757
o98	5707	6130	242	r2	277
o99	9308	2814	619	r14	656
o100	1666	367	162	r58	204
o101	4938	4242	752	r46	769
o102	5657	8170	523	r41	548
o103	9009	7304	854	r42	872
o104	8480	7671	779	r59	804
o105	8398	7006	804	r60	817
o106	1660	3083	825	r17	851
o107	8713	6414	752	r42	790
o108	8587	5706	849	r8	871
o109	9239	614	881	r20	899
o110	8464	7703	687	r61	729
o111	1363	3874	823	r19	848
o112	8870	8115	333	r16	351
o113	6045	2014	413	r24	438
o114	6307	2495	690	r24	721
o115	8581	3356	643	r26	679
o116	6694	6053	819	r62	844
o117	5065	5724	614	r63	627
o118	757	5606	460	r11	485
o119	8420	6808	554	r30	572
o120	7853	6941	313	r52	350
o121	7364	8560	683	r64	696
o122	7282	7591	807	r65	820
o123	6105	6142	884	r41	901
o124	836	5567	776	r2	788
o125	10346	5792	265	r66	296
o126	9002	2901	712	r34	757
o127	7740	5226	712	r26	752
o128	9200	437	866	r20	884
o129	6965	5230	873	r13	889
o130	2505	5813	475	r11	512
o131	7049	5427	773	r67	821
o132	7115	8245	761	r20	786
o133	8238	6191	546	r66	589
o134	3715	2484	775	r68	796
o135	9726	6541	517	r69	518
o136	8272	6596	303	r39	339
o137	5868	4553	327	r35	339
o138	11	5298	781	r70	816
o139	8577	7120	509	r20	545
o140	8306	2593	419	r42	447
o141	8238	5571	370	r16	382
o142	6849	3934	687	r6	695
o143	3468	6058	829	r71	862
o144	7310	2286	623	r16	635
o145	7256	5571	820	r72	852
o146	5669	3567	728	r71	746
o147	7778	6893	909	r20	931
o148	7817	6215	582	r16	594
o149	8356	6829	503	r41	521
o150	10272	5986	750	r73	777
o151	3166	6031	807	r11	868
o152	7317	7739	826	r3	859
o153	7412	3153	346	r47	351
o154	7873	5478	834	r40	859
o155	10530	6746	387	r27	430
o156	4878	6455	955	r20	968
o157	7928	2943	462	r74	487
o158	8713	8915	701	r9	733
o159	7412	6683	317	r75	328
o160	9449	6901	412	r40	425
o161	10239	6616	560	r47	563
o162	4540	6268	721	r76	733
o163	6118	3427	817	r32	835
o164	3224	1645	366	r77	379
o165	8817	8634	448	r39	466
o166	6577	3347	841	r24	856
o167	8485	5962	792	r9	827
o168	9585	6677	421	r20	452
o169	4952	4190	801	r44	832
o170	274	3531	306	r11	349
o171	5660	7819	695	r45	732
o172	8818	8197	420	r78	441
o173	2749	6230	792	r6	803
o174	2698	6037	701	r41	718
o175	8158	5425	483	r79	501
o176	5294	5414	565	r80	602
o177	8341	7334	448	r9	473
o178	10560	6490	388	r81	411
o179	6564	2654	775	r82	781
o180	8154	6849	816	r60	852
o181	8298	2475	259	r55	270
o182	8889	7498	662	r9	684
o183	8008	6642	730	r76	735
o184	537	2891	300	r83	306
o185	6688	7328	776	r84	802
o186	8031	5401	752	r43	757
o187	8785	6820	924	r20	940
o188	6196	217	911	r24	921
o189	1644	3905	544	r11	581
o190	7441	7520	836	r85	873
o191	9565	629	435	r86	460
o192	5833	7721	546	r86	588
o193	7631	7997	582	r9	607
o194	6610	4195	846	r44	867
o195	6033	6177	641	r45	666
o196	7100	7762	788	r47	790
o197	11280	1013	753	r81	770
o198	6964	6183	624	r16	636
o199	1533	5640	578	r11	609
o200	9236	2562	825	r3	860
o201	5211	2789	474	r68	501
o202	7744	8757	362	r87	437
o203	6298	7924	754	r20	779
o204	6926	7379	594	r2	600
o205	4382	6335	543	r88	556
o206	8476	6954	500	r81	530
o207	5335	6030	705	r13	712
o208	8080	8010	161	r89	179
o209	2119	5526	400	r7	416
o210	3000	4032	373	r32	398
o211	10046	5314	419	r21	431
o212	6791	4601	768	r20	821
o213	5859	2917	852	r24	858
o214	6630	7588	791	r71	809
o215	8283	6714	758	r9	789
o216	7798	3859	809	r90	855
o217	6708	6459	576	r9	601
o218	7948	6311	531	r61	551
o219	8513	6897	750	r30	768
o220	7676	4008	372	r41	390
o221	8624	7127	363	r16	375
o222	8714	509	647	r2	659
o223	7108	4807	677	r76	682
o224	9934	3563	743	r47	745
o225	926	4992	840	r45	860
o226	820	4095	579	r91	616
o227	8545	5624	356	r64	377
o228	6369	5476	309	r52	346
o229	6400	6859	81	r92	91
o230	5877	7706	693	r44	718
o231	3224	5084	426	r91	451
o232	8732	3817	718	r61	753
o233	7535	7071	780	r25	817
o234	8817	2480	816	r93	831
o235	7561	4575	187	r94	193
o236	8832	5399	762	r95	793
o237	6488	8347	741	r14	778
o238	7558	8309	264	r94	274
o239	6483	5226	231	r23	281
o240	6568	3885	271	r96	316
o241	10665	6322	291	r15	299
o242	8603	8519	601	r92	618
o243	8388	6414	331	r97	343
o244	10067	3900	363	r20	395
o245	3566	6120	701	r98	728
o246	6352	4481	786	r68	798
o247	7038	7611	575	r20	615
o248	10362	5196	774	r55	785
o249	5095	5134	310	r99	347
o250	7582	5358	787	r43	793
o251	6479	8273	768	r60	778
o252	8078	5457	369	r100	375
o253	10012	6521	723	r2	741
o254	5985	2973	771	r99	786
o255	4429	5820	734	r11	765
o256	2774	6211	489	r79	507
o257	2621	0	309	r10	340
o258	8528	7792	796	r65	808
o259	8398	7104	581	r101	612
o260	8700	6459	786	r9	811
o261	8482	1416	813	r15	835
o262	7349	233	478	r35	490
o263	5602	3651	736	r71	748
o264	4131	5258	767	r45	798
o265	8317	7682	335	r6	347
o266	978	4078	243	r98	274
o267	2368	5304	650	r45	681
o268	6505	5012	260	r23	335
o269	5484	5634	501	r2	513
o270	5465	6884	376	r102	397
o271	7743	5235	504	r103	516
o272	7896	8168	572	r2	590
o273	2920	5010	207	r37	219
o274	1512	5368	414	r19	451
o275	4229	3559	758	r32	770
o276	5925	5369	723	r68	748
o277	6347	5711	722	r17	742
o278	5962	8494	897	r43	903
o279	7876	7665	616	r104	621
o280	7157	6847	752	r53	763
o281	8201	8157	873	r104	875
o282	1830	5290	639	r45	664
o283	8834	3295	852	r99	874
o284	10663	4690	881	r60	887
o285	9498	5939	799	r3	839
o286	7374	1453	659	r24	676
o287	9009	6064	646	r22	683
o288	10160	7397	673	r2	684
o289	8256	6723	518	r105	555
o290	8400	2814	851	r82	882
o291	6153	5763	680	r26	700
o292	2561	5824	442	r78	458
o293	6620	5637	768	r15	798
o294	4859	6191	855	r20	876
o295	2587	5736	912	r92	929
o296	6791	5203	391	r63	412
o297	8325	5035	380	r106	387
o298	6991	6330	747	r32	774
o299	7164	4827	692	r40	738
o300	3124	2844	187	r98	199
o301	6201	4737	784	r45	809
o302	6420	2633	659	r24	690
o303	8340	5628	895	r9	921
o304	8906	5868	348	r21	364
o305	8886	6660	232	r21	248
o306	5906	5806	731	r107	746
o307	8701	7390	637	r40	662
o308	6916	5941	710	r72	745
o309	7293	5681	757	r16	782
o310	6586	924	721	r86	791
o311	8881	7019	614	r74	630
o312	9779	6493	747	r6	807
o313	7543	4372	794	r26	820
o314	9522	6710	689	r31	709
o315	4072	3788	686	r108	709
o316	5967	5172	594	r11	631
o317	6541	6513	845	r15	852
o318	8013	8018	730	r36	758
o319	10517	6879	505	r26	548
o320	6857	3189	559	r82	584
o321	6254	5718	709	r46	756
o322	10604	6404	466	r26	494
o323	2466	3798	788	r19	818
o324	7287	6741	831	r79	862
o325	5966	8468	466	r87	483
o326	7214	7609	833	r109	848
o327	9137	7054	831	r79	856
o328	4965	5249	300	r69	303
o329	8405	6688	711	r47	719
o330	4749	5410	587	r2	602
o331	5346	5260	731	r9	767
o332	5862	5636	767	r9	787
o333	7307	5618	518	r9	543
o334	8323	6768	457	r39	475
