order	x	y	placement_time	restaurant	ready_time
o1	26899	13799	2	r1	9
o2	21962	13099	2	r2	22
o3	28256	14253	2	r2	22
o4	24037	14821	8	r3	16
o5	20476	18488	13	r4	19
o6	29310	11334	14	r5	42
o7	24639	9376	16	r6	28
o8	22142	12838	16	r6	28
o9	28283	10176	17	r7	73
o10	27360	17719	22	r8	57
o11	26038	15594	22	r9	38
o12	27383	14267	25	r10	46
o13	28072	10048	25	r11	31
o14	27865	9870	27	r12	33
o15	28859	9174	28	r13	44
o16	24477	12212	28	r1	36
o17	28070	16141	29	r14	37
o18	29754	11476	31	r1	36
o19	23743	11569	35	r8	65
o20	20629	21749	36	r15	54
o21	28004	11495	42	r11	63
o22	23543	20308	43	r16	49
o23	25702	12038	45	r17	48
o24	27265	18206	46	r18	71
o25	28335	10250	46	r19	77
o26	26093	12352	48	r2	85
o27	28713	10488	48	r1	59
o28	28992	11001	52	r20	72
o29	24525	10417	54	r21	56
o30	28146	11684	55	r19	91
o31	26059	12713	57	r22	59
o32	28342	9960	57	r7	64
o33	28357	10088	59	r7	65
o34	31426	0	59	r7	64
o35	29370	11355	59	r7	71
o36	26836	12062	61	r6	76
o37	21144	19491	63	r23	75
o38	28034	16467	63	r24	101
o39	29155	12519	64	r25	101
o40	22755	8154	64	r6	70
o41	19524	15885	64	r11	72
o42	27202	13845	64	r26	100
o43	21245	14118	64	r23	82
o44	25323	8990	65	r1	92
o45	28943	11557	65	r7	77
o46	29278	10676	66	r27	78
o47	27038	17965	67	r28	85
o48	27772	9643	68	r29	93
o49	28036	16294	68	r26	104
o50	26089	12323	68	r2	114
o51	25318	9463	68	r1	98
o52	25284	17527	69	r30	71
o53	28490	12541	70	r31	83
o54	26022	10288	71	r32	123
o55	25645	9240	71	r31	86
o56	28676	9641	71	r33	73
o57	27506	16828	72	r22	80
o58	24856	15870	72	r34	80
o59	29780	11204	73	r35	91
o60	28501	10263	73	r29	104
o61	28725	10400	73	r36	110
o62	25690	18092	74	r30	76
o63	27220	9643	75	r37	93
o64	25561	20976	77	r38	90
o65	27702	9553	77	r39	107
o66	28495	10950	77	r40	79
o67	28540	9743	78	r41	83
o68	24953	8277	78	r6	95
o69	23802	12763	79	r40	82
o70	29054	11054	81	r42	98
o71	27164	18285	81	r22	93
o72	28480	10468	81	r40	88
o73	27486	16039	81	r41	83
o74	27351	16895	82	r43	87
o75	26588	10832	82	r37	113
o76	29828	1068	82	r32	100
o77	23730	14949	82	r20	102
o78	29352	4319	82	r32	100
o79	26328	15144	83	r2	110
o80	25852	12053	84	r31	86
o81	25478	9417	84	r32	120
o82	28585	10943	84	r29	104
o83	28287	10127	85	r44	87
o84	24695	18410	85	r28	103
o85	26494	10292	86	r6	102
o86	26276	15544	86	r9	104
o87	28826	11040	86	r12	118
o88	28057	16540	87	r45	107
o89	27145	17334	88	r45	105
o90	25164	21351	88	r46	111
o91	28735	9733	89	r13	129
o92	25387	12236	90	r2	127
o93	27593	16628	90	r47	112
o94	28167	10452	91	r44	94
o95	26797	3622	91	r32	109
o96	28722	9829	92	r13	117
o97	27009	18662	95	r48	106
o98	9192	24137	96	r49	102
o99	27729	11094	97	r33	98
o100	24572	4663	97	r32	115
o101	22831	9356	98	r6	116
o102	28282	10101	98	r7	104
o103	22029	19446	98	r18	123
o104	21461	18344	98	r23	116
o105	28201	14191	99	r50	124
o106	30281	6993	99	r51	130
o107	25010	18026	99	r52	115
o108	29035	10755	100	r12	110
o109	22476	16347	100	r53	132
o110	19156	16870	100	r54	125
o111	26958	16792	101	r55	103
o112	24325	12530	101	r56	103
o113	26769	17756	101	r57	107
o114	25686	8041	102	r32	120
o115	22771	11538	102	r58	127
o116	25736	12938	103	r58	134
o117	29165	13180	103	r35	121
o118	27992	11704	103	r59	135
o119	27481	7359	103	r60	113
o120	26197	16441	104	r38	114
o121	28422	13886	104	r19	135
o122	25840	6014	104	r61	122
o123	25079	14545	105	r2	131
o124	22229	12831	106	r62	137
o125	27659	10699	107	r63	114
o126	27922	16111	108	r64	133
o127	24659	15443	108	r55	111
o128	23256	15574	109	r65	127
o129	22717	13881	110	r66	116
o130	21626	17000	110	r65	127
o131	28286	7497	110	r67	137
o132	32246	104	111	r32	129
o133	28107	15788	111	r68	117
o134	22210	20625	112	r30	132
o135	28256	7601	112	r32	130
o136	26080	18322	112	r48	122
o137	28649	10428	113	r58	131
o138	27682	9856	113	r5	149
o139	28739	7889	113	r67	136
o140	29570	10941	113	r67	150
o141	24033	11350	116	r3	127
o142	23943	15052	116	r69	128
o143	23745	13182	116	r20	128
o144	29055	13106	117	r67	149
o145	28319	11547	118	r47	150
o146	28105	11226	119	r37	124
o147	28728	11393	119	r12	121
o148	26659	13997	119	r47	161
o149	29487	11571	120	r47	162
o150	28262	10396	120	r63	122
o151	18538	22675	120	r70	126
o152	28094	16834	121	r30	141
o153	26486	9918	121	r60	133
o154	25145	16081	122	r22	134
o155	24894	10835	122	r71	164
o156	28735	11298	125	r19	163
o157	25339	14741	125	r72	155
o158	24350	13215	125	r2	153
o159	29197	11231	125	r73	143
o160	25304	14745	127	r74	138
o161	27304	13747	127	r30	130
o162	26918	14983	127	r47	160
o163	26324	15983	128	r48	134
o164	27931	16432	128	r63	150
o165	26825	20980	129	r75	132
o166	25784	14961	129	r22	141
o167	25108	9848	130	r76	136
o168	25381	13675	130	r23	142
o169	26316	23157	130	r30	138
o170	28231	10749	130	r67	146
o171	21282	11984	131	r77	181
o172	28138	11293	131	r2	153
o173	29814	9331	131	r60	154
o174	28502	12773	131	r78	133
o175	30093	11320	132	r79	157
o176	27008	18147	133	r22	145
o177	24252	17256	133	r16	138
o178	30155	11192	133	r80	148
o179	16616	27163	133	r49	136
o180	12667	35634	134	r81	147
o181	8213	30449	135	r82	205
o182	28719	10287	135	r29	153
o183	27762	9659	135	r60	153
o184	27969	13155	136	r67	148
o185	28584	10817	137	r83	162
o186	26255	21511	143	r84	164
o187	29130	9746	144	r7	154
o188	22969	10532	144	r6	150
o189	29043	12056	145	r33	147
o190	28328	10588	145	r58	175
o191	25993	17799	146	r85	164
o192	29649	11567	146	r86	158
o193	24727	10792	146	r87	177
o194	22004	14978	147	r10	159
o195	27886	11606	149	r12	154
o196	29508	11829	149	r42	175
o197	28343	5412	149	r88	161
o198	23640	16212	150	r89	173
o199	29107	11644	150	r42	167
o200	24011	12174	151	r58	189
o201	27007	14688	152	r90	170
o202	27114	12908	152	r91	213
o203	27649	9844	154	r67	181
o204	24196	12503	155	r35	173
o205	21480	16190	155	r57	157
o206	29099	11689	155	r35	173
o207	27041	11088	157	r92	170
o208	28696	11716	159	r29	177
o209	28027	15491	160	r2	186
o210	28957	12044	160	r12	166
o211	27938	13524	160	r22	181
o212	25484	13427	161	r35	173
o213	25848	21193	161	r30	177
o214	29722	10915	162	r92	175
o215	29522	12030	163	r26	181
o216	27548	13952	163	r42	173
o217	25820	14222	164	r2	185
o218	27976	10920	165	r93	172
o219	27885	9518	165	r60	177
o220	26796	20881	165	r16	166
o221	27856	11780	165	r42	172
o222	23615	15814	165	r23	177
o223	28735	10788	166	r67	178
o224	29378	8361	167	r94	174
o225	28194	7556	167	r36	183
o226	24776	12847	167	r76	198
o227	28633	11346	168	r12	173
o228	8134	23632	170	r49	173
o229	29287	11536	172	r95	184
o230	17866	15503	173	r96	211
o231	29388	6974	173	r37	189
o232	27938	14865	174	r25	177
o233	29250	9957	175	r12	182
o234	25727	9783	175	r2	196
o235	28273	11970	176	r93	182
o236	26369	8862	176	r93	182
o237	21907	14081	177	r65	257
o238	26937	9500	178	r67	194
o239	26691	17071	178	r57	185
o240	28265	14385	178	r56	185
o241	24335	15509	178	r97	201
o242	22332	18408	179	r57	202
o243	29087	10951	179	r98	191
o244	23278	9592	183	r99	195
o245	25995	23500	183	r57	189
o246	21286	15045	183	r65	241
o247	24353	13394	183	r58	193
o248	29000	7743	184	r69	192
o249	27733	10620	185	r31	190
o250	28944	10764	185	r12	196
o251	25616	18314	186	r47	193
o252	28131	11980	188	r36	211
o253	29196	12303	188	r7	191
o254	28467	12467	190	r100	217
o255	22007	13444	191	r101	203
o256	26651	18179	191	r46	207
o257	27196	19698	192	r75	198
o258	26720	12640	195	r89	205
o259	21001	18347	196	r102	227
o260	28536	9319	197	r51	235
o261	23161	17886	197	r103	272
o262	28545	10054	198	r83	221
o263	25168	21447	199	r30	209
o264	26416	9869	201	r2	219
o265	26510	13965	202	r58	215
o266	27742	15189	203	r47	219
o267	26957	20319	203	r30	205
o268	29893	11526	203	r68	231
o269	29184	8684	203	r98	206
o270	28227	11789	205	r60	210
o271	28647	10431	206	r25	208
o272	26897	16081	206	r64	224
o273	24012	11802	207	r83	232
o274	28845	12451	207	r104	227
o275	25883	12349	209	r19	256
o276	22554	14861	209	r2	242
o277	28930	12471	210	r105	272
o278	26733	18399	211	r47	226
o279	26783	11505	211	r35	237
o280	25912	7602	213	r87	226
o281	27677	15334	214	r22	225
o282	23277	19839	214	r57	254
o283	28223	9884	215	r60	258
o284	27786	10802	215	r106	221
o285	27598	11854	218	r58	233
o286	27277	7737	220	r6	267
o287	28312	11892	224	r80	237
o288	28196	16002	226	r107	244
o289	27353	18288	226	r57	243
o290	28583	12244	226	r6	266
o291	19234	17001	228	r53	260
o292	25343	17568	229	r30	231
o293	28232	11420	230	r12	240
o294	24878	11632	230	r71	266
o295	29156	10574	231	r69	234
o296	27054	14295	232	r1	244
o297	26585	10566	233	r51	256
o298	29710	4713	234	r99	246
o299	28269	14912	235	r74	236
o300	26697	18166	237	r47	267
o301	29860	6452	239	r60	256
o302	24352	9325	240	r51	265
o303	29057	11204	240	r33	242
o304	22679	18936	240	r30	242
o305	22032	14850	241	r2	266
o306	3021	50245	242	r108	248
o307	29039	8870	242	r12	247
o308	28789	9149	243	r67	255
o309	30109	3321	243	r32	261
o310	23924	15991	245	r65	315
o311	27365	11938	246	r36	271
o312	29013	12008	247	r109	275
o313	28758	11888	251	r37	277
o314	27933	9510	251	r12	259
o315	29602	12103	252	r36	277
o316	26695	8941	253	r67	268
o317	26591	13944	253	r79	275
o318	29352	7581	255	r110	265
o319	29649	10722	256	r6	268
o320	27160	7045	256	r1	283
o321	24144	9468	257	r6	263
o322	25922	11199	263	r37	280
o323	27996	10837	263	r58	280
o324	23739	13332	264	r5	301
o325	27876	15476	265	r30	275
o326	25607	9974	269	r111	287
o327	26813	12982	270	r112	276
o328	27882	14235	272	r45	284
o329	26717	10130	272	r13	295
o330	23589	15903	272	r4	277
o331	26476	19488	272	r84	303
o332	26178	10834	272	r93	282
o333	26732	7462	276	r98	276
o334	29477	8638	282	r113	287
o335	26862	18455	286	r103	296
o336	23397	15523	288	r23	300
o337	24377	19112	288	r114	301
o338	29131	8551	288	r69	315
o339	28457	10889	289	r67	301
o340	23831	13981	289	r34	320
o341	29193	10122	291	r39	296
o342	28967	10097	292	r29	335
o343	19451	16683	293	r49	296
o344	23769	15684	293	r115	310
o345	22056	14140	293	r115	306
o346	25917	20451	294	r75	301
o347	21925	15109	296	r58	327
o348	28273	12874	298	r116	316
o349	26838	17825	299	r117	306
o350	26895	10714	301	r60	307
o351	24794	12426	302	r35	314
o352	29445	12001	302	r24	309
o353	24481	10701	304	r98	304
o354	21238	13640	306	r2	331
o355	27870	17236	308	r25	313
o356	27783	15256	308	r19	336
o357	26038	18433	309	r118	310
o358	27917	11712	309	r12	319
o359	24512	13686	310	r119	322
o360	26869	15343	311	r3	316
o361	29058	7084	311	r88	323
o362	30045	10613	312	r91	328
o363	23603	12268	315	r1	327
o364	27809	11362	320	r35	332
o365	24072	16159	321	r101	327
o366	24283	12432	322	r58	328
o367	28633	11850	324	r33	325
o368	28149	10244	326	r7	353
o369	29870	11949	328	r36	368
o370	30022	11512	329	r94	334
o371	6046	27921	331	r120	346
o372	24056	14586	333	r115	346
o373	5999	27964	338	r120	345
o374	30937	1833	340	r32	365
o375	25112	7670	340	r61	370
o376	30013	11539	340	r94	345
o377	29076	12398	341	r35	349
o378	28106	11116	341	r60	354
o379	28856	11957	344	r52	364
o380	26545	16928	346	r55	347
o381	25138	7827	346	r61	368
o382	29204	9485	348	r121	386
o383	22012	14920	352	r65	388
o384	25830	18011	354	r48	364
o385	24061	10135	355	r37	363
o386	27232	10511	357	r42	368
o387	28647	11631	358	r94	361
o388	24329	14647	359	r122	386
o389	26757	7287	361	r32	374
o390	29158	9618	365	r123	376
o391	26253	7832	366	r99	389
o392	27594	14054	368	r47	399
o393	28045	15724	371	r122	394
o394	22702	16565	373	r30	381
o395	28772	11674	376	r73	394
o396	27582	9769	378	r123	398
o397	28453	12835	378	r90	440
o398	27605	10664	381	r29	408
o399	17572	21475	382	r124	414
o400	24322	14016	382	r74	388
o401	27948	16464	383	r26	393
o402	25998	11359	383	r125	408
o403	29483	11001	384	r2	402
o404	29195	8866	385	r95	388
o405	29202	10428	385	r126	406
o406	25657	10770	386	r60	399
o407	27935	14850	386	r25	393
o408	25995	19466	386	r109	396
o409	29132	12188	388	r33	390
o410	28958	12890	389	r100	400
o411	25903	13069	389	r56	390
o412	29297	10290	390	r19	421
o413	23322	12139	392	r127	415
o414	28102	15966	393	r128	425
o415	29062	7563	394	r88	410
o416	22053	13877	401	r129	423
o417	27716	11737	402	r106	424
o418	28532	8803	402	r71	429
o419	25671	20026	403	r103	420
o420	29630	11758	403	r29	428
o421	21721	19713	405	r16	407
o422	24043	11339	406	r37	414
o423	28697	10393	408	r25	409
o424	28917	9805	408	r130	435
o425	29457	11376	408	r91	423
o426	22797	14378	410	r30	416
o427	22322	14350	412	r65	452
o428	0	32936	412	r120	424
o429	25771	18555	415	r75	433
o430	27497	7656	415	r60	443
o431	29286	12149	416	r67	432
o432	28698	10816	416	r73	434
o433	26048	15615	417	r103	442
o434	26971	17871	417	r46	432
o435	23535	6476	418	r61	433
o436	29521	11203	418	r36	435
o437	29357	7309	420	r69	431
o438	29679	11372	420	r123	433
o439	29104	10722	420	r47	448
o440	28274	9825	421	r60	442
o441	29651	3126	421	r32	433
o442	26688	16367	421	r50	437
o443	27059	10288	421	r123	434
o444	28720	10424	421	r60	442
o445	23068	15451	422	r116	429
o446	29605	12198	422	r19	448
o447	27216	16746	422	r47	453
o448	21761	14855	423	r131	433
o449	29426	10863	425	r19	447
o450	25166	12963	426	r2	451
o451	25914	17124	426	r68	451
o452	27005	15922	428	r47	455
o453	27565	12598	429	r2	450
o454	28647	10870	430	r79	453
o455	24880	16568	430	r131	462
o456	28067	11163	431	r132	441
o457	29869	10475	431	r67	452
o458	27645	10679	434	r133	451
o459	28837	11300	434	r47	469
o460	26007	12360	435	r37	446
o461	28718	12540	435	r125	462
o462	27125	17812	435	r134	462
o463	25579	19490	436	r84	452
o464	27035	14911	436	r63	461
o465	27159	19114	436	r134	464
o466	28780	11769	436	r60	456
o467	28238	13434	438	r55	440
o468	27960	17156	438	r57	443
o469	18115	21631	439	r124	470
o470	21644	19458	439	r65	500
o471	27710	15587	439	r47	467
o472	22219	14896	440	r131	470
o473	28088	10618	440	r34	453
o474	19685	17362	440	r4	480
o475	25685	16535	441	r22	442
o476	25017	14320	442	r47	467
o477	23921	14122	444	r131	469
o478	21592	14295	444	r2	461
o479	18652	27452	445	r124	475
o480	21333	20085	445	r53	470
o481	28536	12366	445	r22	448
o482	27822	15674	446	r26	468
o483	7553	29349	446	r135	458
o484	10937	30026	447	r135	475
o485	29494	11396	448	r42	458
o486	23784	13038	449	r34	470
o487	27928	14812	449	r136	475
o488	22255	12716	449	r58	465
o489	25000	12187	449	r2	469
o490	28294	13757	449	r115	466
o491	25936	19783	450	r46	460
o492	27708	15771	450	r112	468
o493	24057	14211	450	r122	475
o494	28239	11852	450	r123	468
o495	27683	16073	451	r107	464
o496	29949	11391	452	r42	457
o497	28440	11040	453	r72	458
o498	28992	10528	453	r67	483
o499	27956	15449	453	r115	486
o500	27343	17766	453	r38	459
o501	31281	828	453	r7	470
o502	21477	18711	454	r75	479
o503	28924	10861	455	r137	495
o504	27704	10216	455	r138	473
o505	27133	8395	456	r60	468
o506	13789	26587	457	r124	489
o507	27586	15357	457	r22	459
o508	24807	14138	457	r58	468
o509	23371	14243	458	r58	475
o510	28480	10714	458	r36	473
o511	28381	10390	459	r42	475
o512	25547	13976	460	r37	466
o513	28665	11005	461	r105	523
o514	27964	11329	461	r67	481
o515	25552	17679	462	r28	492
o516	29443	11934	462	r29	473
o517	10247	26059	462	r135	468
o518	27684	17009	462	r47	487
o519	26209	22884	462	r30	477
o520	20981	14880	462	r23	474
o521	27721	10111	463	r91	495
o522	29122	5022	463	r99	500
o523	25687	13264	463	r34	478
o524	22269	15077	463	r23	475
o525	29153	13091	463	r34	480
o526	22303	18668	463	r16	464
o527	25847	17289	464	r28	491
o528	26606	16628	464	r30	477
