order	x	y	placement_time	restaurant	ready_time
o1	6804	4869	357	r1	380
o2	8662	8195	278	r2	305
o3	11396	6500	335	r3	351
o4	6281	6840	739	r4	747
o5	6773	10097	785	r5	816
o6	7704	7046	800	r3	825
o7	8047	8303	339	r6	354
o8	3429	7938	655	r7	667
o9	11243	8261	705	r8	730
o10	6394	7065	790	r9	810
o11	1111	2491	285	r10	338
o12	7766	7768	638	r11	706
o13	8905	9005	813	r12	819
o14	9004	7120	874	r13	905
o15	1021	6739	603	r11	628
o16	7169	4917	529	r14	566
o17	9328	5622	585	r15	610
o18	7355	7419	476	r16	488
o19	8467	8297	621	r9	652
o20	6811	6932	639	r16	651
o21	2156	7071	636	r17	644
o22	7454	10072	677	r18	689
o23	6587	4811	731	r19	743
o24	6049	5669	642	r20	653
o25	10128	8089	882	r6	904
o26	9100	7914	386	r21	393
o27	9595	7465	772	r22	809
o28	9972	7442	535	r2	547
o29	5934	6074	408	r2	416
o30	8570	5492	544	r16	556
o31	8310	7516	261	r23	338
o32	7769	4641	721	r24	743
o33	7363	9034	835	r25	872
o34	9537	8847	689	r26	722
o35	9080	9271	675	r27	708
o36	9145	7066	309	r28	322
o37	8243	4964	491	r3	499
o38	9240	3792	762	r20	789
o39	9577	8511	874	r6	885
o40	10011	8793	814	r29	832
o41	6076	6739	328	r14	365
o42	10556	9182	931	r9	949
o43	8233	9945	342	r30	360
o44	11103	7307	723	r31	748
o45	6294	5872	772	r32	789
o46	8466	7693	365	r33	378
o47	8293	9504	689	r34	705
o48	5238	6977	352	r35	367
o49	11144	8175	841	r9	869
o50	7890	8102	783	r36	790
o51	7000	8153	229	r37	245
o52	3569	9531	820	r4	832
o53	9129	6856	758	r15	769
o54	7825	8509	708	r38	745
o55	10822	7373	690	r6	698
o56	8476	8649	777	r16	832
o57	8257	7802	369	r39	387
o58	9942	8751	812	r40	842
o59	6339	9428	775	r41	790
o60	8864	6058	906	r20	931
o61	7044	6905	439	r42	465
o62	10923	7601	951	r43	961
o63	8597	8243	283	r21	300
o64	7279	3834	766	r44	803
o65	6275	6198	869	r45	889
o66	10891	7683	871	r9	887
o67	6372	5861	563	r46	586
o68	8121	8908	797	r29	815
o69	7088	5956	722	r47	728
o70	8123	9857	282	r37	308
o71	4073	5171	869	r46	887
o72	3988	2682	799	r48	824
o73	7901	9438	782	r49	800
o74	6448	6207	783	r34	833
o75	6967	3891	220	r23	270
o76	9629	8815	613	r50	644
o77	7110	5832	787	r16	830
o78	8885	8262	836	r14	873
o79	10465	7025	264	r42	276
o80	10237	8208	614	r31	640
o81	9713	3534	684	r51	717
o82	5337	6846	914	r34	926
o83	8707	6723	968	r52	1005
o84	8560	8227	845	r11	896
o85	2433	7283	525	r53	551
o86	8515	8876	947	r20	972
o87	8339	8137	935	r9	940
o88	7610	2971	311	r54	362
o89	9372	8020	696	r31	708
o90	8791	5735	783	r55	801
o91	8880	6068	595	r16	607
o92	7912	9100	509	r56	527
o93	6877	7458	332	r20	363
o94	10164	8167	312	r57	343
o95	8792	9021	770	r40	797
o96	6134	6965	937	r20	944
o97	9015	8360	769	r49	787
o98	6349	7738	272	r2	307
o99	10009	4124	649	r14	686
o100	2443	1873	192	r58	234
o101	5645	5561	782	r46	799
o102	6395	9738	553	r41	578
o103	9614	8729	884	r42	902
o104	9236	9233	809	r59	834
o105	8917	8520	834	r60	847
o106	2353	4528	855	r17	881
o107	9359	7829	782	r42	820
o108	9181	7099	879	r8	901
o109	9855	2106	911	r20	929
o110	9172	9107	717	r61	759
o111	2088	5443	853	r19	878
o112	9463	9586	363	r16	381
o113	6689	3543	443	r24	468
o114	6972	3996	720	r24	751
o115	9112	4972	673	r26	709
o116	7526	7573	849	r62	874
o117	5708	7189	644	r63	657
o118	1529	7059	490	r11	515
o119	9067	8355	584	r30	602
o120	8480	8584	343	r52	380
o121	8007	10049	713	r64	726
o122	7917	9082	837	r65	850
o123	6768	7511	914	r41	931
o124	1305	7056	806	r2	818
o125	11032	7357	295	r66	326
o126	9751	4423	742	r34	787
o127	8263	6658	742	r26	782
o128	9932	1913	896	r20	914
o129	7548	6785	903	r13	919
o130	3011	7255	505	r11	542
o131	7803	6857	803	r67	851
o132	7712	9707	791	r20	816
o133	8906	7728	576	r66	619
o134	4216	3953	805	r68	826
o135	10332	7910	547	r69	548
o136	9054	8193	333	r39	369
o137	6632	6169	357	r35	369
o138	646	6775	811	r70	846
o139	9279	8618	539	r20	575
o140	8995	4208	449	r42	477
o141	8820	7083	400	r16	412
o142	7574	5447	717	r6	725
o143	4171	7500	859	r71	892
o144	8003	3910	653	r16	665
o145	7864	7015	850	r72	882
o146	6238	5168	758	r71	776
o147	8459	8348	939	r20	961
o148	8517	7864	612	r16	624
o149	9030	8202	533	r41	551
o150	10949	7471	780	r73	807
o151	3909	7675	837	r11	898
o152	7998	9238	856	r3	889
o153	8085	4637	376	r47	381
o154	8397	6962	864	r40	889
o155	11148	8256	417	r27	460
o156	5487	7980	985	r20	998
o157	8627	4399	492	r74	517
o158	9477	10302	731	r9	763
o159	8039	8136	347	r75	358
o160	10050	8460	442	r40	455
o161	10922	8126	590	r47	593
o162	5169	7678	751	r76	763
o163	6745	4888	847	r32	865
o164	4019	3105	396	r77	409
o165	9503	10058	478	r39	496
o166	7180	4746	871	r24	886
o167	9287	7440	822	r9	857
o168	10226	8115	451	r20	482
o169	5598	5598	831	r44	862
o170	974	4938	336	r11	379
o171	6377	9352	725	r45	762
o172	9430	9525	450	r78	471
o173	3405	7701	822	r6	833
o174	3277	7562	731	r41	748
o175	8924	6965	513	r79	531
o176	5924	6996	595	r80	632
o177	8890	8821	478	r9	503
o178	11169	7987	418	r81	441
o179	7090	4097	805	r82	811
o180	8841	8455	846	r60	882
o181	9047	3998	289	r55	300
o182	9411	9055	692	r9	714
o183	8754	8009	760	r76	765
o184	1150	4272	330	r83	336
o185	7442	8761	806	r84	832
o186	8851	6993	782	r43	787
o187	9499	8257	954	r20	970
o188	7029	1754	941	r24	951
o189	2220	5531	574	r11	611
o190	7975	9061	866	r85	903
o191	10166	2226	465	r86	490
o192	6475	9267	576	r86	618
o193	8231	9526	612	r9	637
o194	7318	5603	876	r44	897
o195	6748	7506	671	r45	696
o196	7710	9163	818	r47	820
o197	12025	2549	783	r81	800
o198	7544	7670	654	r16	666
o199	2133	7212	608	r11	639
o200	9822	4116	855	r3	890
o201	5966	4282	504	r68	531
o202	8452	10284	392	r87	467
o203	7058	9444	784	r20	809
o204	7707	8811	624	r2	630
o205	4938	7824	573	r88	586
o206	9173	8545	530	r81	560
o207	6111	7602	735	r13	742
o208	8786	9368	191	r89	209
o209	2705	7062	430	r7	446
o210	3608	5555	403	r32	428
o211	10707	6723	449	r21	461
o212	7424	5993	798	r20	851
o213	6550	4363	882	r24	888
o214	7375	9134	821	r71	839
o215	8861	8369	788	r9	819
o216	8349	5471	839	r90	885
o217	7338	7943	606	r9	631
o218	8677	7873	561	r61	581
o219	9135	8475	780	r30	798
o220	8420	5514	402	r41	420
o221	9179	8586	393	r16	405
o222	9406	1948	677	r2	689
o223	7750	6194	707	r76	712
o224	10557	4963	773	r47	775
o225	1550	6418	870	r45	890
o226	1530	5567	609	r91	646
o227	9198	7238	386	r64	407
o228	7034	6949	339	r52	376
o229	6969	8417	111	r92	121
o230	6623	9154	723	r44	748
o231	3770	6674	456	r91	481
o232	9427	5174	748	r61	783
o233	8295	8433	810	r25	847
o234	9612	3973	846	r93	861
o235	8132	5992	217	r94	223
o236	9402	6791	792	r95	823
o237	7087	9744	771	r14	808
o238	8191	9697	294	r94	304
o239	7153	6899	261	r23	311
o240	7100	5375	301	r96	346
o241	11279	7803	321	r15	329
o242	9230	9947	631	r92	648
o243	9058	8006	361	r97	373
o244	10736	5504	393	r20	425
o245	4268	7515	731	r98	758
o246	6942	5924	816	r68	828
o247	7655	9232	605	r20	645
o248	10988	6573	804	r55	815
o249	5865	6710	340	r99	377
o250	8139	6780	817	r43	823
o251	7173	9836	798	r60	808
o252	8818	6989	399	r100	405
o253	10657	8056	753	r2	771
o254	6569	4537	801	r99	816
o255	5100	7196	764	r11	795
o256	3411	7583	519	r79	537
o257	3417	1523	339	r10	370
o258	9130	9270	826	r65	838
o259	8998	8535	611	r101	642
o260	9527	8094	816	r9	841
o261	9112	2892	843	r15	865
o262	8021	1796	508	r35	520
o263	6418	5099	766	r71	778
o264	4805	6776	797	r45	828
o265	8984	9031	365	r6	377
o266	1615	5577	273	r98	304
o267	2907	6794	680	r45	711
o268	7163	6347	290	r23	365
o269	6068	7011	531	r2	543
o270	6177	8327	406	r102	427
o271	8401	6791	534	r103	546
o272	8443	9737	602	r2	620
o273	3489	6567	237	r37	249
o274	2160	7014	444	r19	481
o275	4939	5022	788	r32	800
o276	6435	6891	753	r68	778
o277	6976	7167	752	r17	772
o278	6621	9993	927	r43	933
o279	8499	9171	646	r104	651
o280	7663	8368	782	r53	793
o281	8853	9625	903	r104	905
o282	2579	6922	669	r45	694
o283	9552	4839	882	r99	904
o284	11253	6315	911	r60	917
o285	10149	7521	829	r3	869
o286	8110	2945	689	r24	706
o287	9686	7616	676	r22	713
o288	10869	8845	703	r2	714
o289	9022	8189	548	r105	585
o290	9031	4167	881	r82	912
o291	6783	7296	710	r26	730
o292	3202	7271	472	r78	488
o293	7276	7170	798	r15	828
o294	5441	7858	885	r20	906
o295	3245	7253	942	r92	959
o296	7513	6794	421	r63	442
o297	8989	6526	410	r106	417
o298	7562	7891	777	r32	804
o299	7678	6252	722	r40	768
o300	3595	4484	217	r98	229
o301	6824	6347	814	r45	839
o302	7227	4168	689	r24	720
o303	9121	7083	925	r9	951
o304	9631	7346	378	r21	394
o305	9567	8123	262	r21	278
o306	6507	7337	761	r107	776
o307	9505	8862	667	r40	692
o308	7547	7447	740	r72	775
o309	7948	7219	787	r16	812
o310	7219	2396	751	r86	821
o311	9519	8557	644	r74	660
o312	10459	8068	777	r6	837
o313	8277	5961	824	r26	850
o314	10200	8111	719	r31	739
o315	4749	5290	716	r108	739
o316	6615	6785	624	r11	661
o317	7192	7995	875	r15	882
o318	8799	9491	760	r36	788
o319	11305	8392	535	r26	578
o320	7491	4652	589	r82	614
o321	6739	7102	739	r46	786
o322	11435	7925	496	r26	524
o323	3281	5278	818	r19	848
o324	7962	8309	861	r79	892
o325	6639	10077	496	r87	513
o326	7760	9207	863	r109	878
o327	9673	8585	861	r79	886
o328	5730	6659	330	r69	333
o329	9038	8336	741	r47	749
o330	5409	6966	617	r2	632
o331	5869	6653	761	r9	797
o332	6555	7240	797	r9	817
o333	8059	7055	548	r9	573
o334	8911	8125	487	r39	505
o335	6535	8082	736	r43	737
o336	3708	7434	505	r76	508
o337	9050	8089	861	r43	873
o338	6794	6507	822	r3	855
o339	4033	5531	791	r32	806
o340	6218	5799	302	r61	313
o341	4306	4740	739	r70	776
o342	5599	7893	874	r53	896
o343	7595	2805	617	r110	654
o344	6010	6524	368	r7	395
o345	5452	3435	729	r15	747
o346	8808	6041	807	r111	813
o347	10577	8084	743	r2	756
o348	6370	8195	751	r112	773
o349	8319	6436	453	r99	478
o350	9503	8596	786	r40	793
o351	11145	8322	810	r6	826
o352	2416	5103	466	r68	497
o353	9317	8029	837	r32	865
o354	8804	9757	761	r40	799
o355	6275	7795	936	r13	951
o356	8896	7716	865	r104	868
o357	11353	5367	341	r15	349
o358	10634	8560	754	r89	765
o359	7497	4823	763	r69	774
o360	9594	7467	920	r66	932
o361	5152	7083	740	r11	782
o362	6041	6953	817	r24	828
o363	6786	6589	535	r15	550
o364	4990	7032	799	r19	821
o365	11483	2870	937	r113	974
o366	6668	9667	773	r43	775
o367	7633	6111	974	r20	996
o368	9222	7247	333	r23	408
o369	8067	9632	884	r31	900
o370	6701	9953	339	r95	352
o371	11192	8413	876	r40	901
o372	6233	5247	909	r3	917
o373	9882	7234	209	r114	227
o374	8173	9733	854	r55	894
o375	9046	3529	950	r66	968
o376	9483	5007	624	r1	661
o377	7945	5559	360	r110	397
o378	11120	8230	810	r61	831
o379	8669	6935	728	r73	759
o380	11252	5105	626	r63	657
o381	3964	5081	456	r17	484
o382	5787	2602	824	r35	849
o383	4931	7497	863	r14	900
o384	9624	5367	915	r115	965
o385	8418	7141	581	r16	593
o386	4537	7083	381	r17	396
o387	8346	4825	458	r80	479
o388	8884	10428	806	r27	821
o389	5154	7702	749	r45	780
o390	11001	6131	655	r9	680
o391	3812	7312	347	r46	363
o392	8403	8586	294	r23	369
o393	8983	7967	813	r3	850
o394	8477	6749	755	r55	786
o395	9697	9921	831	r5	871
o396	8295	5095	830	r24	837
o397	8033	8410	851	r116	872
o398	6498	5136	711	r45	736
o399	6997	10152	577	r2	584
o400	4499	5036	802	r112	834
o401	4437	8039	447	r40	454
o402	9468	7243	811	r40	838
o403	4506	4554	802	r11	844
o404	7857	7124	690	r15	697
o405	10506	7177	787	r2	795
o406	8281	10253	888	r9	913
o407	6064	7123	727	r9	748
o408	9772	8659	738	r117	755
o409	8417	7588	394	r118	409
o410	9093	7636	774	r19	819
o411	10092	9353	812	r9	842
o412	8417	9654	609	r65	622
o413	7071	6072	730	r75	753
o414	7498	8153	942	r43	944
o415	7289	5168	395	r35	413
o416	7102	4959	762	r3	780
o417	9737	7797	742	r15	757
o418	10990	7757	826	r73	844
o419	6574	5000	848	r24	873
o420	3885	7095	750	r119	767
o421	10093	7312	607	r16	619
o422	9101	7498	772	r120	798
o423	9859	9483	510	r26	537
o424	1328	7286	654	r11	706
o425	8165	6850	723	r1	728
o426	8676	7846	319	r94	322
o427	7665	8102	875	r43	890
o428	6271	7772	501	r68	514
o429	8859	6852	341	r74	357
o430	4198	7532	799	r2	804
o431	4795	6854	882	r99	907
o432	6722	3485	448	r24	474
o433	2488	7326	234	r68	266
