courier	x	y	on_time	off_time
c1	18944	14848	0	180
c2	23522	18542	0	180
c3	25490	15250	0	180
c4	24254	17848	0	180
c5	21914	3686	0	240
c6	17018	6666	0	240
c7	27681	7227	0	240
c8	29026	8704	0	240
c9	27691	15672	0	180
c10	18045	19398	0	180
c11	19651	10264	0	240
c12	16227	12215	0	180
c13	16188	20628	0	180
c14	25153	20203	0	180
c15	16296	23045	0	180
c16	23275	19343	0	180
c17	19666	2765	0	240
c18	22893	19824	0	180
c19	23324	10696	0	180
c20	22134	18687	0	180
c21	15897	23177	0	180
c22	19764	21118	0	180
c23	21422	16237	60	240
c24	27696	12095	60	240
c25	18697	16457	60	240
c26	23206	16293	60	300
c27	20232	22777	60	240
c28	16159	11220	60	240
c29	26285	11379	60	390
c30	19472	24616	60	240
c31	23856	18849	60	240
c32	22689	25169	60	240
c33	24775	18492	60	240
c34	19088	16038	60	240
c35	16926	25376	60	240
c36	19260	20465	60	240
c37	21654	14630	60	240
c38	18283	19941	60	240
c39	17217	13224	60	240
c40	17106	24397	60	240
c41	28709	14485	60	240
c42	24858	20970	60	240
c43	26694	6517	60	240
c44	20331	25370	60	240
c45	17746	25547	60	240
c46	27456	14743	60	240
c47	17624	17575	60	240
c48	21858	24102	60	240
c49	23026	13382	60	240
c50	21339	24651	60	264
c51	16770	10918	60	240
c52	23816	24432	60	300
c53	25359	11314	60	240
c54	1703	31861	60	240
c55	21974	21866	60	240
c56	16641	23666	60	240
c57	21036	19292	60	240
c58	23931	12251	60	240
c59	22408	14441	60	240
c60	23536	11541	60	240
c61	20184	22720	60	240
c62	21748	11624	60	240
c63	20735	16152	60	240
c64	18645	25150	60	240
c65	24891	18989	60	240
c66	23382	20756	60	240
c67	18301	10323	60	240
c68	17288	13524	60	240
c69	23773	11858	60	240
c70	7491	26973	60	240
c71	24151	20846	60	240
c72	27133	16986	60	300
c73	23779	11635	60	265
c74	24387	18664	60	240
c75	22236	23920	60	240
c76	17425	22121	60	240
c77	24442	18510	60	240
c78	20318	12581	60	240
c79	24303	12731	60	240
c80	22973	18757	60	240
c81	18317	14953	60	240
c82	16965	19689	60	480
c83	21868	25324	60	240
c84	22793	10706	60	240
c85	2818	33596	60	240
c86	18227	19956	60	300
c87	23858	16188	120	360
c88	21538	14376	120	360
c89	19421	15648	120	360
c90	24483	16590	120	240
c91	25704	17901	120	360
c92	26066	11529	120	360
c93	15801	21633	120	360
c94	21694	17017	120	360
c95	16711	24253	120	255
c96	16394	20478	120	360
c97	25161	11570	120	360
c98	19879	22364	150	300
c99	26939	11830	180	420
c100	15954	20533	180	420
c101	20778	10037	180	420
c102	26950	11668	180	420
c103	19490	17156	180	420
c104	23303	14175	180	420
c105	19431	15997	180	420
c106	24417	23927	180	420
c107	23650	23552	180	420
c108	23835	21543	180	360
c109	22299	19726	180	480
c110	20958	18039	180	420
c111	19839	9764	180	450
c112	16594	17475	180	420
c113	15873	18897	180	420
c114	22765	17759	210	420
c115	27130	7928	240	420
c116	25204	11937	240	420
c117	17897	23664	240	377
c118	20937	12869	240	420
c119	18865	13172	240	420
c120	20830	25321	240	420
c121	16433	11185	240	480
c122	27834	17541	240	420
c123	23688	14917	240	420
c124	21163	14914	240	390
c125	17098	10258	240	420
c126	21433	16157	240	480
c127	16017	14263	240	360
c128	7788	24069	240	420
c129	25260	22070	240	420
c130	18006	10254	240	420
c131	24928	16236	240	420
c132	24278	2644	240	420
c133	26240	16990	240	420
c134	16856	19093	240	420
c135	17085	9413	240	480
c136	16934	23080	240	420
c137	16640	9715	240	420
c138	17448	10129	240	420
c139	24758	14041	240	420
c140	16094	12738	240	420
c141	22378	16758	240	420
c142	8742	32540	240	420
c143	24736	12342	240	420
c144	25388	24459	240	420
c145	25867	12978	240	420
c146	28073	14520	240	420
c147	26219	16502	240	480
c148	25723	17199	240	420
c149	20499	17883	240	480
c150	19182	25501	240	480
c151	22156	8295	240	420
c152	17357	13667	240	420
c153	19899	19819	240	420
c154	20362	12810	240	420
c155	26515	20581	240	420
c156	19199	21014	240	420
c157	19397	15484	240	420
c158	18736	15350	240	420
c159	23597	11452	240	420
c160	24683	18705	240	420
c161	18847	18334	240	480
c162	22485	22084	300	420
c163	26790	6699	300	420
c164	24127	17877	300	420
c165	26489	11600	300	420
c166	17620	17520	360	600
c167	20235	15849	360	600
c168	19747	10323	360	600
c169	22333	17142	360	600
c170	20146	25300	360	600
c171	27002	18035	360	600
c172	26567	13970	360	600
c173	18978	24284	360	600
c174	20777	19667	360	600
c175	19326	12752	390	630
c176	20710	24593	390	630
c177	27074	14312	390	630
c178	16306	22809	390	630
c179	20366	24419	390	660
c180	19859	24354	390	630
c181	24833	16711	390	630
c182	21154	21935	390	657
c183	15978	21724	390	613
c184	16731	19410	390	630
c185	23452	15935	390	630
c186	17283	9655	390	630
c187	23401	15352	390	450
c188	19441	12836	390	630
c189	17683	9266	390	630
