courier	x	y	on_time	off_time
c1	31176	13177	0	240
c2	31563	12879	0	240
c3	29022	16454	15	255
c4	29036	16413	15	195
c5	26695	13176	15	225
c6	29055	16411	30	210
c7	28090	6772	30	210
c8	27324	13938	30	210
c9	26758	13116	30	210
c10	31520	12932	30	120
c11	26794	13154	30	120
c12	27374	13978	30	120
c13	31602	12880	30	75
c14	26679	5762	45	285
c15	26161	20697	45	285
c16	27432	13936	45	285
c17	26154	20850	45	285
c18	29845	16603	45	285
c19	26089	7781	45	285
c20	23795	21099	45	285
c21	29742	16703	45	285
c22	28640	18075	60	300
c23	27048	13881	75	315
c24	30637	12344	75	315
c25	28107	17524	75	315
c26	28646	17849	75	315
c27	26793	19303	75	315
c28	28357	15584	75	315
c29	27601	16275	75	315
c30	30337	13968	75	315
c31	29658	17146	75	315
c32	29965	16110	75	315
c33	27980	17417	90	270
c34	30632	12309	90	180
c35	26882	13107	90	180
c36	30036	10080	90	180
c37	28927	15859	90	180
c38	29825	16512	90	195
c39	28640	17977	105	345
c40	27120	14787	105	345
c41	34133	2343	105	345
c42	28095	6907	105	345
c43	29020	16551	105	225
c44	28735	17870	120	300
c45	30340	12888	120	300
c46	34072	2449	120	300
c47	34003	2492	120	240
c48	27074	14557	120	240
c49	30282	12867	120	240
c50	26829	14738	120	180
c51	31142	13289	135	375
c52	26871	13023	135	375
c53	27468	20485	135	375
c54	14222	26069	135	375
c55	31047	11282	135	375
c56	29076	16591	135	375
c57	29502	17234	150	240
c58	17765	23243	150	240
c59	30982	10727	150	240
c60	27045	14553	150	240
c61	30308	12816	150	240
c62	30386	12928	150	240
c63	29282	11190	165	405
c64	29335	11105	165	405
c65	27209	14636	180	420
c66	29095	16568	180	300
c67	28619	18016	210	450
c68	14233	25948	210	450
c69	29732	16546	210	450
c70	28747	17879	210	390
c71	31029	10818	210	390
c72	27068	14492	210	330
c73	26451	17162	240	420
c74	31470	12854	240	420
c75	26097	15699	240	420
c76	31091	13070	255	345
c77	28849	15840	255	300
c78	28678	11528	270	360
c79	29840	16527	270	360
c80	33450	2414	270	360
c81	28533	8766	270	360
c82	29353	17095	270	360
c83	30908	11587	270	360
c84	29130	12093	270	360
c85	31067	11581	270	345
c86	29364	11019	300	540
c87	30663	11133	300	540
c88	29636	17632	300	540
c89	29411	9500	300	540
c90	27555	17206	300	540
c91	30415	11069	300	540
c92	29168	15653	300	540
c93	29559	17231	300	540
c94	28623	17993	300	540
c95	26679	13128	300	540
c96	28366	21312	300	540
c97	28513	17975	315	405
c98	29904	16406	315	435
c99	29787	10657	315	435
c100	26805	14574	315	435
c101	27112	14488	345	525
c102	26361	17105	345	525
c103	27299	16309	345	525
c104	31146	13335	360	600
c105	29489	17226	360	600
c106	27978	17475	360	600
c107	30007	10237	360	600
c108	29554	17686	360	600
c109	29631	17511	360	600
c110	29767	16546	360	600
c111	26341	20299	360	600
c112	31496	12778	360	480
c113	30790	12267	375	495
c114	27186	14622	375	495
c115	27428	20293	390	570
c116	27062	14528	390	570
c117	30624	11237	390	570
c118	26519	19465	390	570
c119	29187	16293	405	645
c120	27034	14664	405	645
c121	24991	18028	405	645
c122	29550	17114	405	645
c123	25026	16199	405	645
c124	29156	14619	405	645
c125	13442	30765	405	525
c126	29527	17087	420	660
c127	28727	15904	420	660
c128	28166	6782	420	660
c129	29893	10106	420	660
c130	31147	13172	420	540
c131	29796	16414	435	555
c132	30703	11183	435	555
c133	30385	12940	435	555
c134	26997	14443	435	555
c135	26866	14606	435	495
c136	14390	26026	450	690
c137	27230	14696	450	690
c138	28615	17980	450	690
c139	26717	14709	450	690
c140	30747	11185	450	690
c141	34009	2480	450	570
c142	29842	16310	450	690
c143	27027	14726	450	570
c144	30690	12571	450	690
c145	27039	14717	450	690
c146	29362	16447	465	705
c147	26790	14698	465	705
c148	25111	16243	465	705
c149	28654	18042	465	705
c150	29054	17919	465	705
c151	30812	12459	465	705
c152	26434	19467	465	705
c153	27483	21095	465	705
c154	29978	10207	465	705
c155	30393	12768	465	705
c156	24853	17980	465	600
c157	30354	12806	495	735
c158	31090	12927	495	735
c159	25014	17914	495	675
c160	33553	2422	495	675
c161	17384	27569	495	615
c162	26984	14491	495	615
c163	31252	13088	495	615
c164	29775	16391	495	675
c165	27049	14793	510	750
c166	29828	16415	510	750
c167	30314	13955	510	750
c168	31114	9972	510	750
c169	29832	16510	510	750
c170	26885	20273	510	750
c171	27902	13140	510	750
c172	28785	17972	510	750
c173	30006	10132	510	750
c174	30430	13985	525	765
c175	29183	17894	525	765
c176	26949	14432	525	765
c177	29778	16461	525	765
c178	29812	16375	525	765
c179	31195	13314	525	765
c180	28234	15432	525	765
c181	30364	13970	525	765
c182	31403	12650	525	645
c183	27415	13927	540	630
c184	17354	27662	555	795
c185	26969	14744	555	795
c186	33491	2333	555	795
c187	29113	17964	555	795
c188	31074	13282	555	795
c189	30328	12939	555	795
c190	26365	17077	555	795
c191	29204	14840	555	795
c192	30701	11236	555	795
c193	28514	17895	570	810
c194	27011	14643	570	810
c195	28970	14635	570	810
c196	26042	15167	570	690
c197	26479	19569	585	825
c198	29928	10170	585	825
c199	30677	12248	585	825
c200	27999	18389	585	825
c201	31113	13054	585	825
c202	28035	6748	585	765
c203	31136	13042	585	765
c204	29364	11058	585	705
c205	29467	17128	600	840
c206	27232	14608	600	840
c207	29543	17120	600	780
c208	26395	7799	600	780
c209	27129	14706	600	720
c210	26323	7816	600	720
c211	26324	7737	600	660
c212	31134	13016	615	795
c213	26978	14713	615	795
c214	28027	6883	615	795
c215	26371	7762	630	810
c216	26741	19354	630	810
c217	28504	12696	630	810
c218	28107	6859	630	720
c219	28109	6877	630	720
c220	27415	14335	645	735
c221	34081	2503	690	780
c222	27081	14672	690	780
c223	27017	14594	690	780
c224	33737	2271	690	735
c225	29437	16222	750	840
