courier	x	y	on_time	off_time
c1	19921	814	0	240
c2	23752	5357	0	240
c3	25241	4142	0	240
c4	25450	13056	0	180
c5	16820	9315	0	180
c6	20366	19817	0	180
c7	23045	13009	0	180
c8	24905	10713	0	180
c9	15408	16824	0	180
c10	24871	11716	0	180
c11	20495	22476	0	180
c12	19474	15652	0	210
c13	24516	19004	30	60
c14	17854	19069	30	195
c15	23755	13475	45	112
c16	16931	8393	60	300
c17	17358	20289	60	257
c18	22361	23116	60	240
c19	20029	20871	60	240
c20	24248	16139	60	240
c21	22168	9908	60	240
c22	16003	15243	60	240
c23	25335	19413	60	240
c24	20908	20568	60	240
c25	23457	17582	60	240
c26	26000	14505	60	240
c27	22941	17303	60	240
c28	18508	10305	60	240
c29	21878	21203	60	240
c30	21262	14173	60	240
c31	26231	15292	60	240
c32	25402	16852	60	240
c33	12189	28493	60	240
c34	22444	17488	60	240
c35	21746	22377	60	240
c36	21169	9217	60	240
c37	17805	17975	60	240
c38	22726	13933	60	240
c39	23194	10883	60	240
c40	25355	15002	60	240
c41	23122	17929	60	240
c42	15973	6297	60	240
c43	21570	14618	60	240
c44	17790	22569	60	240
c45	22826	9620	60	240
c46	18813	20381	60	240
c47	21565	14223	60	240
c48	17472	12050	60	240
c49	17794	6968	60	240
c50	19577	15204	60	240
c51	16631	21840	60	240
c52	19527	18262	60	240
c53	23456	19627	60	123
c54	4564	18813	60	90
c55	23621	16697	60	275
c56	25244	6438	75	157
c57	17882	11959	85	192
c58	22051	13515	105	351
c59	20409	11884	120	360
c60	20388	22443	120	360
c61	18754	12081	120	360
c62	24303	21388	120	360
c63	21323	12205	120	360
c64	23951	18257	120	300
c65	23416	18006	120	300
c66	15558	10246	120	300
c67	20836	17114	120	300
c68	21071	17280	120	300
c69	17900	17712	120	300
c70	16017	11612	120	300
c71	16712	16197	120	225
c72	20628	12882	120	247
c73	25058	15710	165	277
c74	26298	7986	190	305
c75	28056	11407	210	345
c76	15833	10704	240	480
c77	17985	22414	240	480
c78	18451	15172	240	480
c79	19623	14638	240	480
c80	27246	12517	240	480
c81	26446	17024	240	480
c82	24478	18073	240	480
c83	15916	15454	240	480
c84	24061	22958	240	480
c85	22518	21240	240	480
c86	18001	19527	240	480
c87	21670	14344	240	480
c88	20283	22098	240	440
c89	25299	19479	240	420
c90	23537	8818	240	420
c91	0	25810	240	420
c92	20054	6728	240	420
c93	24179	19228	240	420
c94	23350	10731	240	420
c95	26129	5596	240	420
c96	16734	0	240	420
c97	20818	7743	240	420
c98	23148	17600	240	420
c99	4691	26293	240	420
c100	28948	3085	240	420
c101	19608	4679	240	420
c102	13145	31170	240	420
c103	24634	16992	240	500
c104	25577	3387	270	450
c105	15801	20715	300	570
c106	26739	12469	300	570
c107	15034	14036	300	570
c108	24587	21315	300	570
c109	24491	10376	300	570
c110	16083	7520	300	570
c111	15169	12479	300	570
c112	16776	11564	300	570
c113	16315	16294	300	480
c114	27167	12247	300	330
c115	27206	11410	330	442
c116	24485	12799	360	630
c117	18744	7946	360	630
c118	24127	16687	360	600
c119	17277	14396	360	600
c120	15077	6180	360	600
c121	21602	14434	360	600
c122	15245	11001	360	600
c123	18077	13698	360	600
c124	19033	7590	360	480
c125	20546	10178	360	607
c126	21211	16602	390	630
c127	23053	20593	390	630
c128	22837	17849	390	630
c129	18211	16662	390	630
c130	26679	9498	390	630
c131	26111	13575	390	630
c132	17331	12725	390	540
c133	13707	28716	420	660
c134	7311	21691	420	660
c135	19202	8695	420	660
c136	23804	13467	420	660
c137	21101	8334	420	660
c138	21152	17791	420	660
c139	23594	12125	420	660
c140	27092	2017	420	660
c141	828	27806	420	660
c142	27956	6288	420	660
c143	3489	22902	420	660
c144	15899	7419	420	660
c145	19853	7709	420	660
c146	15958	6918	420	660
c147	17100	13310	420	660
c148	26607	10911	420	660
c149	24324	13406	420	660
c150	19184	14131	420	660
c151	15437	452	420	660
c152	20103	11600	420	660
c153	25833	10560	420	660
c154	26283	1632	420	660
c155	22518	10344	420	660
c156	18766	20205	420	660
c157	20238	3661	420	660
c158	16325	6512	420	660
c159	19238	16326	420	660
c160	18943	10687	420	660
c161	25193	14941	420	660
c162	15060	12658	420	660
c163	25441	16841	420	660
c164	15052	3258	420	600
c165	27029	6571	420	570
c166	20612	22657	420	540
c167	20618	22470	420	629
c168	26542	10710	450	690
c169	17320	15122	450	690
c170	22017	11242	450	690
c171	20190	9868	450	660
c172	19440	11352	450	630
c173	20232	16159	450	615
c174	18179	10323	465	607
c175	18388	15806	480	720
c176	21564	17321	480	720
c177	15794	9053	480	720
c178	25174	13341	480	720
c179	15095	16319	480	720
c180	25838	11474	480	720
c181	18627	14040	480	720
c182	20804	20701	480	720
c183	20262	20007	480	720
c184	24671	21425	480	720
c185	15681	9912	480	670
c186	19575	19188	480	770
c187	20469	12142	510	720
c188	18017	13397	510	630
c189	18714	10379	510	705
c190	25516	10354	540	780
c191	21847	17238	540	780
c192	20387	22975	540	780
c193	21692	11988	540	780
c194	23049	18656	540	780
c195	16363	10868	540	660
c196	18355	19661	570	750
c197	16541	20222	600	720
c198	23859	19203	600	690
c199	18900	5672	660	810
c200	27309	12593	660	810
c201	16929	14895	660	810
c202	24087	19778	660	810
c203	24742	15566	660	810
c204	15608	8754	660	810
c205	19755	719	660	810
c206	4796	25078	660	810
c207	18396	4621	660	810
c208	18063	22630	660	810
c209	24296	10533	660	810
c210	21154	11651	660	780
c211	15376	14906	660	720
c212	17068	20665	660	720
