order	x	y	placement_time	restaurant	ready_time
o1	3593	4292	13	r1	28
o2	7811	3364	24	r2	29
o3	9260	6471	29	r3	46
o4	10260	6612	36	r3	56
o5	10216	5464	52	r3	91
o6	5674	4422	59	r4	78
o7	322	3644	73	r5	104
o8	10570	3658	92	r6	116
o9	5394	5463	98	r7	108
o10	10702	6081	100	r8	122
o11	7524	6391	102	r9	112
o12	1872	4999	105	r10	125
o13	2255	6228	108	r10	142
o14	10125	6396	108	r11	111
o15	9465	7155	112	r12	140
o16	8932	4533	117	r9	127
o17	7947	4943	117	r3	172
o18	8601	3975	118	r13	133
o19	1130	1808	124	r14	136
o20	9573	6124	124	r15	154
o21	10285	5898	131	r16	144
o22	9089	3394	138	r17	168
o23	1473	5490	152	r18	160
o24	7536	5346	152	r9	162
o25	9446	5225	166	r3	195
o26	6985	7101	170	r9	180
o27	9728	6683	171	r19	201
o28	421	3401	177	r10	197
o29	3878	6709	177	r20	188
o30	6941	6087	181	r21	200
o31	2260	5554	181	r22	211
o32	9089	7261	185	r1	204
o33	6944	6022	191	r10	211
o34	8224	7020	194	r1	211
o35	8240	6963	197	r23	211
o36	7886	7532	199	r3	209
o37	949	4198	199	r10	230
o38	8619	7144	202	r7	208
o39	7349	7020	210	r7	219
o40	10961	2606	220	r24	226
o41	8292	6860	222	r1	236
o42	2975	3262	225	r25	253
o43	9268	2762	225	r1	239
o44	5707	2813	228	r9	238
o45	6800	3871	228	r6	250
o46	6124	2478	235	r25	244
o47	5021	2661	235	r14	243
o48	8636	5270	236	r25	259
o49	11738	350	238	r26	247
o50	5321	5357	240	r9	250
o51	8165	6394	243	r9	253
o52	5820	4981	245	r17	275
o53	7176	2786	245	r27	280
o54	10527	6840	252	r9	262
o55	2877	6377	258	r7	270
o56	9229	7875	261	r28	263
o57	10254	5370	263	r29	274
o58	7810	5346	264	r3	284
o59	7841	2914	269	r23	284
o60	8796	7754	276	r9	286
o61	2054	5066	291	r30	304
o62	8978	6650	296	r9	306
o63	6730	3801	297	r29	305
o64	5053	8300	305	r31	335
o65	8228	6324	306	r32	329
o66	8048	6813	313	r10	338
o67	9343	6782	329	r33	344
o68	8450	5704	330	r9	340
o69	10295	6458	334	r34	356
o70	9053	3432	335	r27	355
o71	6484	4010	336	r9	346
o72	3020	5531	338	r10	358
o73	8321	6126	349	r35	351
o74	2594	5828	368	r10	393
o75	9809	5589	369	r2	376
o76	6133	5670	373	r18	388
o77	8215	5512	383	r27	386
o78	5855	6433	420	r24	433
o79	121	5374	421	r10	441
o80	8695	6757	428	r35	441
o81	724	2477	445	r14	454
o82	783	3889	455	r4	463
o83	6281	5772	462	r4	463
o84	7254	7014	465	r1	485
o85	1115	5710	469	r4	483
o86	7853	8019	477	r8	488
o87	9157	7792	480	r28	483
o88	9340	7813	480	r28	483
o89	3699	3912	482	r14	494
o90	6788	7377	484	r6	522
o91	3565	3462	485	r17	515
o92	6246	7852	486	r7	503
o93	8572	6965	486	r9	506
o94	5782	2668	487	r24	502
o95	5038	4090	491	r9	518
o96	5420	5619	492	r9	512
o97	5069	4414	493	r9	518
o98	6785	4771	493	r9	503
o99	5707	6070	496	r4	508
o100	8549	6688	496	r36	509
o101	5758	8267	497	r7	506
o102	4677	6588	497	r6	522
o103	5608	5831	498	r30	524
o104	7339	0	499	r26	506
o105	5097	5311	500	r9	518
o106	7253	5858	503	r10	530
o107	7753	5621	504	r9	518
o108	7784	7066	511	r17	541
o109	5962	3817	511	r18	522
o110	7938	5166	514	r9	534
o111	8794	3871	514	r24	527
o112	5751	4367	515	r1	543
o113	181	3613	515	r10	537
o114	11397	1334	516	r37	531
o115	4944	3484	520	r4	536
o116	3185	5184	523	r30	536
o117	9352	8231	524	r38	554
o118	2747	4181	525	r4	545
o119	2413	5109	526	r33	541
o120	9723	6996	530	r9	540
o121	8683	2100	532	r39	551
o122	7085	6109	535	r40	552
o123	9647	7810	536	r6	545
o124	9726	7050	537	r28	569
o125	10170	2616	538	r29	550
o126	5922	2958	539	r18	554
o127	6057	5069	540	r9	560
o128	10883	4140	541	r9	561
o129	5570	5823	541	r4	550
o130	10465	5088	543	r25	564
o131	6602	2546	543	r41	561
o132	7868	7937	544	r9	564
o133	4917	3859	548	r14	564
o134	9802	6632	549	r42	573
o135	7599	7197	550	r35	570
o136	10828	4124	550	r29	571
o137	8427	6782	552	r6	602
o138	5844	5671	553	r11	554
o139	7711	3434	553	r11	555
o140	900	5454	555	r10	588
o141	5475	4393	555	r18	576
o142	5362	6388	557	r30	568
o143	5508	5807	560	r43	563
o144	9186	2839	561	r6	582
o145	3293	5203	563	r4	583
o146	8461	6172	564	r9	584
o147	9799	7757	564	r8	594
o148	7539	5164	565	r9	585
o149	10090	3534	567	r24	581
o150	6182	4575	567	r17	597
o151	1140	4975	568	r10	595
o152	3927	6674	568	r44	583
o153	2724	5051	568	r45	577
o154	7692	5573	571	r24	581
o155	7593	4953	571	r25	597
o156	7350	4267	573	r6	596
o157	8186	6412	573	r9	593
o158	8108	3921	573	r6	596
o159	2377	3502	576	r30	588
o160	5230	4538	577	r46	602
o161	3204	3705	578	r10	608
o162	3132	5695	579	r46	601
o163	5893	3729	581	r4	590
o164	5080	6712	581	r17	611
o165	10154	7193	582	r47	609
o166	3927	4197	588	r48	605
o167	8563	5794	589	r18	608
o168	5961	5283	590	r18	608
o169	10305	5585	594	r9	614
o170	8892	8240	600	r9	620
o171	7880	5012	601	r9	621
o172	9704	2794	604	r9	624
o173	5754	8099	605	r19	635
o174	8854	6787	606	r6	625
o175	8594	5805	607	r29	627
o176	8217	7041	609	r38	639
o177	7332	8299	610	r38	640
o178	8423	7289	610	r9	620
o179	7976	8199	611	r49	632
o180	7084	3401	611	r17	641
o181	7159	5637	612	r9	622
o182	2499	4276	613	r4	643
o183	6267	5710	614	r25	643
o184	10389	7313	618	r9	638
o185	8891	6036	619	r48	633
o186	9049	3086	619	r17	649
o187	8171	2768	620	r37	638
o188	1321	6022	621	r43	633
o189	6285	7747	621	r30	636
o190	5950	4869	622	r10	642
o191	6219	6086	623	r9	633
o192	10066	6202	623	r46	648
o193	10310	6314	625	r50	655
o194	6212	4593	627	r50	657
o195	5755	6490	628	r9	638
o196	6871	6121	630	r8	646
o197	4017	3647	631	r9	641
o198	7575	4919	634	r17	664
o199	8020	2681	635	r25	655
o200	10544	6495	635	r26	642
o201	8362	6642	641	r9	661
o202	7120	7612	641	r47	669
o203	7354	5852	643	r29	667
o204	4418	6517	643	r48	658
o205	2055	3666	644	r10	674
o206	5378	8200	644	r46	664
o207	8123	3999	646	r51	657
o208	8745	6582	646	r52	661
o209	8663	5836	647	r17	677
o210	4219	5986	651	r46	671
o211	7928	4209	652	r35	679
o212	3569	5569	653	r10	673
o213	4379	6509	657	r4	677
o214	9437	5929	660	r9	670
o215	6270	5349	663	r36	673
o216	9095	5951	670	r38	700
o217	3650	5847	675	r36	690
o218	9285	6041	680	r47	697
o219	9370	5360	680	r9	700
o220	7450	7271	687	r6	696
o221	8927	7118	690	r8	702
o222	9144	7948	690	r6	705
o223	10269	6730	698	r53	705
o224	9874	4616	703	r9	723
o225	8219	4039	703	r9	713
o226	453	5463	704	r4	721
o227	7927	2756	706	r25	720
o228	5491	5207	708	r4	723
o229	6547	2444	710	r9	720
o230	6488	6492	711	r9	731
o231	4886	6371	712	r4	723
o232	5200	5821	715	r6	728
o233	9460	6120	725	r24	734
o234	3799	3590	732	r24	740
o235	6968	4587	732	r9	752
o236	7705	7544	733	r9	743
o237	7414	6757	740	r9	750
o238	8785	7400	741	r54	771
o239	8521	6326	743	r9	753
o240	7513	2468	760	r9	780
o241	8251	7102	763	r53	788
o242	8418	6937	776	r9	786
