order	x	y	placement_time	restaurant	ready_time
o1	9266	8715	85	r1	123
o2	5996	8010	86	r2	92
o3	3620	6092	96	r3	115
o4	2766	8752	98	r2	133
o5	8592	9732	108	r4	153
o6	8236	9653	111	r5	146
o7	8131	10818	118	r6	148
o8	8426	11524	119	r4	179
o9	9499	9321	126	r6	156
o10	6947	4929	128	r2	140
o11	7758	9874	133	r7	150
o12	8615	10013	139	r5	161
o13	7339	10985	145	r8	160
o14	8524	10613	146	r3	169
o15	8633	9837	147	r8	160
o16	7250	10474	148	r9	168
o17	7769	7410	152	r5	193
o18	8877	9366	155	r10	168
o19	6153	8612	158	r11	181
o20	8018	9311	165	r12	195
o21	8827	11292	173	r12	203
o22	6350	9528	175	r13	185
o23	7591	5764	175	r8	182
o24	5713	6937	176	r5	207
o25	7035	10790	176	r2	202
o26	7833	8211	180	r5	225
o27	7527	7199	182	r8	192
o28	7200	9124	185	r14	203
o29	6973	9160	187	r8	193
o30	10355	9225	189	r15	199
o31	8122	9573	192	r3	204
o32	7858	10287	193	r16	212
o33	7754	6943	194	r15	204
o34	8777	5758	195	r17	200
o35	8072	9221	196	r7	205
o36	8670	11104	196	r18	208
o37	1179	8678	197	r19	203
o38	9655	7727	197	r20	217
o39	2449	4389	197	r21	222
o40	9409	10053	198	r5	233
o41	2370	9884	199	r22	229
o42	8159	9961	203	r5	241
o43	9521	9233	204	r23	223
o44	7749	7102	204	r10	224
o45	9808	7960	212	r13	230
o46	7615	5246	212	r24	222
o47	9195	9375	212	r25	233
o48	6806	8007	213	r14	225
o49	9372	3235	213	r26	223
o50	9659	8122	213	r27	227
o51	6768	10242	214	r7	217
o52	5088	8996	215	r26	225
o53	7908	9425	216	r28	227
o54	5723	5853	218	r15	228
o55	6103	11064	220	r26	230
o56	8016	8884	221	r26	232
o57	9461	9301	222	r20	237
o58	5799	6110	222	r14	229
o59	8519	9808	223	r29	234
o60	9555	9674	224	r14	229
o61	7506	9014	224	r15	234
o62	7128	10451	228	r20	240
o63	7560	7667	229	r5	273
o64	2430	8981	230	r16	241
o65	10297	9293	231	r30	240
o66	4401	8868	231	r9	241
o67	8704	5952	232	r26	236
o68	7336	10213	234	r24	243
o69	9720	8135	235	r31	245
o70	9361	10446	236	r3	251
o71	7740	6527	238	r32	268
o72	6920	6396	238	r31	248
o73	3678	8107	239	r2	245
o74	8401	10933	239	r15	249
o75	7647	8310	243	r5	288
o76	8554	6129	244	r27	274
o77	7733	6893	246	r30	258
o78	9358	7338	250	r33	266
o79	9924	3295	252	r34	264
o80	9095	5747	256	r29	266
o81	7317	4660	257	r35	266
o82	8574	9730	258	r20	283
o83	6056	7173	260	r10	271
o84	4466	9269	261	r15	271
o85	8306	9559	262	r20	282
o86	6076	8145	263	r36	281
o87	6004	6469	263	r26	287
o88	4356	8510	266	r26	287
o89	7040	7497	266	r5	311
o90	6275	5532	266	r36	279
o91	7344	9066	268	r37	288
o92	4073	9063	269	r18	284
o93	8851	5741	269	r27	299
o94	3991	9195	270	r38	300
o95	8420	7649	270	r3	300
o96	4171	9006	271	r15	286
o97	6281	5901	275	r15	290
o98	7066	8336	275	r36	289
o99	2447	6329	276	r39	306
o100	2419	7934	277	r26	287
o101	2647	6412	277	r40	290
o102	9308	9764	278	r41	290
o103	5517	7635	279	r28	293
o104	6989	5109	279	r42	299
o105	7202	7318	282	r38	312
o106	6277	8495	282	r10	313
o107	1809	8558	283	r43	304
o108	7490	10003	283	r44	313
o109	10064	8009	311	r23	338
o110	8152	9533	317	r15	327
o111	8302	10076	318	r14	329
o112	6736	8237	318	r15	328
o113	9340	8056	319	r27	334
o114	6509	8702	322	r36	340
o115	7556	9357	322	r5	360
o116	6096	11336	323	r45	353
o117	7962	10901	323	r24	333
o118	1590	8605	324	r46	329
o119	2796	8592	327	r47	348
o120	5936	6673	327	r10	346
o121	9107	6794	328	r33	344
o122	7961	10705	329	r18	358
