order	x	y	placement_time	restaurant	ready_time
o1	12651	23233	572	r1	606
o2	16614	20738	145	r2	247
o3	16143	18839	487	r3	498
o4	18429	20257	201	r4	226
o5	14312	13561	626	r5	632
o6	18592	19358	218	r6	263
o7	19245	18059	598	r7	605
o8	17358	25362	678	r8	690
o9	17552	18198	546	r9	596
o10	14501	24023	611	r10	642
o11	18284	20774	206	r11	223
o12	15070	17573	95	r2	119
o13	11221	26958	197	r12	208
o14	17289	22065	685	r13	703
o15	13619	21156	476	r14	491
o16	8568	28256	515	r15	533
o17	18980	16266	445	r16	486
o18	16218	17986	113	r17	125
o19	14849	12104	688	r18	700
o20	21067	6865	125	r19	133
o21	19571	14618	502	r20	519
o22	15498	17336	554	r2	584
o23	17975	22565	26	r21	39
o24	16119	24905	656	r22	667
o25	12008	23322	449	r23	462
o26	17368	22358	63	r24	79
o27	18576	21407	113	r24	182
o28	13177	24560	133	r25	144
o29	18709	19339	577	r26	588
o30	19310	13858	186	r27	187
o31	19945	16653	278	r28	284
o32	13641	18918	351	r29	411
o33	17507	19267	602	r30	617
o34	15936	18163	415	r31	465
o35	16364	21514	522	r32	542
o36	14221	19626	682	r33	694
o37	16208	12485	618	r34	633
o38	18520	21073	519	r35	540
o39	13590	23714	552	r36	573
o40	15653	18141	705	r37	725
o41	19298	16001	527	r38	549
o42	17435	21968	635	r9	672
o43	18222	21941	623	r39	624
o44	17966	17081	341	r40	367
o45	17234	23278	659	r12	676
o46	13975	18953	22	r41	58
o47	20197	16246	178	r42	192
o48	18717	20758	197	r43	212
o49	20175	15904	119	r44	130
o50	17388	19388	212	r7	235
o51	11515	25640	504	r25	518
o52	14869	21505	610	r24	628
o53	19607	17145	407	r31	457
o54	15126	21641	535	r32	566
o55	19237	17016	287	r45	304
o56	16157	15010	146	r46	161
o57	14702	17128	263	r47	285
o58	17857	23236	340	r48	341
o59	18867	18406	185	r49	198
o60	20526	16111	578	r20	608
o61	11988	21521	604	r50	616
o62	15048	17559	435	r7	439
o63	17493	20349	508	r11	522
o64	19230	16593	585	r51	597
o65	19951	15685	596	r52	620
o66	18336	21485	617	r30	632
o67	19988	16933	138	r38	151
o68	16744	25364	603	r22	613
o69	17012	16173	160	r52	202
o70	13194	19355	509	r53	516
o71	17059	14029	318	r54	364
o72	19547	17880	152	r44	171
o73	15820	27658	529	r55	552
o74	13505	19788	675	r7	685
o75	16970	12367	93	r56	103
o76	16490	17153	638	r57	642
o77	18925	18616	87	r58	114
o78	16322	21860	78	r59	90
o79	17655	14996	283	r44	291
o80	17013	12369	230	r60	249
o81	17478	14458	226	r61	247
o82	19588	15485	122	r62	140
o83	17436	22635	385	r63	421
o84	18980	14027	730	r34	745
o85	18482	18236	580	r35	597
o86	18850	17688	356	r54	436
o87	17455	15115	552	r61	566
o88	20177	16275	203	r28	220
o89	17309	20793	261	r24	277
o90	17660	14722	241	r46	256
o91	17043	23963	473	r64	484
o92	19677	17360	403	r65	437
o93	17354	24265	602	r8	647
o94	10653	20055	543	r33	550
o95	16672	19464	476	r65	479
o96	14621	22319	373	r66	380
o97	19235	17705	100	r67	113
