order	x	y	placement_time	restaurant	ready_time
o1	7570	7447	615	r1	671
o2	7343	10361	621	r2	639
o3	4776	8416	737	r3	747
o4	11652	2705	563	r4	589
o5	3057	7835	598	r5	635
o6	9664	6018	22	r6	40
o7	7356	7769	598	r7	610
o8	6340	8454	190	r8	201
o9	8286	9236	611	r9	632
o10	1696	5148	485	r10	497
o11	7818	5715	549	r11	586
o12	7937	7074	491	r12	496
o13	1963	7739	555	r5	576
o14	7320	8871	610	r13	642
o15	7850	9473	681	r1	684
o16	8390	9469	672	r14	707
o17	4445	8576	520	r15	538
o18	6435	10169	507	r2	513
o19	8346	7721	718	r16	729
o20	7947	8873	624	r17	661
o21	9171	10419	607	r18	615
o22	8057	8779	142	r19	160
o23	6404	7361	584	r20	621
o24	8598	4610	575	r21	597
o25	8038	10057	689	r22	702
o26	6736	8219	519	r23	536
o27	8557	10886	583	r24	593
o28	5750	8532	88	r25	103
o29	7335	10323	606	r1	643
o30	9046	6309	720	r14	732
o31	7503	7930	129	r3	154
o32	5162	8105	362	r17	387
o33	8217	8112	511	r26	548
o34	8540	6022	602	r27	633
o35	8638	10104	668	r16	673
o36	7212	9292	718	r28	730
o37	8734	10886	595	r29	602
o38	9553	5832	378	r10	390
o39	8470	8867	681	r27	692
o40	1818	5878	714	r23	744
o41	8548	9494	749	r16	756
o42	8389	10022	506	r23	528
o43	4398	8368	310	r14	335
o44	5819	4184	567	r30	580
o45	2871	8233	495	r31	513
o46	6997	6082	193	r26	218
o47	8706	7764	608	r9	626
o48	7774	6762	375	r32	387
o49	9469	9976	571	r33	586
o50	8743	8494	495	r34	511
o51	7352	10513	515	r35	533
o52	3012	5185	559	r25	596
o53	7416	7855	485	r36	521
o54	5216	5850	622	r37	667
o55	8278	8837	436	r1	452
o56	2513	7690	430	r25	461
o57	7498	7279	576	r38	611
o58	8151	9467	671	r38	684
o59	9991	8494	570	r39	601
o60	6289	6967	620	r21	656
o61	3691	8377	623	r40	659
o62	9472	9960	609	r11	646
o63	9794	8787	238	r11	275
o64	8307	8856	610	r29	641
o65	9943	7885	676	r14	713
o66	7504	5446	756	r38	791
o67	7593	6829	113	r19	126
o68	8703	9048	583	r41	618
o69	7410	7636	310	r42	316
o70	7112	2528	347	r43	364
o71	5987	10061	719	r22	734
o72	10612	8651	185	r15	191
o73	7651	6998	544	r44	569
o74	8469	7866	528	r1	549
o75	7210	10318	241	r12	248
o76	8536	8751	328	r11	365
o77	8170	6321	166	r45	192
o78	9975	7867	588	r33	600
o79	9130	7155	382	r46	419
o80	8225	7509	612	r45	628
o81	8670	10968	565	r47	583
o82	7208	9958	514	r45	542
o83	7208	3453	281	r48	296
o84	8966	7802	328	r49	346
o85	7763	9128	365	r1	380
o86	8795	9152	591	r36	597
o87	8141	10284	475	r1	508
o88	7826	5392	663	r50	675
o89	9381	9494	610	r44	630
o90	8520	7054	331	r51	349
o91	719	6191	474	r5	506
o92	8754	9591	590	r52	627
o93	8852	9249	91	r53	104
o94	6526	7832	646	r54	722
o95	4998	7959	287	r55	298
o96	6233	7742	642	r37	668
o97	10476	6888	573	r53	584
o98	9704	9839	294	r56	312
o99	8444	8404	711	r57	723
o100	5704	8115	33	r58	34
o101	3337	8162	558	r17	584
o102	896	6069	249	r23	262
o103	2100	7789	614	r31	632
o104	5827	7712	625	r14	637
o105	10113	8679	667	r55	704
o106	6901	8975	137	r59	143
o107	5562	6731	639	r60	640
o108	5485	5501	589	r57	600
o109	5199	7453	651	r61	679
o110	9561	4986	391	r58	396
o111	4359	7740	611	r62	616
o112	8463	7319	757	r14	769
o113	8491	9234	496	r29	521
o114	1860	8062	500	r23	507
o115	9859	5549	640	r30	652
o116	8413	4250	93	r63	99
o117	8675	8796	604	r11	641
o118	6991	6597	266	r61	272
o119	6474	6596	118	r5	143
o120	5513	6819	483	r21	508
o121	9507	5459	634	r64	641
o122	5159	6657	558	r21	565
o123	8033	7604	478	r46	515
o124	10485	9051	740	r38	758
o125	8284	8758	730	r38	755
o126	4955	9590	644	r55	676
o127	7090	10091	111	r19	127
o128	7571	6352	63	r12	88
o129	8907	9509	637	r65	640
o130	9517	5327	180	r14	192
o131	6412	10089	143	r66	180
o132	5294	7260	640	r14	652
o133	10507	8616	174	r67	199
o134	3961	5390	610	r68	638
o135	6974	6646	697	r38	722
o136	2488	8255	442	r69	458
o137	9604	5114	538	r21	575
o138	6911	9437	118	r70	123
o139	6689	9888	605	r5	642
o140	5742	8388	426	r38	446
o141	1375	7623	510	r5	528
o142	9330	8092	315	r29	333
o143	8836	8673	681	r36	698
o144	8230	9064	585	r28	595
o145	8666	5437	386	r42	396
o146	8029	6712	587	r15	602
o147	9861	7634	599	r71	624
o148	7927	5858	664	r38	676
o149	5552	6545	537	r5	580
o150	7460	8823	652	r38	669
o151	3177	7560	212	r1	228
o152	8607	8041	246	r63	264
o153	5398	7590	730	r12	735
