order	x	y	placement_time	restaurant	ready_time
o1	9881	7844	17	r1	34
o2	8435	9782	63	r2	85
o3	8184	9509	69	r2	84
o4	8961	4865	77	r1	98
o5	7180	9696	98	r2	116
o6	5923	5582	98	r2	116
o7	9903	3778	164	r1	177
o8	8967	7970	167	r2	184
o9	6868	9738	191	r3	216
o10	8178	8826	205	r2	221
o11	9467	7920	207	r4	244
o12	2447	4981	220	r5	260
o13	11503	7536	223	r1	244
o14	6151	6131	224	r4	287
o15	5567	6803	226	r4	259
o16	9119	3638	227	r4	260
o17	8391	9320	235	r6	250
o18	9495	7965	239	r3	257
o19	9695	10102	252	r3	264
o20	9368	6869	254	r7	291
o21	10488	7320	254	r8	264
o22	10229	9419	282	r9	287
o23	10121	7449	288	r10	306
o24	8979	7450	291	r11	303
o25	6734	4148	304	r12	335
o26	6396	7407	306	r12	319
o27	5581	5479	311	r2	327
o28	11508	8211	312	r13	347
o29	10155	4454	316	r14	321
o30	9390	7241	320	r15	345
o31	9914	8204	322	r16	329
o32	9998	6928	327	r17	364
o33	10404	7033	327	r13	363
o34	7736	3327	334	r10	342
o35	11978	515	335	r18	360
o36	8256	8232	336	r19	354
o37	7726	8635	336	r20	348
o38	9552	4215	338	r16	339
o39	10163	3501	339	r11	350
o40	8201	5519	340	r4	376
o41	11436	8631	340	r7	377
o42	10707	9072	341	r1	348
o43	10848	4677	344	r21	381
o44	9308	7892	345	r22	360
o45	10396	9972	346	r23	379
o46	11382	7853	348	r24	379
o47	7903	3258	348	r25	363
o48	8749	7511	356	r26	381
o49	10774	8392	358	r1	388
o50	10394	9039	358	r27	398
o51	3867	5062	362	r20	383
o52	9783	7369	363	r26	388
o53	9420	8251	363	r26	375
o54	10505	6918	365	r28	390
o55	9419	6459	370	r4	405
o56	10391	7150	375	r29	398
o57	9825	8269	379	r30	396
o58	9412	4520	384	r26	409
o59	9458	9898	387	r31	407
o60	8766	7430	388	r26	413
o61	11385	8526	391	r26	416
o62	7066	8167	392	r26	417
o63	10205	7010	395	r21	432
o64	1262	4954	395	r32	402
o65	8940	8222	396	r33	413
o66	8649	4291	397	r26	445
o67	3172	6995	398	r4	425
o68	6268	7656	403	r34	440
o69	9719	8136	405	r33	427
o70	5523	6725	406	r29	452
o71	8776	6913	407	r26	443
o72	9143	6697	409	r21	446
o73	4860	4957	411	r19	423
o74	10709	9106	411	r28	436
o75	5024	6599	414	r33	425
o76	10399	7882	414	r24	452
o77	9224	8147	414	r1	422
o78	7845	7209	420	r26	432
o79	6257	3818	427	r30	449
o80	11395	6379	439	r26	464
o81	7741	7497	440	r26	461
o82	1497	7426	442	r35	458
o83	6235	6348	448	r26	473
o84	6862	6561	450	r26	475
o85	7375	6784	453	r28	478
o86	10372	8673	460	r36	480
o87	9244	6042	460	r26	485
o88	10490	7068	463	r21	500
