courier	x	y	on_time	off_time
c1	6163	10694	0	180
c2	9747	2227	0	180
c3	4524	8259	0	180
c4	10051	5499	60	180
c5	7704	2215	180	300
c6	5430	7532	180	300
c7	3204	7046	180	300
c8	6234	9630	180	300
c9	3475	2673	180	256
c10	2533	1077	180	300
c11	407	3654	180	300
c12	9511	1024	180	300
c13	7802	222	180	300
c14	11188	9603	195	300
c15	11335	6656	200	300
c16	4504	215	240	420
c17	3919	8173	240	420
c18	2824	6719	240	300
c19	4888	10276	262	480
c20	8457	10681	300	480
c21	12048	6839	300	480
c22	5394	98	300	480
c23	7847	5426	300	480
c24	4230	1477	300	480
c25	9817	10829	300	480
c26	4795	7983	300	480
c27	5398	8980	300	480
c28	527	8906	300	480
c29	9289	11311	300	480
c30	9724	1175	300	480
c31	823	2871	300	480
c32	1735	7245	300	480
c33	9333	909	300	480
c34	9619	10290	300	480
c35	945	2684	300	480
c36	6316	2573	300	480
c37	5445	2414	300	480
c38	9504	1020	300	480
c39	8278	9252	300	480
c40	2153	7025	300	480
c41	7782	11096	300	480
c42	7646	3659	300	480
c43	10448	1799	300	480
c44	12241	6070	300	480
c45	966	9652	300	480
c46	5427	10303	300	480
c47	10193	1556	300	480
c48	3122	5222	300	480
c49	1031	5935	300	480
c50	7006	6474	300	480
c51	9880	4785	300	480
c52	7695	10525	300	480
c53	9722	9138	300	480
c54	11496	3211	300	480
c55	8062	305	315	480
c56	10308	1663	330	450
c57	8322	11904	330	450
c58	11833	4063	405	480
c59	11166	2669	480	660
c60	2944	9121	480	660
c61	10801	2187	480	660
c62	5757	3557	480	660
c63	4452	486	480	660
c64	5653	9608	480	660
c65	10462	2577	480	660
c66	1919	4281	480	660
c67	11618	8857	480	660
c68	1143	6450	480	660
c69	6639	11360	480	660
c70	12059	4661	480	551
c71	6392	3485	480	660
c72	3093	5068	480	660
c73	11990	4409	480	660
c74	3777	7628	480	660
c75	595	3267	480	551
c76	12241	6064	480	660
c77	5128	43	480	660
c78	8555	6690	480	660
c79	11102	8894	480	660
c80	9716	2712	480	660
c81	7650	180	480	780
c82	9865	1281	480	660
c83	10031	4163	480	660
c84	6676	12102	480	660
c85	2405	3869	480	660
c86	7023	5881	480	660
c87	7956	946	480	660
c88	7571	4885	480	660
c89	11411	3058	480	660
c90	10617	10329	480	660
c91	11642	7911	480	660
c92	9733	2707	660	840
c93	8906	666	660	900
c94	6628	10869	660	900
c95	11467	3157	660	840
c96	3851	11326	660	900
c97	6997	5927	660	840
c98	2280	4574	660	900
c99	9049	3231	660	900
c100	5020	60	660	840
c101	10533	4098	660	780
c102	5833	6053	660	900
c103	3224	11060	660	900
c104	931	2776	660	840
c105	4245	6214	660	888
c106	4460	183	660	900
c107	9969	6622	660	840
c108	8977	9308	660	900
c109	5342	6382	660	840
c110	10029	1414	660	900
c111	3492	1973	660	840
c112	10429	10525	660	840
c113	10269	1626	660	870
c114	7310	6444	660	675
c115	9316	4133	660	840
c116	4341	10052	660	840
c117	11636	8487	660	840
c118	8224	6711	660	900
c119	5677	10612	660	840
c120	5473	0	660	900
c121	11216	9561	660	840
c122	8566	5406	660	840
c123	10194	9540	660	840
c124	10656	2019	660	840
c125	11224	2756	660	840
c126	5380	10864	660	840
c127	1892	3507	660	840
c128	10980	2411	660	900
c129	5215	2119	660	840
c130	4663	132	660	824
c131	11664	3569	660	840
c132	8794	7256	660	840
c133	9032	11528	720	900
c134	2391	6892	720	930
c135	10337	4738	720	900
c136	0	7366	720	900
c137	1549	2693	720	900
c138	6374	2166	720	810
c139	8796	6603	720	900
c140	10375	10578	720	900
c141	1860	10289	720	900
c142	8034	9977	720	900
c143	5944	7657	720	900
c144	6229	11488	720	900
c145	5841	3525	720	840
c146	4104	1358	720	900
c147	11895	4114	720	900
c148	9115	9506	720	900
c149	8494	471	720	900
c150	3003	7416	840	960
c151	10178	4130	840	960
c152	5428	5006	840	960
c153	6162	2814	840	960
c154	1493	3316	840	960
c155	11293	7323	840	960
c156	7182	2265	840	960
c157	11342	2943	840	960
c158	11589	8916	840	960
c159	2938	7037	840	960
c160	10293	7362	840	960
c161	8708	6853	840	960
c162	6159	8376	840	960
c163	8761	593	840	960
c164	8857	7546	840	960
c165	10508	7570	840	960
c166	10149	10685	840	960
c167	1130	4936	840	960
c168	6545	7222	840	960
c169	2178	5490	840	1020
c170	11743	3721	900	1050
c171	4304	976	900	1050
c172	9231	2350	900	1020
c173	266	4441	900	1050
c174	1951	4120	900	1050
c175	9635	1111	900	1020
c176	6570	7915	900	975
c177	5219	1957	900	1020
c178	5938	5635	900	1020
c179	10057	3847	900	1020
c180	10055	4450	900	1050
c181	9635	1111	900	979
c182	10330	9835	960	1020
