order	x	y	placement_time	restaurant	ready_time
o1	18739	13893	536	r1	548
o2	20275	18986	625	r2	638
o3	21073	14217	190	r3	222
o4	15934	18006	257	r4	259
o5	21467	13107	547	r5	558
o6	20122	19249	111	r6	141
o7	15899	12955	327	r7	343
o8	20121	17190	119	r8	147
o9	21959	13618	310	r9	327
o10	19590	13572	692	r10	713
o11	19108	23691	85	r11	115
o12	15820	14114	76	r12	142
o13	19857	12422	499	r13	532
o14	19306	10577	415	r14	427
o15	21772	13410	467	r15	492
o16	22262	13247	516	r16	547
o17	14409	19234	443	r17	464
o18	19454	20382	500	r18	530
o19	20693	16731	495	r19	516
o20	24172	2585	729	r20	754
o21	20132	18524	44	r21	50
o22	18544	21982	668	r22	691
o23	16416	16507	368	r23	396
o24	18111	15681	315	r23	340
o25	20406	18733	459	r24	465
o26	13406	18396	308	r25	345
o27	14039	16233	403	r26	421
o28	22080	13446	69	r27	131
o29	14702	20510	311	r28	362
o30	21476	11626	148	r16	180
o31	21000	11516	627	r29	677
o32	20716	15889	179	r8	192
o33	19129	17593	313	r8	336
o34	18861	22169	176	r30	217
o35	16523	16127	538	r31	566
o36	19051	20570	618	r32	649
o37	24252	2692	391	r33	419
o38	18432	17296	384	r34	402
o39	19769	19243	550	r35	555
o40	20064	19442	64	r24	69
o41	21625	10924	556	r36	558
o42	21642	9458	550	r5	557
o43	16949	14313	92	r37	110
o44	13566	22907	136	r38	139
o45	14860	22531	206	r39	236
o46	17455	15753	402	r40	428
o47	21844	14023	315	r27	377
o48	18624	18586	111	r34	129
o49	21775	14722	480	r41	497
o50	22085	10041	399	r42	406
o51	16260	18429	453	r43	484
o52	20656	12991	453	r44	475
o53	17353	22616	69	r45	90
o54	21319	10911	182	r46	185
o55	15552	16790	518	r28	634
o56	15667	18284	135	r47	141
o57	20826	14878	502	r48	547
o58	14654	18294	636	r49	668
o59	19465	15865	72	r50	98
o60	16900	22543	220	r51	247
o61	19536	13030	308	r52	331
o62	20652	13808	564	r53	606
o63	14734	16633	616	r54	638
o64	14526	16488	71	r55	89
o65	20146	19570	555	r35	562
o66	15884	22038	76	r11	116
o67	15685	18456	194	r56	210
o68	14321	17737	234	r57	287
o69	21068	15234	130	r21	138
o70	22313	13959	412	r58	427
o71	19630	12574	516	r14	531
o72	17718	26370	253	r26	270
o73	21791	14749	457	r59	480
o74	14335	18152	165	r28	215
o75	20886	11810	59	r60	64
o76	15366	18173	264	r61	301
o77	20961	14338	460	r34	481
o78	22600	1774	684	r20	709
o79	21596	12834	74	r62	106
o80	14152	19153	343	r63	378
o81	15827	17386	403	r64	433
o82	15140	13519	295	r58	323
o83	15254	16597	619	r55	642
o84	16628	25898	391	r65	393
o85	17596	14714	635	r31	661
o86	19022	23180	580	r30	615
o87	19588	20603	262	r66	298
o88	22681	1951	567	r67	573
o89	21235	14637	368	r68	386
o90	20140	13514	744	r23	760
o91	22222	13197	230	r69	241
o92	19582	12518	229	r46	231
o93	16666	16504	490	r54	510
o94	20896	15095	597	r70	617
o95	19486	19630	406	r71	431
o96	21891	13303	367	r71	383
o97	20341	18189	72	r72	75
o98	18185	19669	397	r73	405
o99	20912	10153	481	r5	494
o100	22738	4125	468	r33	471
o101	17127	16900	467	r74	470
o102	19076	24395	563	r75	569
o103	14460	18086	171	r76	173
o104	6078	29107	306	r77	343
