order	x	y	placement_time	restaurant	ready_time
o1	27900	14013	411	r1	429
o2	30789	12505	504	r2	529
o3	23772	16934	583	r3	604
o4	31215	9463	238	r4	240
o5	30336	13234	749	r5	771
o6	31437	10518	218	r6	266
o7	24339	17305	442	r7	449
o8	28953	21139	615	r8	642
o9	30826	10691	127	r9	129
o10	30517	11185	721	r10	746
o11	26397	11967	586	r11	598
o12	27261	21223	16	r12	24
o13	27928	14691	662	r13	693
o14	31609	13178	546	r14	577
o15	23206	17068	110	r15	123
o16	29404	19545	612	r16	614
o17	24106	16288	113	r17	115
o18	29995	17409	651	r18	669
o19	31002	9176	202	r19	220
o20	25402	15051	106	r20	143
o21	25545	24151	73	r21	90
o22	29906	13269	668	r22	679
o23	27234	9188	156	r23	162
o24	27016	23063	660	r24	735
o25	11974	32957	401	r25	403
o26	26162	10772	432	r2	470
o27	31336	12726	370	r19	382
o28	28706	21447	235	r26	255
o29	26082	22727	448	r6	454
o30	27108	16193	568	r27	589
o31	31752	12723	598	r28	635
o32	24743	16021	722	r17	740
o33	30941	14550	205	r29	207
o34	16719	29567	179	r30	204
o35	29922	15299	551	r31	569
o36	27612	14704	31	r32	48
o37	29125	18023	651	r26	682
o38	29389	12907	217	r29	229
o39	22466	15252	200	r33	218
o40	24039	17020	533	r34	535
o41	26963	19046	546	r35	578
o42	31156	9685	475	r36	490
o43	31228	4750	201	r37	211
o44	29779	17812	361	r38	374
o45	31001	13709	130	r22	133
o46	29483	19457	668	r39	685
o47	29465	12504	92	r40	94
o48	24380	16826	708	r41	720
o49	16409	22767	518	r42	553
o50	24671	15991	568	r43	583
o51	28312	19701	596	r44	608
o52	24446	17046	683	r32	704
o53	27174	19973	486	r45	529
o54	26168	19791	268	r46	271
o55	30364	15526	604	r47	617
o56	26585	19123	604	r48	622
o57	29539	15795	488	r14	509
o58	29669	9585	357	r27	375
o59	20795	30045	601	r49	621
o60	29667	11193	541	r29	547
o61	26705	22665	140	r21	156
o62	30897	9755	596	r50	622
o63	27550	11418	110	r11	128
o64	27385	6144	239	r51	254
o65	27029	13724	405	r52	416
o66	25880	20153	98	r53	104
o67	33936	3066	501	r37	518
o68	24369	15902	446	r54	478
o69	27090	14980	527	r55	545
o70	29710	6596	475	r9	478
o71	30244	14621	618	r56	625
o72	27976	14284	420	r57	445
o73	30851	15436	444	r58	459
o74	29514	17236	427	r59	455
o75	31813	12651	660	r22	663
o76	25469	4722	37	r60	59
o77	25057	16761	764	r26	792
o78	26346	19131	499	r61	514
o79	33061	5462	109	r9	120
o80	31780	13393	567	r62	597
o81	30373	15270	534	r28	565
o82	27642	20765	706	r63	742
o83	29366	12518	713	r63	740
o84	28558	16862	108	r16	138
o85	29506	4996	693	r9	711
o86	29275	18544	755	r28	792
o87	29604	14667	576	r64	602
o88	30602	11183	687	r58	705
o89	24032	17523	556	r65	579
o90	28978	19691	164	r66	172
o91	27641	12197	139	r29	145
o92	29394	19542	633	r67	664
o93	28664	13079	607	r68	633
o94	23798	21609	575	r69	610
o95	24360	22365	469	r35	490
o96	23989	16371	473	r1	485
o97	28443	25755	271	r70	308
o98	20820	20644	189	r71	190
o99	31557	12635	267	r72	283
o100	26511	14335	695	r73	717
o101	28887	18026	624	r44	636
o102	25991	16738	528	r74	548
o103	31936	12839	596	r28	646
o104	24310	15359	703	r75	721
o105	29856	16780	327	r22	328
o106	23609	17098	510	r45	553
o107	24198	18246	171	r76	176
o108	29786	11186	622	r4	624
o109	31040	15101	600	r2	626
o110	29210	21574	482	r77	485
o111	25207	14467	36	r32	59
o112	28848	8063	506	r27	512
o113	29173	20709	302	r78	339
o114	30361	12346	434	r27	459
o115	30527	14564	248	r64	260
o116	28579	19401	167	r79	185
o117	23264	17827	423	r54	454
o118	28241	10523	225	r51	235
o119	30661	13639	276	r80	286
o120	21116	30022	153	r81	160
o121	29184	12252	641	r82	667
o122	28893	15340	177	r83	194
o123	29086	19289	219	r84	242
o124	24973	20488	309	r46	311
o125	30151	16544	121	r83	141
o126	31949	13265	615	r85	637
o127	29165	20184	107	r46	108
o128	25860	11359	632	r32	652
o129	29225	17483	585	r86	603
o130	30347	15420	149	r87	181
o131	23783	16080	129	r88	147
o132	31249	9491	130	r14	155
o133	29581	11895	74	r23	92
o134	29267	17233	137	r89	168
o135	30751	13367	588	r58	608
o136	26709	14201	173	r68	210
o137	29586	13810	584	r73	607
o138	26260	17362	290	r90	322
o139	34395	2342	548	r37	565
o140	25406	17282	486	r91	507
o141	29409	20495	615	r89	671
o142	28795	21518	689	r92	707
o143	27550	22729	622	r93	653
o144	29108	19271	557	r94	570
o145	29126	13560	454	r80	460
o146	30393	14327	758	r95	771
o147	23223	16915	416	r45	459
o148	29264	19952	120	r96	121
o149	25176	14067	686	r97	696
o150	27424	15084	568	r74	595
o151	30568	10894	139	r11	157
o152	27420	23115	545	r6	567
o153	25670	15254	447	r45	490
o154	28982	20700	294	r98	315
o155	24229	16986	664	r99	666
o156	20172	28644	576	r30	597
o157	23265	15073	550	r45	593
o158	25409	15748	595	r45	638
o159	30850	12971	186	r100	189
o160	25878	14332	173	r101	186
o161	8157	32027	354	r102	356
o162	21160	19713	175	r45	261
o163	24069	21425	186	r45	247
o164	30093	13039	127	r28	152
o165	27846	18533	190	r77	196
o166	28819	17536	467	r16	485
o167	28566	21841	168	r16	179
o168	29113	20743	525	r103	537
o169	29251	11794	385	r104	411
o170	23449	22683	673	r105	679
o171	31466	9157	384	r2	401
o172	26398	12379	31	r106	37
o173	28821	18535	493	r86	511
o174	31178	12521	390	r16	405
o175	28984	15891	91	r105	97
o176	13473	31571	654	r102	666
o177	33223	2205	452	r9	458
o178	31583	9401	624	r107	655
o179	32729	2705	634	r51	652
o180	24582	20386	707	r108	719
o181	34351	2427	445	r9	456
o182	30206	11893	130	r57	167
o183	33088	1307	484	r82	491
o184	30094	17932	31	r109	76
o185	24349	16996	220	r17	222
o186	31376	13443	235	r110	266
o187	27470	19852	691	r26	722
o188	28329	18227	590	r44	623
o189	25559	8947	482	r104	500
o190	31869	13275	8	r111	21
o191	29350	10346	670	r14	702
o192	28773	18214	397	r89	428
o193	26103	21864	486	r61	512
o194	25180	17504	582	r45	625
o195	24889	17468	300	r90	321
o196	1040	31896	418	r112	478
o197	25063	14052	452	r74	477
o198	31229	10671	555	r14	583
o199	24631	16988	401	r113	436
o200	23852	18485	451	r45	494
o201	30426	14387	446	r114	463
o202	29906	16907	274	r32	299
o203	28707	20008	571	r115	583
o204	29142	12183	494	r89	525
o205	30470	15808	161	r18	176
o206	32398	6572	640	r116	652
o207	26643	15244	563	r74	591
o208	26450	12215	188	r117	213
o209	28437	11764	371	r19	389
o210	30821	13986	516	r118	523
o211	31156	10725	487	r50	513
o212	26756	21990	325	r119	340
o213	30779	14418	528	r120	550
o214	30009	18291	507	r121	532
o215	30264	12679	484	r10	502
o216	27403	17174	648	r44	660
o217	30324	12555	384	r80	415
o218	28261	12420	705	r82	736
o219	29877	16414	318	r94	351
o220	32759	4843	261	r37	269
o221	30066	12787	582	r122	584
o222	31693	12734	424	r123	484
o223	26608	8944	681	r27	709
o224	29698	17577	303	r110	330
o225	26645	15548	469	r7	475
o226	27840	20391	193	r89	221
o227	27595	12271	563	r74	579
o228	30680	12896	481	r89	518
o229	22572	16861	432	r65	470
o230	27403	13140	107	r2	144
o231	30716	13120	82	r124	94
o232	29897	12721	162	r125	233
o233	31121	12261	675	r22	678
o234	26860	14410	552	r74	608
o235	25388	16057	654	r17	657
o236	31102	3993	586	r126	611
o237	30387	11633	298	r14	319
o238	13988	29957	610	r127	635
o239	32766	2605	732	r51	748
o240	30839	12234	127	r128	130
o241	29855	18471	482	r129	500
o242	34382	3563	161	r51	178
o243	26359	11575	277	r6	284
o244	23672	16420	500	r130	523
o245	29433	19822	286	r121	321
o246	29289	17454	251	r89	282
o247	23920	17782	643	r131	668
o248	30913	11143	118	r27	130
o249	27632	10892	143	r104	173
o250	31068	10566	460	r62	478
o251	31072	13733	374	r132	402
o252	30913	11079	32	r51	49
o253	28497	17032	589	r132	614
o254	25831	17775	396	r1	408
o255	29506	7925	127	r133	139
o256	31476	4776	509	r37	531
o257	24051	15478	705	r24	725
o258	30250	15630	447	r132	472
o259	23129	16348	490	r72	521
o260	30619	13686	258	r132	281
o261	31569	13144	733	r134	784
o262	29750	11992	43	r135	50
o263	26915	13687	678	r136	693
o264	27353	23364	48	r137	64
o265	27715	14930	191	r138	202
o266	31019	9159	432	r139	433
o267	31575	12566	320	r114	338
o268	26706	20024	92	r98	117
o269	29690	13468	7	r23	13
o270	26141	9467	629	r68	657
o271	27777	15203	542	r86	562
o272	32715	5943	291	r116	311
o273	31263	9254	522	r50	547
o274	30214	13264	301	r140	319
o275	30063	12831	641	r141	668
o276	30835	11648	230	r128	242
