courier	x	y	on_time	off_time
c1	27009	10017	0	180
c2	29579	5399	30	270
c3	28851	9729	30	270
c4	28445	11477	30	270
c5	24924	11625	45	285
c6	27384	11177	60	300
c7	24824	4408	60	300
c8	27912	9408	60	300
c9	28448	9584	60	180
c10	27510	11284	75	255
c11	26216	11102	75	255
c12	27450	11264	75	255
c13	28438	9519	75	255
c14	26061	7474	75	255
c15	27916	15213	75	255
c16	26071	7403	75	255
c17	22389	19077	90	210
c18	26224	5383	90	180
c19	25123	12554	90	180
c20	25115	12653	90	150
c21	21243	15706	105	225
c22	24776	18191	105	225
c23	23264	19762	105	225
c24	27258	10726	105	285
c25	28648	9803	105	285
c26	27376	11328	105	285
c27	27701	15866	105	225
c28	23387	19800	105	285
c29	28015	15074	105	225
c30	28572	11411	105	225
c31	26308	5413	105	225
c32	24976	11714	105	225
c33	28945	11079	105	225
c34	23053	14158	120	360
c35	28614	11483	120	360
c36	27264	14294	120	360
c37	26842	16591	120	240
c38	26348	5391	120	240
c39	23096	14132	120	240
c40	27341	10641	120	210
c41	26165	5503	120	210
c42	28525	11447	120	210
c43	29131	10061	120	315
c44	29020	10302	135	375
c45	12370	24687	135	375
c46	28131	8879	135	375
c47	26334	5499	135	375
c48	25211	13227	135	375
c49	29623	5426	135	375
c50	23272	19761	150	390
c51	25150	13212	150	390
c52	26382	14077	150	330
c53	25349	13325	150	360
c54	27305	14191	165	405
c55	28498	11552	165	405
c56	28403	13004	165	405
c57	27187	15107	165	405
c58	28438	11527	165	345
c59	27309	14119	165	345
c60	24241	19393	165	315
c61	27331	10660	180	270
c62	23079	14149	180	270
c63	25188	13192	180	270
c64	25174	13155	210	450
c65	28548	10490	210	450
c66	29078	11643	210	450
c67	29645	5439	210	450
c68	29573	5396	210	390
c69	27015	16894	210	390
c70	28788	9730	210	390
c71	28773	9733	210	390
c72	27597	15764	240	480
c73	20925	11614	255	375
c74	28872	9885	285	525
c75	29219	11590	285	525
c76	26074	7493	300	480
c77	28835	10990	300	480
c78	25049	13229	300	480
c79	28476	14395	300	390
c80	28620	11529	330	450
c81	25203	13353	330	390
c82	29638	5434	345	525
c83	27403	11278	345	525
c84	28029	15060	345	525
c85	28850	11047	390	630
c86	26806	16703	390	630
c87	28874	10993	390	510
c88	24922	17976	390	510
c89	25005	18031	390	495
c90	24773	18119	405	645
c91	26393	14049	405	525
c92	24281	6431	420	660
c93	28490	11587	420	660
c94	3160	49723	435	615
c95	29560	5388	435	615
c96	27330	16424	435	615
c97	21074	11618	435	615
c98	28453	11555	435	615
c99	24990	11661	435	615
c100	28526	11428	435	615
c101	25549	9802	435	615
c102	21040	11713	435	615
c103	27002	5269	435	615
c104	25211	13220	435	615
c105	28020	10191	450	630
c106	28777	9880	450	630
c107	25167	13132	450	630
c108	29599	5411	450	630
c109	25250	13059	450	630
c110	24152	18858	465	705
c111	27389	13519	465	705
c112	26130	17697	465	705
c113	27371	10594	465	705
c114	28047	8849	465	705
c115	27799	14539	465	705
c116	26907	10074	465	705
c117	27396	13291	465	705
c118	27686	15909	465	705
c119	28639	12585	465	705
c120	26646	7528	465	705
c121	28788	9715	465	585
c122	11565	29432	480	660
c123	25244	13360	480	570
c124	28949	12248	495	735
c125	28170	8753	495	735
c126	25704	15663	495	735
c127	28837	9823	495	735
c128	23110	14192	495	735
c129	26077	17011	495	735
c130	11468	29463	495	735
c131	15598	26308	495	735
c132	29206	11467	495	735
c133	29205	9887	495	675
c134	28469	13113	495	675
c135	28468	11565	495	675
c136	23026	14189	495	675
c137	11494	29492	495	675
c138	26876	16632	495	675
c139	28515	13136	495	645
c140	29766	5512	510	750
c141	25195	13071	510	750
c142	25024	13213	510	750
c143	24599	18169	510	750
c144	27634	15801	510	750
c145	24386	6383	510	750
c146	27985	15011	510	750
c147	28752	9777	510	750
c148	21952	32645	510	750
c149	28064	10238	510	630
c150	24446	6461	525	765
c151	25109	13261	525	765
c152	15469	26252	525	765
c153	25174	13225	525	765
c154	21952	19822	525	765
c155	24874	13208	525	765
c156	24598	18278	525	765
c157	26847	16678	525	765
c158	25006	13261	525	615
c159	28812	9811	525	600
c160	28504	9880	540	780
