order	x	y	placement_time	restaurant	ready_time
o1	12651	23233	572	r1	614
o2	16614	20738	145	r2	272
o3	16143	18839	487	r3	500
o4	18429	20257	201	r4	232
o5	14312	13561	626	r5	633
o6	18592	19358	218	r6	274
o7	19245	18059	598	r7	606
o8	17358	25362	678	r8	693
o9	17552	18198	546	r9	608
o10	14501	24023	611	r10	649
o11	18284	20774	206	r11	227
o12	15070	17573	95	r2	125
o13	11221	26958	197	r12	210
o14	17289	22065	685	r13	707
o15	13619	21156	476	r14	494
o16	8568	28256	515	r15	537
o17	18980	16266	445	r16	496
o18	16218	17986	113	r17	128
o19	14849	12104	688	r18	703
o20	21067	6865	125	r19	135
o21	19571	14618	502	r20	523
o22	15498	17336	554	r2	591
o23	17975	22565	26	r21	42
o24	16119	24905	656	r22	669
o25	12008	23322	449	r23	465
o26	17368	22358	63	r24	83
o27	18576	21407	113	r24	199
o28	13177	24560	133	r25	146
o29	18709	19339	577	r26	590
o30	19310	13858	186	r27	187
o31	19945	16653	278	r28	285
o32	13641	18918	351	r29	426
o33	17507	19267	602	r30	620
o34	15936	18163	415	r31	477
o35	16364	21514	522	r32	547
o36	14221	19626	682	r33	697
o37	16208	12485	618	r34	636
o38	18520	21073	519	r35	545
o39	13590	23714	552	r36	578
o40	15653	18141	705	r37	730
o41	19298	16001	527	r38	554
o42	17435	21968	635	r9	681
o43	18222	21941	623	r39	624
o44	17966	17081	341	r40	373
o45	17234	23278	659	r12	680
o46	13975	18953	22	r41	67
o47	20197	16246	178	r42	195
o48	18717	20758	197	r43	215
o49	20175	15904	119	r44	132
o50	17388	19388	212	r7	240
o51	11515	25640	504	r25	521
o52	14869	21505	610	r24	632
o53	19607	17145	407	r31	469
o54	15126	21641	535	r32	573
o55	19237	17016	287	r45	308
o56	16157	15010	146	r46	164
o57	14702	17128	263	r47	290
o58	17857	23236	340	r48	341
o59	18867	18406	185	r49	201
o60	20526	16111	578	r20	615
o61	11988	21521	604	r50	619
o62	15048	17559	435	r7	440
o63	17493	20349	508	r11	525
o64	19230	16593	585	r51	600
o65	19951	15685	596	r52	626
o66	18336	21485	617	r30	635
o67	19988	16933	138	r38	154
o68	16744	25364	603	r22	615
o69	17012	16173	160	r52	212
o70	13194	19355	509	r53	517
o71	17059	14029	318	r54	375
o72	19547	17880	152	r44	175
o73	15820	27658	529	r55	557
o74	13505	19788	675	r7	687
o75	16970	12367	93	r56	105
o76	16490	17153	638	r57	643
o77	18925	18616	87	r58	120
o78	16322	21860	78	r59	93
o79	17655	14996	283	r44	293
o80	17013	12369	230	r60	253
o81	17478	14458	226	r61	252
o82	19588	15485	122	r62	144
o83	17436	22635	385	r63	430
o84	18980	14027	730	r34	748
o85	18482	18236	580	r35	601
o86	18850	17688	356	r54	456
o87	17455	15115	552	r61	569
o88	20177	16275	203	r28	224
o89	17309	20793	261	r24	281
o90	17660	14722	241	r46	259
o91	17043	23963	473	r64	486
o92	19677	17360	403	r65	445
o93	17354	24265	602	r8	658
o94	10653	20055	543	r33	551
o95	16672	19464	476	r65	479
o96	14621	22319	373	r66	381
o97	19235	17705	100	r67	116
o98	15724	17439	613	r68	650
o99	18998	13647	221	r34	239
o100	15990	20147	510	r69	532
o101	18533	19760	199	r70	220
o102	17810	19772	153	r71	179
o103	17704	17356	65	r28	96
o104	16650	21411	258	r6	319
o105	17833	16002	376	r72	396
o106	17295	23519	244	r39	246
o107	18904	15237	567	r16	585
o108	18202	14923	111	r28	128
o109	19279	17414	75	r73	112
o110	18549	21239	465	r74	471
o111	19179	17458	675	r75	688
o112	15361	17470	473	r47	501
o113	16972	14759	372	r76	374
o114	21594	3120	211	r77	232
o115	15606	20795	185	r78	305
o116	12303	19240	511	r79	513
o117	17448	21079	225	r43	225
o118	16775	20162	184	r54	224
o119	19301	16118	122	r9	159
o120	15226	17163	573	r2	621
o121	18769	18642	161	r47	176
o122	12706	19307	646	r7	649
o123	17487	23718	127	r6	147
o124	16675	16932	702	r80	710
o125	16006	18028	73	r47	104
o126	15166	16515	739	r81	776
o127	17645	25426	154	r82	181
o128	11893	24402	125	r83	136
o129	21648	5334	520	r19	546
o130	18287	15028	316	r49	344
o131	20002	12209	224	r84	226
o132	13487	19206	177	r29	234
o133	19790	12153	230	r85	255
o134	17497	21972	538	r86	541
o135	19082	13606	105	r87	155
o136	17487	20976	21	r88	46
o137	15936	17109	150	r78	188
o138	19019	17523	569	r64	580
o139	16845	22769	356	r39	357
o140	19886	12217	146	r85	171
o141	18957	13980	24	r89	34
o142	16853	20006	672	r17	679
o143	19400	17373	457	r75	467
o144	17820	23162	92	r78	129
o145	17655	16518	196	r9	288
o146	17259	12531	573	r90	598
o147	20067	15776	438	r47	463
o148	18516	20884	522	r30	532
o149	12292	19593	287	r2	319
o150	19670	15033	45	r38	48
o151	16134	22151	525	r69	556
o152	18770	16358	274	r87	356
o153	18363	19997	169	r91	204
o154	18735	16180	510	r92	522
o155	17913	20404	575	r69	606
o156	19405	16300	638	r93	650
o157	16472	20569	163	r94	170
o158	18736	19129	504	r95	522
o159	14688	21462	180	r96	210
o160	20541	16334	535	r97	560
o161	15942	18603	333	r7	354
o162	18298	22120	625	r98	650
o163	12972	19875	125	r99	130
o164	15214	17604	202	r26	218
o165	16781	22432	516	r95	556
o166	17495	14552	501	r100	532
o167	15993	23592	637	r9	680
o168	18920	13550	141	r101	176
o169	16647	21689	450	r102	470
o170	17080	20981	602	r39	604
o171	12782	18403	24	r103	25
o172	18743	15792	212	r26	227
o173	14025	18544	304	r104	319
o174	13065	18481	598	r79	600
o175	19069	14707	509	r46	527
o176	16312	14162	366	r56	414
o177	19610	15590	355	r105	373
o178	19647	17264	573	r106	610
o179	15089	18583	124	r79	137
o180	18064	18989	474	r107	495
o181	20386	15555	306	r44	309
o182	18522	19990	561	r108	567
o183	14809	23561	217	r32	250
o184	14989	19321	103	r24	170
o185	13209	22843	111	r109	154
o186	19495	15955	526	r110	538
o187	17031	22537	704	r24	705
o188	17163	23429	639	r69	672
o189	2713	28278	553	r111	578
o190	18879	15248	497	r61	509
o191	18386	20552	369	r43	399
o192	19440	17783	516	r80	541
o193	16514	25084	589	r95	620
o194	19226	15270	209	r112	211
o195	12667	21143	578	r33	598
o196	15200	23549	443	r10	474
o197	18875	14464	694	r113	701
o198	18655	16517	664	r114	680
o199	11565	21228	576	r33	599
o200	18573	19374	566	r26	577
o201	18267	15963	132	r35	152
o202	17991	22231	233	r71	245
o203	20217	16319	751	r9	794
o204	19057	18333	215	r115	217
o205	12478	24399	309	r99	315
o206	18504	19308	100	r93	112
o207	19927	15721	666	r116	681
o208	15872	17296	84	r117	100
o209	12853	24036	100	r99	106
o210	19588	17964	605	r49	631
o211	17762	23445	324	r1	352
o212	18442	17442	114	r24	132
o213	18697	15354	453	r7	455
o214	15241	21855	459	r30	484
o215	17778	21464	610	r74	616
o216	18616	20971	81	r30	93
o217	18986	12230	250	r90	340
o218	16757	21583	587	r13	618
o219	19002	18729	548	r118	579
o220	15261	17773	563	r7	581
o221	15645	21494	184	r119	187
