order	x	y	placement_time	restaurant	ready_time
o1	7514	7510	615	r1	671
o2	7308	10361	621	r2	639
o3	4859	8215	737	r3	747
o4	11667	2587	563	r4	589
o5	2933	7874	598	r5	635
o6	9488	5978	22	r6	40
o7	7224	7820	598	r7	610
o8	6284	8298	190	r8	201
o9	8371	9126	611	r9	632
o10	1547	5121	485	r10	497
o11	7720	5618	549	r11	586
o12	7989	6984	491	r12	496
o13	2033	7628	555	r5	576
o14	7313	8705	610	r13	642
o15	7734	9257	681	r1	684
o16	8341	9377	672	r14	707
o17	4569	8554	520	r15	538
o18	6441	9987	507	r2	513
o19	8239	7633	718	r16	729
o20	8023	8679	624	r17	661
o21	9098	10262	607	r18	615
o22	7979	8567	142	r19	160
o23	6266	7330	584	r20	621
o24	8580	4646	575	r21	597
o25	8026	10058	689	r22	702
o26	6590	8275	519	r23	536
o27	8421	10629	583	r24	593
o28	5736	8458	88	r25	103
o29	7359	10127	606	r1	643
o30	9000	6411	720	r14	732
o31	7499	8008	129	r3	154
o32	5088	8087	362	r17	387
o33	8249	7973	511	r26	548
o34	8597	5885	602	r27	633
o35	8618	10060	668	r16	673
o36	7156	9203	718	r28	730
o37	8757	10922	595	r29	602
o38	9472	5844	378	r10	390
o39	8367	8842	681	r27	692
o40	1715	5760	714	r23	744
o41	8455	9541	749	r16	756
o42	8520	9976	506	r23	528
o43	4385	8375	310	r14	335
o44	5797	4011	567	r30	580
o45	2900	8270	495	r31	513
o46	6988	6016	193	r26	218
o47	8557	7741	608	r9	626
o48	7923	6674	375	r32	387
o49	9494	10030	571	r33	586
o50	8715	8366	495	r34	511
o51	7335	10418	515	r35	533
o52	2928	4992	559	r25	596
o53	7374	7640	485	r36	521
o54	5295	5832	622	r37	667
o55	8343	8748	436	r1	452
o56	2356	7627	430	r25	461
o57	7355	7113	576	r38	611
o58	8020	9374	671	r38	684
o59	9895	8455	570	r39	601
o60	6211	6975	620	r21	656
o61	3636	8385	623	r40	659
o62	9435	9895	609	r11	646
o63	9791	8844	238	r11	275
o64	8313	8719	610	r29	641
o65	9943	7782	676	r14	713
o66	7580	5256	756	r38	791
o67	7673	6847	113	r19	126
o68	8693	8881	583	r41	618
o69	7260	7667	310	r42	316
o70	7107	2476	347	r43	364
o71	5765	9935	719	r22	734
o72	10474	8659	185	r15	191
o73	7579	6983	544	r44	569
o74	8523	7737	528	r1	549
o75	7066	10319	241	r12	248
o76	8562	8666	328	r11	365
o77	8230	6387	166	r45	192
o78	9979	7769	588	r33	600
o79	9065	7206	382	r46	419
o80	8240	7568	612	r45	628
o81	8548	10995	565	r47	583
o82	7056	9871	514	r45	542
o83	7256	3468	281	r48	296
o84	9084	7757	328	r49	346
o85	7714	8981	365	r1	380
o86	8835	9081	591	r36	597
o87	8148	10073	475	r1	508
o88	7822	5263	663	r50	675
o89	9516	9534	610	r44	630
o90	8449	6970	331	r51	349
o91	546	6175	474	r5	506
o92	8706	9569	590	r52	627
o93	8672	9230	91	r53	104
o94	6455	7799	646	r54	722
o95	5007	7900	287	r55	298
o96	6185	7707	642	r37	668
o97	10489	6768	573	r53	584
o98	9819	9876	294	r56	312
o99	8375	8250	711	r57	723
o100	5800	8098	33	r58	34
o101	3345	8124	558	r17	584
o102	843	5948	249	r23	262
o103	2072	7665	614	r31	632
o104	5793	7539	625	r14	637
o105	10097	8659	667	r55	704
o106	6952	8868	137	r59	143
o107	5576	6535	639	r60	640
o108	5529	5378	589	r57	600
o109	5303	7474	651	r61	679
o110	9455	4890	391	r58	396
o111	4317	7755	611	r62	616
o112	8535	7267	757	r14	769
o113	8396	9115	496	r29	521
o114	1769	8138	500	r23	507
o115	9670	5522	640	r30	652
o116	8281	4206	93	r63	99
o117	8495	8694	604	r11	641
o118	6955	6526	266	r61	272
o119	6309	6541	118	r5	143
o120	5651	6698	483	r21	508
o121	9407	5427	634	r64	641
o122	5043	6734	558	r21	565
o123	8113	7451	478	r46	515
o124	10303	8960	740	r38	758
o125	8227	8692	730	r38	755
o126	5008	9492	644	r55	676
o127	6909	9966	111	r19	127
o128	7416	6340	63	r12	88
o129	8822	9439	637	r65	640
o130	9486	5317	180	r14	192
o131	6253	10129	143	r66	180
o132	5280	7199	640	r14	652
o133	10337	8524	174	r67	199
o134	3800	5437	610	r68	638
o135	6767	6630	697	r38	722
o136	2273	8078	442	r69	458
o137	9576	5007	538	r21	575
o138	6735	9329	118	r70	123
o139	6612	9866	605	r5	642
o140	5734	8280	426	r38	446
o141	1439	7420	510	r5	528
o142	9300	7989	315	r29	333
o143	8788	8472	681	r36	698
o144	8253	8987	585	r28	595
o145	8647	5377	386	r42	396
o146	8077	6639	587	r15	602
o147	9744	7665	599	r71	624
o148	7874	5754	664	r38	676
o149	5633	6370	537	r5	580
o150	7423	8853	652	r38	669
o151	3267	7578	212	r1	228
o152	8531	8023	246	r63	264
o153	5270	7654	730	r12	735
o154	7541	5104	685	r72	700
o155	8005	5394	706	r73	722
o156	6508	9884	144	r19	174
o157	9316	9525	610	r1	668
o158	9721	7613	280	r12	290
o159	6714	6544	587	r74	612
o160	8611	7066	605	r38	630
o161	8759	4957	544	r75	562
o162	7388	8683	631	r15	643
o163	8925	9124	637	r72	657
o164	7716	4453	515	r43	532
o165	5667	10248	426	r76	451
o166	7134	6285	337	r72	353
o167	8448	9867	543	r16	555
o168	7107	10632	587	r1	597
o169	6876	7550	546	r72	561
o170	5798	8175	655	r1	683
o171	4471	7574	668	r44	680
o172	9587	9354	546	r1	568
o173	8065	8780	518	r28	543
o174	8078	9738	579	r72	595
o175	10890	2639	126	r43	133
o176	6832	4779	509	r21	546
o177	279	7952	236	r25	244
o178	10099	7464	746	r73	766
o179	7543	4559	266	r14	298
o180	5748	6054	225	r32	248
o181	6227	7997	587	r72	613
o182	8250	8955	602	r57	614
o183	7643	7205	747	r28	764
o184	2910	6218	579	r67	594
o185	7582	9682	779	r3	797
o186	8754	8676	663	r3	694
o187	6218	8745	212	r77	249
o188	7238	7328	248	r38	280
o189	8137	0	587	r43	597
o190	0	7456	460	r61	478
o191	8648	8577	591	r71	634
o192	7953	7574	164	r38	201
o193	7518	9207	103	r49	126
o194	8285	9102	582	r27	613
o195	5803	7063	565	r78	583
o196	1757	4980	106	r23	137
o197	8683	8934	459	r79	462
o198	8089	10881	581	r80	583
o199	9367	8781	349	r73	370
o200	6368	9446	755	r38	791
o201	7082	8651	170	r1	191
o202	10436	8888	661	r55	692
o203	5971	7343	711	r16	721
o204	7744	8416	477	r1	495
o205	9529	9121	683	r21	719
o206	7188	5864	691	r81	716
o207	2582	5028	583	r82	593
o208	8255	4563	593	r83	618
o209	7926	7097	501	r1	519
