courier	x	y	on_time	off_time
c1	25213	10894	0	180
c2	33753	3779	0	240
c3	34159	2707	0	240
c4	27778	9968	0	45
c5	28598	14306	0	180
c6	29373	6973	0	240
c7	32747	12726	0	180
c8	29560	19201	0	180
c9	24963	6111	0	240
c10	28907	21265	0	180
c11	28495	1587	0	240
c12	33679	8954	0	180
c13	33260	2065	0	240
c14	24528	20334	0	180
c15	33710	8807	0	240
c16	28672	15383	0	180
c17	27729	18628	0	180
c18	31465	18543	0	180
c19	26278	18721	0	180
c20	29808	183	0	240
c21	25221	10985	0	180
c22	22442	19008	0	180
c23	32385	12060	0	180
c24	28522	18925	0	180
c25	24342	20889	0	20
c26	22270	17067	0	180
c27	34412	2867	0	240
c28	30712	10871	0	180
c29	21873	11172	0	180
c30	27657	18965	0	180
c31	24426	1243	0	240
c32	21004	19358	0	180
c33	29355	14844	0	180
c34	29208	8364	0	180
c35	28600	12353	0	180
c36	22177	20483	0	180
c37	32774	12957	0	180
c38	25937	8839	0	180
c39	31191	15301	0	180
c40	23058	8663	15	180
c41	29801	18917	60	240
c42	30828	20965	60	240
c43	23561	21915	60	240
c44	25327	12786	60	300
c45	30497	11463	60	240
c46	21022	21828	60	240
c47	15097	23533	60	240
c48	22593	9561	60	240
c49	26903	15477	60	240
c50	24138	21591	60	240
c51	27811	14725	60	240
c52	22873	9751	60	240
c53	25619	7577	60	240
c54	25327	20902	60	240
c55	28588	14366	60	240
c56	24943	19922	60	240
c57	33608	12378	60	240
c58	28803	8679	60	240
c59	24280	21758	60	240
c60	23431	22485	60	240
c61	30392	12687	60	240
c62	26039	10457	60	240
c63	28151	20101	60	240
c64	27695	14088	60	240
c65	30969	8968	60	240
c66	32194	12034	60	240
c67	32494	14186	60	228
c68	22164	9716	60	240
c69	22564	19922	60	120
c70	13092	19398	60	240
c71	26872	7637	60	240
c72	31099	14604	60	240
c73	21183	10288	60	240
c74	22520	8684	60	240
c75	30181	18799	60	105
c76	27996	17156	60	240
c77	22369	17468	60	240
c78	30052	13255	60	240
c79	27954	11137	60	240
c80	27187	20400	60	240
c81	26164	13168	60	240
c82	12104	19628	60	240
c83	26238	8326	60	240
c84	27807	10043	60	240
c85	23839	21386	60	240
c86	27983	16491	60	240
c87	27145	11394	60	240
c88	29111	21215	60	300
c89	29041	13378	60	240
c90	32113	13022	60	240
c91	25024	20977	60	240
c92	25052	8559	60	240
c93	22988	15657	60	240
c94	24293	9920	60	240
c95	12684	31917	60	240
c96	30957	16222	60	240
c97	21163	8354	60	240
c98	21434	10076	60	240
c99	21553	18682	60	240
c100	31100	8452	60	240
c101	27808	10421	60	240
c102	15021	18608	60	240
c103	19831	25449	60	240
c104	22529	9712	60	240
c105	30187	18328	60	240
c106	22571	11114	60	240
c107	25144	7415	60	240
c108	16412	23312	60	240
c109	21279	18925	60	240
c110	22096	9855	60	240
c111	29901	10063	105	240
c112	31414	18802	105	240
c113	25105	12454	105	240
c114	30513	11827	105	240
c115	23661	9558	120	360
c116	27162	18835	120	360
c117	25713	15524	120	360
c118	24241	8945	120	216
c119	27307	9290	120	240
c120	30552	12697	120	360
c121	21901	19057	120	360
c122	23459	7963	120	360
c123	30562	17027	120	360
c124	27130	1198	120	240
c125	29966	17005	120	240
c126	23858	19588	120	480
c127	32284	9837	120	360
c128	22616	16572	120	360
c129	22669	7043	120	360
c130	33605	9294	120	360
c131	21576	7484	120	360
c132	28821	21643	120	360
c133	30441	13717	120	360
c134	24298	16533	120	360
c135	31389	10699	120	360
c136	23141	12504	135	225
c137	29987	13601	150	360
c138	23100	13528	150	285
c139	33245	11006	180	344
c140	29258	12497	180	420
c141	28075	19913	180	420
c142	29556	17957	180	420
c143	21127	6324	180	420
c144	28582	12413	180	420
c145	30745	8922	180	340
c146	30850	16179	180	420
c147	27299	17859	180	420
c148	24853	12687	180	420
c149	22342	15763	180	420
c150	33566	12339	210	360
c151	30837	15360	225	420
c152	22043	19002	225	420
c153	21570	15998	240	480
c154	25487	17473	240	480
c155	24691	17924	240	420
c156	23530	10541	240	480
c157	24603	11267	240	420
c158	22383	9566	240	300
c159	25222	15360	240	480
c160	21762	19148	240	480
c161	33178	10177	240	480
c162	10688	25441	240	420
c163	31603	7450	240	420
c164	24525	12731	240	480
c165	29122	21355	240	480
c166	34159	2682	240	420
c167	27940	6952	240	420
c168	21304	14068	240	480
c169	29059	15743	240	360
c170	27140	2103	240	420
c171	25550	21258	240	480
c172	24579	18287	240	480
c173	25226	11389	240	420
c174	29339	11071	240	480
c175	25821	11314	240	420
c176	22047	3650	240	420
c177	29689	14500	240	420
c178	31228	6068	240	420
c179	31917	15057	240	480
c180	26722	7798	240	420
c181	24296	14731	240	480
c182	31001	7815	240	420
c183	26717	7232	240	420
c184	28739	1877	240	420
c185	17074	31501	240	420
c186	24225	18867	240	420
c187	28174	18166	240	420
c188	30999	20621	240	480
c189	22141	8748	240	480
c190	22169	7520	240	480
c191	13485	27146	240	420
c192	20971	21952	240	420
c193	22936	6917	240	480
c194	26935	10081	240	420
c195	29004	8999	240	420
c196	27824	15210	240	420
c197	34000	9787	240	420
c198	28902	20108	240	420
c199	22142	11907	240	480
c200	23217	13274	300	420
c201	26594	12057	300	420
c202	29296	14231	300	480
c203	28481	19993	360	630
c204	24863	19376	360	480
c205	24752	17947	360	600
c206	28424	12535	360	720
c207	32040	12372	360	600
c208	23694	18577	360	600
c209	21426	18907	360	600
c210	28379	11255	360	600
c211	27745	14329	360	600
c212	32882	9603	360	600
c213	31007	9505	360	600
c214	31297	13223	360	600
c215	26171	20246	360	600
c216	30990	18911	360	600
c217	30102	10453	360	600
c218	24877	14951	360	600
c219	24498	7567	360	600
c220	30772	20215	360	600
c221	25453	9244	360	600
c222	23215	13773	360	600
c223	29349	16113	360	600
c224	26741	19994	360	600
c225	29797	14012	360	600
c226	27030	18438	360	600
c227	21662	14984	360	600
c228	29147	8635	360	600
c229	28584	11647	360	600
c230	22409	9676	360	600
c231	30882	12018	360	600
c232	31375	14859	360	600
c233	30075	22083	360	600
c234	32715	13443	360	600
c235	25507	17908	360	600
c236	22494	14293	360	600
c237	30037	11917	360	600
c238	22288	7211	360	600
c239	21312	18064	360	600
c240	24255	15271	360	600
c241	28964	21672	360	600
c242	23208	6353	360	600
c243	31115	15356	360	600
c244	25737	7448	360	600
c245	31736	8595	420	671
c246	25356	4023	420	660
c247	18171	24906	420	660
c248	22552	12238	420	660
c249	10955	24896	420	660
c250	18539	21596	420	660
c251	22412	18598	420	660
c252	28709	16949	420	660
c253	32152	12313	420	660
c254	29346	322	420	660
c255	27416	13163	420	660
c256	26079	10991	420	660
c257	27303	6526	420	660
c258	24997	9643	420	660
c259	29780	12190	420	660
c260	34055	9945	420	660
c261	27471	12866	420	660
c262	30691	16479	420	660
c263	22356	20399	420	660
c264	10072	21945	420	660
c265	32299	14095	420	660
c266	22295	11287	420	660
c267	6008	19781	420	660
c268	23891	6392	420	660
c269	25319	19749	420	660
c270	27543	12540	420	660
c271	5939	23631	420	632
c272	26496	7162	420	660
c273	23142	16269	420	660
c274	21301	11895	420	660
c275	24788	16158	420	660
c276	29176	18272	420	660
c277	29567	18947	420	660
c278	13690	23914	420	660
c279	21568	8263	420	660
c280	25654	3299	420	660
c281	26909	10340	420	660
c282	24088	1608	420	660
c283	33154	13808	420	660
c284	25178	1817	420	660
c285	27345	19025	420	490
c286	27625	5339	420	660
c287	25239	7637	420	660
c288	27812	9220	420	660
c289	34947	3273	420	675
c290	28185	11736	420	660
c291	11379	30149	420	660
c292	29566	16990	420	660
c293	34440	2887	420	660
c294	28592	8981	420	660
c295	27608	13927	420	660
c296	30158	16268	420	660
c297	23718	18634	420	660
c298	26888	8111	420	660
c299	5831	31443	420	660
c300	7755	25236	420	660
c301	28094	10658	420	660
c302	21999	20064	420	660
c303	24710	20646	420	660
c304	31551	16167	420	660
c305	23641	10760	420	660
c306	25533	12079	420	660
c307	24610	10291	450	690
c308	23338	13163	450	690
c309	29656	19755	450	690
c310	30865	18377	450	690
c311	28579	19538	450	690
c312	28322	8679	450	690
c313	32114	11113	450	690
c314	29082	12214	450	690
c315	27126	21891	450	690
c316	24174	13228	450	668
c317	21555	13084	450	690
c318	26013	22182	450	690
c319	26309	11222	450	690
c320	22845	7498	450	690
c321	21153	11542	450	690
c322	21559	16200	450	690
c323	34051	9753	480	720
c324	23800	14486	480	720
c325	29542	21741	480	720
c326	28365	9999	480	720
c327	21665	6909	480	720
c328	32561	12140	480	720
c329	25637	17786	480	675
c330	24775	18463	480	720
c331	31137	8520	480	720
c332	22132	22520	480	660
c333	28186	20453	480	720
c334	22512	11496	480	720
c335	27623	9084	480	720
c336	25109	13711	480	720
c337	26500	9128	480	720
c338	32639	15099	480	536
c339	22616	22362	480	720
c340	24138	20351	480	720
c341	30670	15399	480	720
c342	26473	16635	480	720
c343	25132	19523	480	720
c344	29904	15766	480	720
c345	24190	15558	480	720
c346	32372	10776	480	720
c347	23919	21203	480	720
c348	22053	9405	480	720
c349	24928	9628	480	720
c350	27668	12309	480	720
c351	24480	8935	495	780
c352	32281	13932	505	615
c353	29170	15014	510	720
c354	21231	16172	510	750
c355	28172	19489	510	750
c356	25503	10134	510	750
c357	29833	16267	510	750
c358	24778	14770	510	750
c359	30829	8753	510	750
c360	29129	12808	510	750
c361	21707	13292	510	750
c362	22399	15010	510	750
c363	32073	8622	525	660
c364	26067	21487	540	720
c365	23263	22017	540	690
c366	26205	10369	540	780
c367	24221	18300	540	780
c368	21093	20495	540	780
c369	28976	21237	540	780
c370	29091	14938	540	780
c371	29197	13523	540	780
c372	23694	10344	540	750
c373	22051	20060	540	780
c374	28042	11959	540	780
c375	32540	13980	540	780
c376	25744	16786	540	780
c377	28793	10527	540	720
c378	23322	7187	540	780
c379	29014	17770	540	780
c380	22663	19287	540	780
c381	26831	9872	540	780
c382	22503	13606	540	675
c383	29889	19398	630	810
c384	23641	10468	645	810
c385	22064	6700	660	810
c386	28086	3514	660	795
c387	22247	10139	660	750
c388	30303	5684	660	810
c389	8532	23638	660	810
c390	21347	19943	660	810
c391	26318	3753	660	810
c392	24275	18479	660	810
c393	25253	15185	660	810
c394	25089	11469	660	810
c395	15411	23483	660	810
c396	32097	6818	660	810
c397	33047	12182	660	810
c398	27782	4417	660	810
c399	19364	26018	660	810
c400	21195	0	660	810
c401	21578	2223	660	810
c402	24825	12915	660	810
c403	15837	29089	660	810
c404	18992	22634	660	810
c405	21237	14941	660	810
c406	31673	11794	660	810
c407	31879	11864	660	810
c408	24122	870	660	810
c409	29158	21684	660	810
c410	27159	8172	660	810
c411	25257	8565	660	810
c412	21273	3716	660	810
c413	30562	20861	660	810
c414	26093	10063	660	750
c415	28232	14787	660	810
c416	25389	19569	660	810
c417	16781	28224	660	810
c418	20881	30121	660	810
c419	30183	14501	660	810
c420	24711	18732	690	810
c421	27007	10647	690	810
c422	21522	17786	720	810
c423	21839	11031	720	840
