order	x	y	placement_time	restaurant	ready_time
o1	27971	14062	411	r1	429
o2	30760	12573	504	r2	529
o3	23697	16779	583	r3	604
o4	31239	9398	238	r4	240
o5	30295	13286	749	r5	771
o6	31356	10568	218	r6	266
o7	24237	17255	442	r7	449
o8	28911	21107	615	r8	642
o9	30832	10711	127	r9	129
o10	30474	11231	721	r10	746
o11	26386	11983	586	r11	598
o12	27187	21265	16	r12	24
o13	27973	14635	662	r13	693
o14	31633	13231	546	r14	577
o15	23220	16934	110	r15	123
o16	29367	19690	612	r16	614
o17	24048	16324	113	r17	115
o18	29941	17503	651	r18	669
o19	30903	9235	202	r19	220
o20	25442	15086	106	r20	143
o21	25537	24146	73	r21	90
o22	29881	13335	668	r22	679
o23	27173	9146	156	r23	162
o24	27004	23077	660	r24	735
o25	12116	32885	401	r25	403
o26	26184	10766	432	r2	470
o27	31295	12584	370	r19	382
o28	28696	21506	235	r26	255
o29	25955	22713	448	r6	454
o30	27144	16203	568	r27	589
o31	31700	12628	598	r28	635
o32	24588	15969	722	r17	740
o33	31049	14575	205	r29	207
o34	16598	29682	179	r30	204
o35	29772	15273	551	r31	569
o36	27462	14764	31	r32	48
o37	29082	18033	651	r26	682
o38	29361	12883	217	r29	229
o39	22464	15194	200	r33	218
o40	24176	17123	533	r34	535
o41	26766	19136	546	r35	578
o42	31125	9665	475	r36	490
o43	31258	4829	201	r37	211
o44	29559	17815	361	r38	374
o45	31039	13829	130	r22	133
o46	29529	19280	668	r39	685
o47	29385	12347	92	r40	94
o48	24457	16726	708	r41	720
o49	16400	22842	518	r42	553
o50	24646	15847	568	r43	583
o51	28242	19565	596	r44	608
o52	24461	17163	683	r32	704
o53	27173	20050	486	r45	529
o54	26089	19866	268	r46	271
o55	30359	15588	604	r47	617
o56	26421	19101	604	r48	622
o57	29414	15830	488	r14	509
o58	29508	9637	357	r27	375
o59	20800	30132	601	r49	621
o60	29658	11080	541	r29	547
o61	26684	22696	140	r21	156
o62	30835	9682	596	r50	622
o63	27409	11403	110	r11	128
o64	27425	6130	239	r51	254
