courier	x	y	on_time	off_time
c1	11548	2055	0	240
c2	13917	3038	0	240
c3	12611	5634	0	240
c4	12668	19524	0	180
c5	19032	12313	0	180
c6	18754	6192	0	180
c7	21670	12431	60	240
c8	15429	19390	60	240
c9	16528	24557	60	240
c10	11877	20452	60	240
c11	13136	9636	60	240
c12	16456	15633	60	240
c13	21644	16306	60	240
c14	12890	22755	60	240
c15	22030	14327	60	240
c16	21007	15748	60	240
c17	14581	16493	60	240
c18	13584	17332	60	240
c19	15036	15367	60	240
c20	20499	16315	60	240
c21	10141	19103	60	155
c22	15941	22696	60	113
c23	13871	13029	135	217
c24	12663	23897	150	300
c25	17706	22614	180	420
c26	15512	14496	180	420
c27	18451	11742	180	420
c28	12985	20050	180	420
c29	16200	14320	180	420
c30	19458	22982	180	420
c31	18719	23500	180	215
c32	14961	14626	210	270
c33	11854	22223	225	420
c34	15856	13084	240	420
c35	15529	12518	240	420
c36	12767	22945	240	420
c37	19563	5031	240	420
c38	15035	15112	240	420
c39	21248	14517	240	420
c40	14597	25221	240	420
c41	11803	19928	240	420
c42	12811	17835	240	420
c43	12289	22647	240	420
c44	22645	7357	240	420
c45	13004	9675	240	420
c46	14222	15738	240	420
c47	18703	8966	240	283
c48	15363	16590	300	360
c49	11780	9948	360	600
c50	20078	19427	360	600
c51	15318	24263	360	600
c52	10099	8969	360	600
c53	18752	17676	360	600
c54	16872	25427	360	600
c55	13630	11972	360	600
c56	14659	23199	360	637
c57	12880	17611	420	720
c58	16802	13727	420	720
c59	16145	15341	420	720
c60	20905	14849	420	720
c61	14274	19498	420	705
c62	16677	18197	420	675
c63	15108	20048	420	660
c64	10278	18913	420	660
c65	9796	12484	420	660
c66	13527	12061	420	660
c67	11901	9529	420	660
c68	11657	9345	420	660
c69	16143	7618	420	660
c70	16815	10549	420	660
c71	16863	17870	420	660
c72	20243	12343	420	660
c73	12854	13229	420	660
c74	16982	23291	420	660
c75	14662	23024	420	660
c76	22180	5129	420	660
c77	14357	22024	420	660
c78	15507	23996	420	660
c79	17804	24186	420	660
c80	11488	16351	420	660
c81	15866	18039	420	660
c82	16255	18022	420	660
c83	14569	18709	420	660
c84	19585	22291	420	660
c85	572	27421	420	660
c86	17145	10778	420	660
c87	18215	17274	420	660
c88	15251	25216	420	600
c89	11233	17317	420	585
c90	17981	24977	420	570
c91	20141	20455	420	480
c92	13719	19804	420	678
c93	12858	22070	450	585
c94	11299	21093	480	720
c95	10685	13284	480	720
c96	16999	25455	480	720
c97	10216	23982	480	720
c98	18957	18417	480	720
c99	11784	12631	480	720
c100	11744	20581	480	720
c101	15510	12512	480	660
c102	11053	21989	480	682
c103	15302	5420	540	600
c104	17247	15814	585	622
c105	12989	23363	615	637
c106	16402	21092	630	675
c107	15044	13649	640	725
c108	16451	12884	660	810
c109	13527	23073	660	810
c110	16701	11358	660	810
c111	13775	15704	660	810
c112	11597	19336	660	810
c113	20200	7176	660	810
c114	0	26831	660	810
c115	11148	17214	660	810
c116	19973	19279	660	810
c117	17129	19545	660	810
c118	24042	5511	660	810
c119	24618	3553	660	810
c120	19366	15879	660	810
c121	16612	23667	660	810
c122	13814	11955	660	750
c123	9861	22166	660	720
c124	18398	13500	660	745
