courier	x	y	on_time	off_time
c1	8388	7705	0	240
c2	8355	7767	0	90
c3	8153	6579	30	150
c4	3974	6486	30	150
c5	9591	6452	60	150
c6	6766	8556	60	150
c7	7274	10088	90	180
c8	8178	8212	90	210
c9	7971	4045	90	210
c10	7261	9916	90	210
c11	9340	2640	120	240
c12	8947	9823	120	300
c13	7861	8843	120	300
c14	8774	9740	120	240
c15	9269	2542	120	300
c16	9386	2520	120	360
c17	7774	6388	165	285
c18	8336	8722	165	255
c19	9308	9312	165	255
c20	9306	9407	165	285
c21	5905	10252	165	285
c22	8223	8711	165	285
c23	7789	6359	165	285
c24	8438	6501	195	315
c25	6975	10067	195	315
c26	6200	10303	195	315
c27	8104	8852	210	330
c28	8409	6451	255	345
c29	7920	6388	255	345
c30	4312	7684	255	345
c31	5270	8828	285	375
c32	5263	8898	285	405
c33	8470	6370	300	420
c34	8216	7354	315	405
c35	7801	6329	330	420
c36	9056	9547	330	420
c37	3646	6268	330	420
c38	4280	8157	345	435
c39	5683	7023	360	600
c40	9266	2540	360	600
c41	9383	2448	375	465
c42	9371	8289	375	465
c43	2704	8140	375	465
c44	5662	7043	375	465
c45	8482	6363	390	630
c46	9432	2601	390	630
c47	8202	8709	435	525
c48	8089	8853	435	555
c49	8248	8568	450	690
c50	9267	9926	450	690
c51	4323	7840	450	690
c52	9220	8584	450	690
c53	5712	7079	480	720
c54	7937	5455	480	720
c55	7238	10011	480	720
c56	8648	8702	480	720
c57	9382	9247	495	735
c58	7739	6360	495	735
c59	8222	7266	495	675
c60	5225	8790	495	675
c61	9414	9297	495	675
c62	5283	8917	495	735
c63	8191	7219	495	735
c64	4946	8141	495	735
c65	9463	9378	525	765
c66	4133	8221	525	765
c67	7757	6256	525	765
c68	2136	8213	525	765
c69	8634	10320	555	795
c70	5895	10248	555	795
c71	2187	8348	555	795
c72	3771	6403	570	750
c73	9216	10132	570	660
c74	8165	8434	570	750
c75	7788	6296	570	660
c76	1358	7564	570	750
c77	4053	8439	585	825
c78	8979	10173	585	825
c79	8300	7324	585	825
c80	8121	8401	585	765
c81	8066	8483	585	825
c82	2071	8400	585	765
c83	8247	8473	600	780
c84	7848	9150	600	780
c85	7904	8629	600	780
c86	7841	6510	630	720
c87	7907	8828	660	840
c88	8202	8702	660	840
c89	7972	6399	660	840
c90	7786	6350	780	870
c91	8109	11059	780	870
