order	x	y	placement_time	restaurant	ready_time
o1	7821	7980	492	r1	512
o2	8856	10849	536	r2	544
o3	8888	11553	607	r3	637
o4	7631	11314	260	r4	282
o5	10456	9483	625	r5	645
o6	8520	9565	846	r6	877
o7	2823	8127	620	r7	638
o8	7009	3826	230	r8	244
o9	7924	9072	624	r9	640
o10	4463	8062	347	r10	358
o11	7166	9639	623	r11	623
o12	6540	7056	503	r12	524
o13	8459	10515	672	r13	683
o14	5837	6568	640	r14	651
o15	9736	9380	465	r15	495
o16	6424	6308	649	r16	654
o17	7974	5207	649	r16	654
o18	9051	9521	673	r17	693
o19	8191	8220	191	r18	236
o20	4995	8498	628	r19	634
o21	4095	5665	684	r20	696
o22	1233	5762	389	r20	397
o23	1163	6463	204	r20	211
o24	8489	11168	600	r21	612
o25	6939	7948	587	r22	598
o26	7162	8051	224	r23	236
o27	10733	9220	206	r9	214
o28	557	8704	547	r24	567
o29	9933	5540	544	r25	549
o30	10180	6951	824	r26	844
o31	7633	6636	688	r27	708
o32	9120	5762	280	r28	310
o33	8899	8622	647	r5	656
o34	9614	9414	625	r29	636
o35	392	8717	542	r30	567
o36	6188	7290	598	r31	613
o37	3098	8793	109	r32	144
o38	1520	6858	657	r20	674
o39	8443	10060	221	r33	232
o40	7521	10976	601	r34	624
o41	10554	9453	769	r35	780
o42	6762	9652	703	r36	714
o43	7831	8928	693	r17	708
o44	8592	10758	664	r26	689
o45	8316	10571	670	r37	672
o46	5305	7872	538	r31	548
o47	9819	9880	475	r16	489
o48	7312	5270	290	r38	310
o49	7521	10291	523	r39	528
o50	6835	4935	145	r40	155
o51	5052	6942	377	r24	396
o52	6768	7668	631	r41	646
o53	5765	9134	289	r10	307
o54	5961	4936	588	r27	618
o55	6984	10545	765	r42	785
o56	8314	9695	350	r29	360
o57	4539	8588	257	r43	285
o58	2318	8878	371	r16	386
o59	9732	8053	614	r44	634
o60	8453	10462	697	r44	706
o61	8283	9111	862	r16	877
o62	10520	9131	690	r45	710
o63	1479	7997	210	r46	232
o64	10487	9959	554	r3	584
o65	5523	8278	795	r47	805
o66	6302	7061	698	r43	718
o67	6676	9268	658	r36	679
o68	8442	8388	479	r48	495
o69	7691	8023	708	r31	718
o70	5363	7637	560	r49	573
o71	10516	9757	697	r45	717
o72	5940	11357	790	r4	797
o73	8897	9870	139	r50	161
o74	6075	10949	820	r47	823
o75	7828	9001	279	r51	299
o76	10278	8278	461	r28	476
o77	9883	8096	499	r31	509
o78	3074	9952	234	r24	255
o79	9825	9982	565	r16	585
o80	10224	6924	652	r52	685
o81	4661	8288	126	r53	136
o82	6811	7457	597	r16	600
o83	5629	8046	698	r31	708
o84	7040	8277	329	r31	339
o85	7460	9539	570	r42	578
o86	4677	8626	277	r16	298
o87	9341	8684	388	r42	401
o88	8124	8947	188	r50	203
o89	7719	7410	660	r54	684
o90	8492	8760	850	r31	855
o91	10319	9561	272	r50	292
o92	8149	11485	545	r38	575
o93	9774	7251	261	r54	277
o94	6894	8363	677	r55	685
o95	5784	10499	699	r56	743
o96	5408	8182	850	r47	855
o97	3364	8014	597	r57	612
o98	6121	7863	636	r9	675
o99	2056	9667	571	r58	578
o100	7359	10492	582	r59	594
o101	9349	8687	277	r60	282
o102	9096	9804	665	r34	682
o103	3212	6914	182	r61	203
o104	8254	11616	170	r62	190
o105	8422	9074	532	r63	562
o106	10171	5501	413	r14	426
o107	9218	10958	460	r36	473
o108	7669	9085	196	r23	214
o109	5510	6501	765	r43	788
o110	10174	7887	223	r64	241
o111	2863	10002	292	r65	302
o112	8935	10439	824	r16	829
o113	7994	5175	223	r66	233
o114	3279	0	498	r67	606
o115	8824	11712	424	r38	433
o116	8297	7486	163	r18	204
o117	7655	8562	576	r52	584
o118	8734	3206	532	r68	552
o119	7349	9456	359	r14	373
o120	6798	2943	432	r27	448
o121	7075	7229	464	r69	484
o122	8162	8950	781	r31	791
o123	6408	11078	231	r16	241
o124	8607	6156	490	r29	510
o125	8416	9958	288	r9	303
o126	10521	7967	397	r12	408
o127	2988	6108	851	r16	858
o128	236	7883	599	r24	629
o129	4394	6336	522	r29	533
o130	8504	9434	555	r70	568
o131	1527	8542	517	r30	542
o132	2368	7837	841	r71	858
o133	6395	6548	125	r50	161
o134	7930	7384	585	r4	600
o135	4143	4136	433	r72	440
