order	x	y	placement_time	restaurant	ready_time
o1	8304	4764	743	r1	755
o2	8227	4077	541	r2	561
o3	4831	4458	626	r3	663
o4	5242	2897	566	r4	586
o5	6127	2258	574	r5	584
o6	10158	4456	131	r6	147
o7	3243	4383	588	r7	600
o8	7064	4112	612	r1	624
o9	8335	3495	680	r8	705
o10	8921	5058	563	r9	600
o11	2193	3690	526	r10	544
o12	7805	5317	313	r11	344
o13	8657	5549	508	r12	520
o14	793	2433	455	r13	465
o15	2856	4108	646	r14	671
o16	7576	4633	265	r15	268
o17	8512	4375	647	r16	684
o18	7524	4235	571	r17	583
o19	5008	5178	581	r16	618
o20	3999	4751	598	r18	609
o21	6403	2684	336	r1	348
o22	1510	4203	152	r19	162
o23	10323	3816	572	r7	587
o24	9653	3933	563	r2	574
o25	8310	6091	625	r20	663
o26	6095	4690	623	r1	635
o27	8640	5667	202	r21	209
o28	7152	2530	621	r22	647
o29	6980	4603	535	r23	556
o30	7291	1405	614	r24	634
o31	8002	2204	266	r25	276
o32	8736	5538	588	r26	621
o33	7229	4270	643	r27	673
o34	8670	5434	506	r28	516
o35	8226	5688	763	r29	794
o36	7829	3314	421	r30	427
o37	8225	5758	458	r7	476
o38	10276	4194	594	r1	619
o39	8233	5457	603	r26	618
o40	7510	5034	137	r31	149
o41	8110	1245	620	r32	642
o42	8229	3112	146	r31	166
o43	8890	5565	137	r33	145
o44	8403	4580	564	r1	589
o45	4047	4429	446	r34	452
o46	8193	4806	306	r35	334
o47	10194	1741	562	r25	567
o48	4986	4341	659	r36	677
o49	872	2719	199	r11	237
o50	7418	1468	494	r30	504
o51	6849	3412	493	r1	505
o52	3246	3913	563	r13	588
o53	5419	3108	255	r30	262
o54	7366	5233	740	r1	752
o55	9382	5711	102	r37	120
o56	73	3895	421	r11	446
o57	7963	1295	537	r24	563
o58	1730	4411	640	r38	652
o59	9155	2463	645	r24	677
o60	5722	1627	539	r19	557
o61	7455	6974	542	r39	559
o62	9572	1435	595	r30	608
o63	6249	6561	486	r21	507
o64	10656	4800	547	r40	578
o65	5533	3048	555	r19	581
o66	3735	4364	198	r5	204
o67	8697	4545	619	r41	636
o68	3923	2276	631	r1	643
o69	9202	3874	680	r1	705
o70	9634	2226	188	r42	225
o71	2156	4274	227	r43	263
o72	3909	3862	584	r4	602
o73	9105	6407	480	r44	483
o74	9017	4448	506	r14	549
o75	7396	5720	210	r21	221
o76	8098	5921	93	r3	130
o77	7738	2788	652	r45	685
o78	2233	4140	181	r46	218
o79	8055	5454	197	r47	214
o80	8605	4365	610	r3	647
o81	8254	5430	776	r1	788
o82	8088	2484	646	r48	659
o83	4839	2145	520	r13	540
o84	6983	1942	549	r20	555
o85	8980	2338	493	r28	505
o86	7840	5809	383	r49	391
o87	8909	5170	296	r1	308
o88	7836	1327	269	r47	287
o89	7570	1885	24	r50	30
o90	5721	4096	614	r28	626
o91	8696	7043	616	r7	629
o92	9982	4312	774	r28	794
o93	5241	3953	168	r37	174
o94	9083	6394	261	r44	263
o95	9282	4316	584	r28	604
o96	10777	2841	541	r1	566
o97	5299	6782	644	r51	669
o98	7256	4432	503	r11	536
o99	9345	5462	756	r52	778
o100	1875	2686	540	r39	545
o101	7846	1280	635	r53	660
o102	0	2147	515	r11	542
o103	5782	2952	515	r54	550
o104	5779	4481	496	r13	511
o105	10157	3950	263	r27	276
o106	8634	6781	665	r39	675
o107	7759	6700	528	r28	548
o108	6016	4154	614	r53	650
o109	5633	3306	606	r20	624
o110	10102	4969	108	r55	111
o111	2442	2846	613	r13	650
o112	3431	2024	485	r16	522
o113	2751	4902	258	r21	273
o114	9563	5255	171	r56	208
o115	10270	5710	529	r57	551
o116	5539	6295	197	r39	222
o117	8838	3730	479	r58	516
o118	5567	5520	623	r59	655
o119	8006	7381	187	r18	205
o120	3518	4595	572	r28	590
o121	5602	2919	59	r13	82
o122	9220	7147	676	r20	694
o123	6860	2631	591	r20	603
o124	2770	2797	525	r13	550
o125	7191	1368	245	r60	288
o126	10106	5063	334	r61	361
o127	4138	4581	651	r51	676
o128	5484	2270	569	r3	606
o129	6855	5948	436	r37	471
o130	7972	4884	585	r58	622
o131	7640	2131	256	r62	268
o132	8465	6097	792	r63	829
o133	7706	6136	559	r64	570
o134	6238	7136	533	r62	551
o135	7791	3602	514	r1	539
o136	5923	3789	264	r37	282
o137	8013	5450	194	r54	215
o138	7551	3199	665	r24	688
o139	5678	4891	628	r1	640
o140	5666	6973	497	r21	508
o141	8252	4227	550	r15	557
o142	5288	3789	708	r13	726
o143	6868	4193	208	r65	245
o144	8171	5913	610	r1	622
o145	6680	4600	630	r66	650
o146	3499	2910	13	r54	31
o147	9579	1450	554	r3	591
o148	8779	3103	117	r1	129
o149	2696	1896	225	r53	260
o150	6053	6371	660	r59	666
o151	6474	1044	710	r1	722
o152	421	1941	177	r11	202
o153	7851	3471	117	r67	185
o154	7139	6846	566	r28	577
o155	3131	4360	579	r51	606
o156	6830	2909	259	r68	277
o157	5871	4589	496	r69	523
o158	8365	1645	532	r24	564
o159	10061	5194	36	r67	61
o160	7685	1891	184	r70	192
o161	8089	2664	703	r1	715
o162	8534	6109	605	r71	607
o163	3809	1568	72	r39	100
o164	8554	2384	118	r72	136
o165	8621	587	532	r73	555
o166	10257	3581	641	r36	657
o167	10664	2663	550	r27	576
o168	5654	1286	228	r1	240
o169	8050	4763	349	r45	351
o170	8045	4076	383	r60	386
o171	7818	3162	225	r31	236
o172	10459	3759	543	r53	569
o173	9029	1833	138	r16	175
o174	5346	3966	98	r21	110
o175	6161	4480	462	r13	463
o176	10027	1345	538	r27	553
o177	7741	3936	264	r67	289
o178	8712	7430	696	r37	706
o179	6130	1924	558	r24	580
o180	3723	2998	430	r14	447
o181	8604	1388	720	r28	751
o182	5551	6830	561	r74	592
o183	9600	3071	703	r1	728
o184	6125	3666	98	r31	106
o185	5728	6919	778	r52	790
o186	7564	6560	697	r28	710
o187	9551	6559	176	r75	194
o188	8332	4065	666	r62	691
o189	4342	5058	643	r41	661
o190	6039	3027	627	r76	664
o191	9422	2681	216	r77	231
o192	7519	5998	733	r1	745
o193	5113	3952	240	r1	252
o194	8776	5478	177	r22	195
o195	5352	4469	560	r78	563
o196	6895	3222	732	r1	757
o197	9760	5179	549	r79	579
o198	10354	4529	521	r80	551
o199	8321	4903	714	r37	735
o200	6418	7281	559	r81	586
o201	5808	3721	590	r19	612
o202	5769	1209	487	r17	505
o203	10102	5258	698	r29	706
o204	9092	2626	278	r62	280
o205	5671	3627	245	r16	282
o206	7781	6858	611	r82	637
o207	9444	5517	329	r10	347
o208	9572	1336	604	r1	629
o209	5476	5251	117	r83	119
o210	7972	1926	638	r24	666
o211	4845	2525	548	r84	568
o212	6316	3094	563	r28	578
o213	9707	5502	580	r85	586
o214	5759	3550	622	r11	647
o215	4944	2793	491	r1	524
o216	3656	2201	732	r17	742
o217	3904	2845	588	r41	609
o218	9321	3531	184	r68	202
o219	7642	6556	477	r66	490
o220	5922	1236	692	r39	698
o221	8156	3687	631	r24	668
o222	7870	6714	482	r15	488
o223	6989	6607	220	r86	257
o224	5561	4698	238	r87	275
o225	2675	3772	568	r88	579
o226	7498	4921	102	r1	114
o227	9368	5652	33	r39	51
o228	6609	3858	633	r85	645
o229	2219	4778	108	r11	150
o230	8989	4583	669	r15	674
o231	5364	4120	784	r14	806
o232	7539	4765	697	r89	730
o233	9644	6210	564	r22	592
o234	10339	2143	92	r90	122
o235	8983	3290	201	r91	202
o236	5165	6005	518	r18	530
o237	4920	3905	500	r1	522
o238	5608	3955	176	r31	224
o239	5143	4315	715	r90	731
o240	9154	5071	29	r67	50
o241	6538	5346	570	r3	607
o242	8531	3867	236	r53	264
o243	7177	7090	516	r20	541
o244	5870	4000	592	r9	617
o245	7283	3970	152	r1	164
o246	8514	5493	486	r1	511
o247	10110	2467	455	r22	472
o248	10397	5657	698	r28	711
o249	7388	6826	610	r92	647
o250	6861	6642	498	r14	551
o251	5398	4920	557	r93	570
o252	9224	5144	578	r2	591
