order	x	y	placement_time	restaurant	ready_time
o1	8972	8741	205	r1	243
o2	5755	8072	206	r2	212
o3	3428	6064	216	r3	235
o4	2657	8825	218	r2	253
o5	8480	9816	228	r4	273
o6	8004	9626	231	r5	266
o7	8136	10970	238	r6	268
o8	8152	11561	239	r4	299
o9	9299	9378	246	r6	276
o10	6846	5023	248	r2	260
o11	7631	9940	253	r7	270
o12	8405	10146	259	r5	281
o13	7168	10983	265	r8	280
o14	8345	10571	266	r3	289
o15	8390	9810	267	r8	280
o16	6952	10515	268	r9	288
o17	7731	7418	272	r5	313
o18	8743	9494	275	r10	288
o19	6190	8606	278	r11	301
o20	7801	9486	285	r12	315
o21	8721	11413	293	r12	323
o22	6239	9723	295	r13	305
o23	7320	5734	295	r8	302
o24	5473	6885	296	r5	327
o25	6922	10826	296	r2	322
o26	7766	8110	300	r5	345
o27	7487	7274	302	r8	312
o28	7144	9134	305	r14	323
o29	6815	9114	307	r8	313
o30	10087	9163	309	r15	319
o31	7904	9573	312	r3	324
o32	7883	10277	313	r16	332
o33	7405	7088	314	r15	324
o34	8694	5697	315	r17	320
o35	8035	9315	316	r7	325
o36	8482	11161	316	r18	328
o37	977	8716	317	r19	323
o38	9449	7899	317	r20	337
o39	2213	4569	317	r21	342
o40	9254	10153	318	r5	353
o41	2250	10045	319	r22	349
o42	8019	9969	323	r5	361
o43	9362	9330	324	r23	343
o44	7508	7239	324	r10	344
o45	9578	7923	332	r13	350
o46	7482	5192	332	r24	342
o47	9163	9399	332	r25	353
o48	6634	8052	333	r14	345
o49	9104	3283	333	r26	343
o50	9510	8079	333	r27	347
o51	6660	10182	334	r7	337
o52	4941	9126	335	r26	345
o53	7824	9457	336	r28	347
o54	5547	5858	338	r15	348
o55	5891	11166	340	r26	350
o56	7760	8948	341	r26	352
o57	9356	9461	342	r20	357
o58	5721	6041	342	r14	349
o59	8370	9859	343	r29	354
o60	9248	9731	344	r14	349
o61	7422	8973	344	r15	354
o62	6926	10513	348	r20	360
o63	7451	7623	349	r5	393
o64	2365	9074	350	r16	361
o65	10167	9389	351	r30	360
o66	4222	8921	351	r9	361
o67	8604	6058	352	r26	356
o68	7256	10309	354	r24	363
o69	9648	8056	355	r31	365
o70	9241	10467	356	r3	371
o71	7554	6604	358	r32	388
o72	6672	6495	358	r31	368
o73	3601	8093	359	r2	365
o74	8336	10987	359	r15	369
o75	7482	8246	363	r5	408
o76	8573	6207	364	r27	394
o77	7685	6953	366	r30	378
o78	9175	7319	370	r33	386
o79	9715	3430	372	r34	384
o80	8897	5697	376	r29	386
o81	7122	4726	377	r35	386
o82	8464	9809	378	r20	403
o83	5938	7305	380	r10	391
o84	4499	9396	381	r15	391
o85	8101	9610	382	r20	402
o86	6055	8074	383	r36	401
o87	5837	6561	383	r26	407
o88	4109	8468	386	r26	407
o89	6831	7565	386	r5	431
o90	6187	5570	386	r36	399
o91	7175	9123	388	r37	408
o92	3935	9090	389	r18	404
o93	8641	5627	389	r27	419
o94	3908	9157	390	r38	420
o95	8260	7687	390	r3	420
o96	4071	9132	391	r15	406
o97	6262	5855	395	r15	410
o98	6846	8319	395	r36	409
o99	2434	6402	396	r39	426
o100	2221	7975	397	r26	407
o101	2386	6345	397	r40	410
o102	9191	9781	398	r41	410
o103	5409	7750	399	r28	413
o104	6759	5213	399	r42	419
o105	7142	7355	402	r38	432
o106	6074	8609	402	r10	433
o107	1805	8629	403	r43	424
o108	7297	9956	403	r44	433
o109	10061	8077	431	r23	458
o110	7970	9439	437	r15	447
