courier	x	y	on_time	off_time
c1	3879	174	0	180
c2	965	7016	0	180
c3	3110	538	0	180
c4	3974	3939	180	300
c5	10294	1364	180	240
c6	5440	5129	210	300
c7	9805	10880	210	300
c8	10473	9661	210	300
c9	2597	860	210	300
c10	8075	7646	210	300
c11	12294	5585	240	420
c12	7871	10581	240	420
c13	1536	2272	240	330
c14	6175	2192	270	450
c15	3842	188	270	360
c16	3499	630	300	480
c17	12169	4641	300	480
c18	4744	87	300	480
c19	9102	4304	300	480
c20	8501	5165	300	480
c21	8743	10994	300	480
c22	10608	1673	300	480
c23	8064	472	300	480
c24	1493	6310	300	480
c25	6458	2575	300	480
c26	9751	922	300	480
c27	2513	3790	300	480
c28	10855	8493	300	480
c29	7631	11428	300	480
c30	2452	4370	300	480
c31	868	3555	300	480
c32	4387	0	300	480
c33	11401	3139	300	480
c34	3629	3075	300	480
c35	10300	7395	330	390
c36	7434	2055	390	420
c37	9465	8309	420	450
c38	9957	9505	480	660
c39	8211	109	480	660
c40	1162	8004	480	660
c41	335	3797	480	660
c42	2295	9761	480	660
c43	4810	5603	480	660
c44	64	7058	480	660
c45	7748	3593	480	660
c46	11047	3864	480	660
c47	11883	3683	480	660
c48	2021	6793	480	660
c49	7661	11820	480	660
c50	9991	10736	480	660
c51	12269	5275	480	660
c52	6250	278	480	570
c53	11720	5763	660	900
c54	9490	1668	660	900
c55	8888	398	660	900
c56	6895	5591	660	900
c57	8227	10294	660	900
c58	709	4146	660	900
c59	2892	8702	660	840
c60	7325	7914	660	840
c61	1027	3537	660	840
c62	10649	10125	660	840
c63	4347	5665	660	840
c64	5416	8043	660	840
c65	2298	6266	660	840
c66	2589	6799	660	840
c67	525	7418	660	840
c68	9020	4774	660	840
c69	2102	4096	660	840
c70	12064	4219	660	840
c71	6803	11818	660	840
c72	2350	4765	660	840
c73	4640	5239	660	840
c74	3304	2488	660	840
c75	3042	816	660	840
c76	4578	4208	660	840
c77	579	3222	660	750
c78	8419	4162	720	900
c79	5881	8377	720	900
c80	6265	6258	720	900
c81	3976	3503	720	900
c82	2747	1755	720	900
c83	12281	5407	720	900
c84	7741	2560	720	900
c85	8892	400	720	840
c86	9076	10812	720	840
c87	0	6637	720	840
c88	3470	8259	720	780
c89	9007	5592	840	960
c90	8862	386	840	960
c91	8014	826	840	960
c92	2193	3554	840	960
c93	9077	497	840	960
c94	9256	10408	840	960
c95	11021	6811	840	900
c96	5607	4577	840	907
c97	1516	2941	900	1050
c98	11687	8608	900	1050
c99	12299	5713	900	1020
c100	12296	6201	900	1020
c101	4316	1015	900	1020
c102	1369	7362	900	1020
c103	2028	3856	900	1020
c104	12214	4880	900	1048
