order	x	y	placement_time	restaurant	ready_time
o1	8316	7895	601	r1	621
o2	9400	10844	645	r2	653
o3	9296	11628	716	r3	746
o4	8223	11370	369	r4	391
o5	11172	9386	734	r5	754
o6	9124	9543	955	r6	986
o7	3277	8209	729	r7	747
o8	7519	3680	339	r8	353
o9	8504	8989	733	r9	749
o10	5130	8121	456	r10	467
o11	7641	9615	732	r11	732
o12	7102	7023	612	r12	633
o13	8858	10438	781	r13	792
o14	6228	6532	749	r14	760
o15	10449	9344	574	r15	604
o16	6964	6346	758	r16	763
o17	8504	5293	758	r16	763
o18	9657	9485	782	r17	802
o19	8868	8132	300	r18	345
o20	5555	8482	737	r19	743
o21	4606	5674	793	r20	805
o22	1898	5847	498	r20	506
o23	1663	6493	313	r20	320
o24	9106	10985	709	r21	721
o25	7444	7933	696	r22	707
o26	7606	7936	333	r23	345
o27	11409	9169	315	r9	323
o28	1119	8583	656	r24	676
o29	10366	5476	653	r25	658
o30	10649	7034	933	r26	953
o31	8389	6588	797	r27	817
o32	9691	5737	389	r28	419
o33	9444	8622	756	r5	765
o34	10253	9347	734	r29	745
o35	1007	8585	651	r30	676
o36	6835	7206	707	r31	722
o37	3740	8802	218	r32	253
o38	2186	6822	766	r20	783
o39	9023	10162	330	r33	341
o40	8194	10831	710	r34	733
o41	11048	9470	878	r35	889
o42	7223	9728	812	r36	823
o43	8343	8899	802	r17	817
o44	9222	10837	773	r26	798
o45	8802	10671	779	r37	781
o46	5826	7813	647	r31	657
o47	10278	9887	584	r16	598
o48	7905	5196	399	r38	419
o49	7964	10423	632	r39	637
o50	7410	4773	254	r40	264
o51	5668	6923	486	r24	505
o52	7490	7753	740	r41	755
o53	6377	9185	398	r10	416
o54	6531	4845	697	r27	727
o55	7476	10418	874	r42	894
o56	9029	9612	459	r29	469
o57	5116	8483	366	r43	394
o58	2875	8718	480	r16	495
o59	10313	8016	723	r44	743
o60	8917	10504	806	r44	815
o61	8882	8970	971	r16	986
o62	11051	9076	799	r45	819
o63	1963	8040	319	r46	341
o64	10922	9906	663	r3	693
o65	6150	8265	904	r47	914
o66	6903	7050	807	r43	827
o67	7126	9286	767	r36	788
o68	9101	8509	588	r48	604
o69	8254	8084	817	r31	827
o70	5791	7651	669	r49	682
o71	11164	9677	806	r45	826
o72	6605	11221	899	r4	906
o73	9586	9989	248	r50	270
o74	6578	10964	929	r47	932
o75	8266	9046	388	r51	408
o76	10806	8096	570	r28	585
o77	10427	8165	608	r31	618
o78	3558	9879	343	r24	364
o79	10339	9949	674	r16	694
o80	10864	6863	761	r52	794
o81	5241	8210	235	r53	245
