order	x	y	placement_time	restaurant	ready_time
o1	2511	9283	48	r1	65
o2	5641	6505	68	r2	99
o3	7400	9542	78	r3	97
o4	8884	9223	91	r4	102
o5	10074	8542	92	r5	110
o6	7750	9240	103	r6	122
o7	2338	7201	104	r2	133
o8	3806	4621	112	r7	136
o9	6432	6624	118	r7	138
o10	6906	9586	118	r8	122
o11	8067	5401	125	r9	147
o12	11022	2694	126	r10	132
o13	3625	7446	126	r11	147
o14	9339	9945	135	r12	150
o15	7027	8914	137	r13	142
o16	5670	9815	143	r13	155
o17	6433	10202	143	r14	173
o18	9318	10377	156	r15	180
o19	5171	6987	158	r15	180
o20	8103	7673	164	r16	194
o21	7091	8749	170	r17	187
o22	9783	8938	177	r18	182
o23	9749	8920	180	r4	194
o24	6181	7198	184	r15	203
o25	8808	4986	184	r16	212
o26	1647	5237	184	r19	193
o27	8861	10557	186	r20	222
o28	7403	7377	187	r6	202
o29	7465	5093	191	r21	202
o30	9079	5706	194	r22	215
o31	8853	9124	204	r23	218
o32	10077	8846	205	r24	230
o33	6383	10241	207	r15	224
o34	7574	10292	211	r5	242
o35	3295	7724	212	r17	225
o36	9567	5512	219	r25	236
o37	8861	4778	225	r26	240
o38	5851	6201	225	r27	244
o39	7925	7814	229	r28	259
o40	5651	6896	231	r15	254
o41	7696	10079	234	r29	247
o42	9432	8456	246	r30	251
o43	7722	6141	248	r16	274
o44	7233	7488	248	r16	274
o45	7931	4462	252	r11	267
o46	6633	8843	256	r15	268
o47	8279	8633	261	r31	274
o48	5957	6143	262	r32	274
o49	7029	6632	266	r19	271
o50	7597	6821	272	r33	283
o51	4399	8099	278	r11	296
o52	5146	7944	287	r11	296
o53	9464	7348	289	r6	307
o54	9777	9875	294	r34	309
o55	7521	7761	310	r15	315
o56	9089	7912	328	r6	343
o57	6821	7795	329	r35	339
o58	8740	8943	338	r16	363
o59	9791	7544	346	r4	353
o60	6187	8503	347	r36	366
o61	7198	2587	347	r10	361
o62	9699	8763	364	r4	379
o63	7920	9033	365	r17	377
o64	12410	2355	367	r10	379
o65	7920	6824	375	r27	385
o66	6855	4375	384	r10	386
o67	8751	5445	386	r15	394
o68	8864	4722	389	r9	410
o69	4524	8508	394	r37	404
o70	7575	0	399	r10	400
o71	9421	5844	403	r15	416
o72	7946	11008	408	r24	423
