order	x	y	placement_time	restaurant	ready_time
o1	29831	13635	7	r1	13
o2	32008	13332	8	r2	21
o3	27277	21474	16	r3	24
o4	29967	13566	30	r2	48
o5	29033	17328	34	r4	59
o6	26878	19641	36	r3	63
o7	30108	16769	41	r3	56
o8	25734	15258	47	r3	57
o9	27359	23439	48	r5	64
o10	29325	20750	52	r6	54
o11	28590	19410	56	r3	62
o12	28381	11168	57	r7	82
o13	26139	11311	62	r8	87
o14	29737	16343	63	r9	75
o15	27172	14169	64	r10	67
o16	29182	20075	65	r11	70
o17	30553	11245	65	r12	93
o18	30178	13007	66	r13	84
o19	25426	22794	66	r14	73
o20	25769	11374	68	r7	99
o21	30499	12473	68	r15	80
o22	13504	37820	69	r16	94
o23	26230	16475	69	r17	102
o24	34218	3474	69	r18	87
o25	28028	20159	70	r19	88
o26	29890	17126	70	r17	102
o27	27552	18210	71	r20	78
o28	34375	3178	71	r21	76
o29	25517	24380	73	r22	90
o30	29649	12020	74	r1	92
o31	28496	23095	75	r14	112
o32	30887	13849	76	r3	97
o33	29556	16954	76	r14	94
o34	29116	15318	78	r20	89
o35	34409	2987	80	r21	93
o36	25504	16516	80	r23	90
o37	27942	16721	82	r14	112
o38	34268	3621	84	r18	87
o39	27757	14630	84	r24	125
o40	16267	46679	85	r16	101
o41	29213	20838	87	r14	109
o42	31060	11830	88	r14	101
o43	30380	13140	89	r25	100
o44	29288	20318	90	r14	108
o45	29424	11815	91	r13	119
o46	28298	20001	91	r26	128
o47	28817	19384	92	r14	117
o48	29416	12630	92	r9	94
o49	23075	18475	93	r14	126
o50	23573	17991	93	r14	110
o51	27414	15239	93	r26	130
o52	26247	14496	94	r23	109
o53	28533	21063	96	r14	132
o54	31132	10326	97	r12	107
o55	25952	20238	98	r27	104
o56	29159	19446	100	r28	111
o57	16787	28104	102	r29	124
o58	23385	13492	103	r30	136
o59	29806	17583	104	r31	134
o60	23936	18304	105	r17	136
o61	25454	15259	106	r32	143
o62	23769	18191	106	r14	146
o63	27354	13241	107	r7	144
o64	31635	14340	108	r15	120
o65	29911	13282	108	r33	114
o66	28405	16873	108	r14	138
o67	33163	5551	109	r18	120
o68	18564	20612	109	r34	136
o69	24594	22294	109	r14	131
o70	28789	19764	109	r35	135
o71	28849	12158	110	r14	137
o72	26179	20993	111	r22	131
o73	30432	13059	112	r24	142
o74	30892	14037	112	r15	124
o75	34116	444	113	r21	124
o76	27143	16529	113	r36	138
o77	31386	12789	114	r37	136
o78	27927	14943	117	r23	129
o79	29384	7378	117	r21	138
