courier	x	y	on_time	off_time
c1	29465	21893	69	249
c2	26530	19697	69	249
c3	25556	11250	69	249
c4	23973	20944	69	249
c5	22256	22656	69	249
c6	25925	18939	69	249
c7	26124	21129	69	249
c8	22531	16482	69	249
c9	34551	3885	69	309
c10	29176	10792	69	249
c11	20835	8992	69	249
c12	23371	18962	69	249
c13	26104	19821	69	249
c14	26189	1495	69	309
c15	23777	4396	69	309
c16	28676	23311	69	169
c17	28897	12967	69	309
c18	28619	9746	69	249
c19	30336	11652	69	249
c20	21065	20555	69	249
c21	25457	3195	69	309
c22	27642	19052	69	249
c23	21021	14187	69	249
c24	27751	17235	69	249
c25	21728	13383	69	249
c26	31309	9144	69	309
c27	25984	13128	69	249
c28	22318	23225	69	189
c29	26477	23361	69	249
c30	24131	15501	69	249
c31	31611	14649	69	249
c32	33819	3425	69	309
c33	21438	18941	69	249
c34	20505	21525	69	249
c35	28747	986	69	309
c36	32476	6263	69	309
c37	23618	18880	69	249
c38	28738	15166	69	249
c39	20768	7558	69	249
c40	23083	22144	69	249
c41	26675	16910	69	249
c42	21160	12698	69	249
c43	31820	11251	69	249
c44	23737	9220	69	249
c45	20385	12427	99	309
c46	24449	11217	99	279
c47	22702	11169	129	309
c48	21019	19111	129	279
c49	28099	11057	129	257
c50	25706	17604	129	309
c51	23103	8111	129	309
c52	26139	21024	129	369
c53	31350	10444	129	309
c54	27145	20949	129	309
c55	26358	20474	129	309
c56	26370	12373	129	309
c57	20586	13501	129	309
c58	24381	10825	129	309
c59	25219	8137	129	309
c60	25810	15608	129	309
c61	22042	10238	129	309
c62	18156	29635	129	309
c63	20747	23703	129	309
c64	23044	17698	129	309
c65	20586	14349	129	309
c66	21227	14708	129	309
c67	28169	19779	129	309
c68	30049	21940	129	309
c69	19067	29531	129	309
c70	25810	8913	129	309
c71	32391	13908	129	309
c72	23365	15031	129	309
c73	28151	17833	129	309
c74	27095	10814	129	309
c75	20704	18682	129	309
c76	30832	13213	129	309
c77	30490	20642	129	309
c78	27435	23501	129	309
c79	9501	19496	129	309
c80	29080	10708	129	309
c81	31700	14781	129	309
c82	27146	11540	129	309
c83	8818	27211	129	309
c84	31766	12758	129	309
c85	22024	12183	129	309
c86	24382	15817	129	309
c87	26707	17880	129	309
c88	24158	16640	129	369
c89	20857	10212	129	369
c90	30757	15898	129	309
c91	22623	9936	129	309
c92	24366	9199	129	309
c93	27724	19362	129	309
c94	28015	18626	129	309
c95	30091	19320	129	264
c96	31965	15591	129	309
c97	25450	8331	129	309
c98	8697	23801	129	309
c99	30321	11241	129	309
c100	6715	32435	129	309
c101	22959	15790	129	309
c102	28180	18220	129	309
c103	27219	11446	129	309
c104	31506	14412	129	309
c105	29702	14127	129	309
c106	27934	12839	129	309
c107	29856	13928	129	309
c108	27022	14590	129	309
c109	28426	13606	129	309
c110	14507	33038	129	309
c111	16893	33634	129	309
c112	20835	19670	129	309
c113	24797	20992	129	309
c114	27041	11997	129	309
c115	20858	19848	129	309
