order	x	y	placement_time	restaurant	ready_time
o1	30324	14475	477	r1	492
o2	30743	14110	588	r2	606
o3	28309	21022	756	r3	757
o4	23870	18987	626	r4	703
o5	25538	13736	314	r5	329
o6	30043	16248	172	r6	190
o7	27708	13519	695	r7	722
o8	24284	17265	545	r8	553
o9	28708	14639	634	r9	647
o10	29462	13315	670	r10	682
o11	0	54766	595	r11	621
o12	24682	14580	104	r12	134
o13	27461	17227	358	r13	364
o14	26505	13094	338	r14	356
o15	26088	14836	704	r15	747
o16	22751	17717	693	r16	725
o17	27826	18725	741	r3	751
o18	28847	14657	172	r17	204
o19	25479	14967	706	r18	731
o20	25525	15514	352	r5	363
o21	28916	13701	607	r19	638
o22	29282	17212	480	r20	492
o23	31056	14437	521	r10	526
o24	28661	13513	830	r21	863
o25	24465	15361	384	r22	396
o26	27443	13227	473	r23	485
o27	25389	14254	603	r24	631
o28	30021	13625	697	r9	708
o29	27359	10579	547	r25	559
o30	28962	18809	545	r26	576
o31	22486	19216	224	r27	226
o32	23786	18837	480	r13	503
o33	29929	14745	598	r28	640
o34	28389	13986	691	r29	732
o35	25493	17361	368	r23	393
o36	28155	7579	282	r30	289
o37	25739	21257	730	r31	775
o38	27828	19652	734	r31	746
o39	26933	20234	663	r32	675
o40	29319	12787	482	r33	489
o41	25221	15368	247	r34	265
o42	22422	10442	725	r35	762
o43	23148	14622	823	r36	843
o44	27338	18935	197	r37	203
o45	28680	18801	188	r38	213
o46	26751	23163	472	r39	489
o47	27600	25729	799	r40	824
o48	30011	13878	254	r41	265
o49	30800	4230	151	r42	169
o50	27208	21038	630	r31	657
o51	28616	19426	597	r37	628
o52	22757	21176	494	r43	519
o53	30653	14414	655	r44	668
o54	30741	13948	656	r45	676
o55	28551	17096	596	r46	623
o56	29095	14020	738	r9	751
o57	26513	19333	592	r47	604
o58	24762	15393	678	r48	684
o59	27471	18066	720	r49	742
o60	27782	12402	324	r15	345
o61	30699	13874	582	r50	618
o62	29265	18191	382	r51	393
o63	29054	19590	688	r52	713
o64	28881	18700	646	r53	656
o65	26652	16095	685	r48	692
o66	24286	15800	340	r36	348
o67	29947	11037	684	r54	699
o68	23731	18731	649	r55	665
o69	29832	16389	704	r56	711
o70	29053	7229	633	r57	661
o71	27828	13931	350	r5	363
o72	27058	15424	117	r16	154
o73	26395	14453	748	r58	815
o74	30300	14652	589	r6	607
o75	27247	19440	173	r59	183
o76	18875	18613	242	r60	280
o77	25826	9201	481	r61	498
o78	24731	18420	711	r5	722
o79	27859	21020	634	r62	662
o80	24219	18227	658	r63	664
o81	28690	13923	176	r64	183
o82	28749	12565	234	r65	246
o83	23338	17401	604	r4	697
o84	29280	13703	149	r66	161
o85	26900	15464	766	r67	776
o86	29779	13094	361	r68	404
o87	25398	17094	634	r69	654
o88	23590	15356	672	r23	684
o89	24218	16129	166	r5	172
o90	30854	14610	581	r3	587
o91	26960	20820	140	r70	150
o92	27377	17733	216	r51	236
o93	29670	15908	642	r71	643
o94	23038	18005	421	r4	457
o95	30092	8246	532	r72	569
o96	29143	14998	755	r15	783
o97	22297	22124	609	r73	650
o98	26410	22171	606	r74	607
o99	29404	12557	266	r18	304
o100	27378	20889	492	r75	510
o101	30125	15535	410	r6	418
o102	26706	26195	807	r40	828
o103	31969	4926	801	r76	807
o104	28477	13059	616	r5	636
o105	21817	14808	168	r77	201
o106	29050	18061	165	r70	177
o107	23434	21363	137	r78	154
o108	27763	15221	130	r79	145
o109	29138	13494	189	r64	191
o110	30831	13758	542	r5	553
o111	28080	20336	157	r80	174
o112	24373	16765	773	r21	791
o113	30314	10191	724	r57	747
o114	29923	15371	804	r81	830
o115	27707	21502	280	r29	295
o116	29562	11955	583	r82	584
o117	29443	12230	604	r83	616
o118	28425	15737	498	r16	519
o119	27755	12834	164	r84	182
o120	23205	15862	820	r8	842
o121	28723	13978	734	r82	752
o122	23775	22720	715	r85	731
o123	29735	12817	161	r86	186
o124	22247	18257	252	r4	310
o125	23067	17448	555	r4	660
o126	28930	14259	530	r25	550
o127	29742	14182	155	r41	187
o128	28150	17598	670	r29	701
o129	28774	14610	111	r87	132
o130	28258	21877	634	r29	656
o131	24410	9514	487	r88	502
o132	24483	15629	702	r58	732
o133	25722	19345	679	r89	700
o134	28907	19752	572	r15	580
o135	23226	22111	323	r43	339
o136	26005	23538	574	r90	584
o137	29567	13366	275	r91	277
o138	28196	20044	151	r92	156
o139	30454	2677	649	r76	659
o140	28681	13150	645	r28	668
