order	x	y	placement_time	restaurant	ready_time
o1	7570	7447	615	r1	660
o2	7343	10361	621	r2	636
o3	4776	8416	737	r3	745
o4	11652	2705	563	r4	584
o5	3057	7835	598	r5	628
o6	9664	6018	22	r6	37
o7	7356	7769	598	r7	608
o8	6340	8454	190	r8	199
o9	8286	9236	611	r9	628
o10	1696	5148	485	r10	495
o11	7818	5715	549	r11	579
o12	7937	7074	491	r12	495
o13	1963	7739	555	r5	572
o14	7320	8871	610	r13	636
o15	7850	9473	681	r1	684
o16	8390	9469	672	r14	700
o17	4445	8576	520	r15	535
o18	6435	10169	507	r2	512
o19	8346	7721	718	r16	727
o20	7947	8873	624	r17	654
o21	9171	10419	607	r18	614
o22	8057	8779	142	r19	157
o23	6404	7361	584	r20	614
o24	8598	4610	575	r21	593
o25	8038	10057	689	r22	700
o26	6736	8219	519	r23	533
o27	8557	10886	583	r24	591
o28	5750	8532	88	r25	100
o29	7335	10323	606	r1	636
o30	9046	6309	720	r14	730
o31	7503	7930	129	r3	149
o32	5162	8105	362	r17	382
o33	8217	8112	511	r26	541
o34	8540	6022	602	r27	627
o35	8638	10104	668	r16	672
o36	7212	9292	718	r28	728
o37	8734	10886	595	r29	601
o38	9553	5832	378	r10	388
o39	8470	8867	681	r27	690
o40	1818	5878	714	r23	738
o41	8548	9494	749	r16	755
o42	8389	10022	506	r23	524
o43	4398	8368	310	r14	330
o44	5819	4184	567	r30	578
o45	2871	8233	495	r31	510
o46	6997	6082	193	r26	213
o47	8706	7764	608	r9	623
o48	7774	6762	375	r32	385
o49	9469	9976	571	r33	583
o50	8743	8494	495	r34	508
o51	7352	10513	515	r35	530
o52	3012	5185	559	r25	589
o53	7416	7855	485	r36	514
o54	5216	5850	622	r37	658
o55	8278	8837	436	r1	449
o56	2513	7690	430	r25	455
o57	7498	7279	576	r38	604
o58	8151	9467	671	r38	682
o59	9991	8494	570	r39	595
o60	6289	6967	620	r21	649
o61	3691	8377	623	r40	652
o62	9472	9960	609	r11	639
o63	9794	8787	238	r11	268
o64	8307	8856	610	r29	635
o65	9943	7885	676	r14	706
o66	7504	5446	756	r38	784
o67	7593	6829	113	r19	124
o68	8703	9048	583	r41	611
o69	7410	7636	310	r42	315
