order	x	y	placement_time	restaurant	ready_time
o1	8649	4258	826	r1	838
o2	2369	4543	671	r2	681
o3	6685	7663	451	r3	466
o4	795	6301	575	r4	600
o5	8537	8398	768	r5	778
o6	7922	10207	627	r6	638
o7	8099	8013	842	r7	887
o8	8332	7994	649	r8	650
o9	8752	10047	690	r9	720
o10	6234	6289	586	r10	602
o11	10561	8218	826	r11	841
o12	6894	5262	777	r12	789
o13	8461	9791	834	r3	859
o14	9851	7354	709	r13	714
o15	5796	9258	426	r14	455
o16	6146	6969	840	r15	852
o17	8076	5301	786	r16	789
o18	1601	4856	205	r17	237
o19	8843	9808	834	r18	864
o20	8171	8075	545	r19	568
o21	5745	7972	689	r20	700
o22	8501	8214	807	r21	815
o23	7780	3844	853	r13	872
o24	1123	7049	808	r22	823
o25	8730	7764	682	r23	712
o26	6879	6697	426	r24	441
o27	9067	6967	630	r15	655
o28	8593	7898	895	r25	898
o29	9032	9551	788	r26	808
o30	3107	8111	800	r13	802
o31	10635	7597	565	r27	580
o32	5394	6761	699	r28	714
o33	7391	6608	424	r6	440
o34	340	6378	407	r4	432
o35	6395	6215	608	r4	633
o36	4876	7598	730	r20	760
o37	6791	9274	902	r29	937
o38	10596	7387	720	r30	722
o39	9431	8430	262	r31	269
o40	7826	6416	826	r32	852
o41	8348	7505	649	r33	679
o42	9749	6495	662	r34	675
o43	6395	6924	534	r28	539
o44	8834	10120	871	r35	881
o45	9868	4939	807	r36	827
o46	7571	4997	728	r37	748
o47	4474	6697	844	r28	849
o48	8052	6876	841	r38	871
o49	9308	7177	680	r21	688
o50	1377	4313	643	r39	656
o51	6699	5803	740	r40	753
o52	402	4267	852	r41	862
o53	1426	7325	269	r42	284
o54	3236	5430	865	r43	910
o55	5067	6348	686	r44	701
o56	10148	7245	927	r45	957
o57	8523	8231	637	r46	652
o58	8439	5558	841	r47	851
o59	8603	8184	774	r48	815
o60	7803	3824	664	r49	684
o61	4693	5574	296	r50	309
o62	8308	5313	755	r47	765
o63	8556	8062	224	r51	239
o64	3774	4642	681	r52	702
o65	9113	9582	912	r53	944
o66	10493	6435	786	r54	787
o67	8686	6409	964	r49	974
o68	6939	3290	333	r47	345
o69	7674	8188	749	r55	779
o70	8744	3615	864	r56	878
o71	3570	7777	770	r52	800
o72	9664	7195	822	r26	835
o73	10609	5512	403	r24	418
o74	8900	6915	769	r37	798
o75	6591	5446	888	r57	908
o76	9733	8965	396	r58	416
o77	8403	8168	1006	r59	1024
o78	9534	3982	861	r48	876
o79	8495	7423	773	r31	784
o80	6768	8945	399	r60	415
o81	5875	4111	289	r61	314
o82	10763	7436	791	r62	827
o83	7553	5472	460	r63	478
o84	6932	6728	887	r3	903
o85	7449	7904	734	r25	736
o86	7137	6421	882	r48	902
o87	8346	7689	472	r28	485
o88	6144	6647	798	r20	828
o89	6340	6259	845	r64	854
o90	10807	7716	314	r31	319
o91	7197	7437	538	r49	558
o92	5544	6767	708	r28	721
o93	303	5047	380	r65	386
o94	5942	4941	850	r28	852
o95	7433	9080	392	r66	417
o96	7018	6538	802	r37	830
o97	8212	6676	817	r40	837
o98	8621	7561	785	r28	792
o99	8775	7080	497	r53	516
o100	8745	8801	741	r15	766
o101	7995	9187	709	r67	718
o102	7010	8381	295	r68	309
o103	6019	3747	857	r61	868
o104	5090	2964	866	r39	882
o105	4696	6855	391	r44	428
o106	7042	4566	624	r69	654
o107	9794	7983	828	r53	851
o108	4569	3684	500	r49	520
o109	7713	7466	373	r49	393
o110	10165	6532	421	r70	432
o111	6936	5727	856	r37	878
o112	8368	7638	782	r31	804
o113	5312	6141	209	r71	260
o114	3351	4883	848	r61	868
o115	5299	5598	879	r20	900
o116	7416	8150	792	r72	796
o117	8351	5579	851	r49	861
o118	8938	7482	938	r35	958
o119	10580	7900	523	r73	535
o120	10576	4321	785	r74	794
o121	7314	8877	524	r49	544
o122	8497	8112	688	r49	708
o123	3458	7723	802	r4	834
o124	10753	6211	754	r3	779
o125	5721	9810	823	r75	843
o126	8922	4693	892	r3	903
o127	3676	4692	507	r24	522
o128	9621	6929	350	r58	370
o129	947	5087	969	r61	981
o130	9335	7089	312	r3	341
o131	8213	6880	612	r76	642
o132	5108	9579	506	r28	511
o133	8631	8029	192	r71	222
o134	10630	8124	697	r72	703
o135	8425	6481	355	r71	383
o136	10188	7186	580	r49	600
o137	7792	8998	825	r57	862
o138	7055	6592	923	r3	956
o139	8345	9438	765	r77	779
o140	4980	5444	83	r50	98
o141	7701	5842	692	r78	707
o142	9139	7156	665	r79	680
o143	8205	7354	871	r80	884
o144	7354	8247	509	r64	523
o145	8499	9653	591	r81	601
o146	6946	8370	715	r48	729
o147	10503	7820	805	r79	820
o148	8494	7859	313	r82	324
o149	1042	4559	793	r4	818
o150	7840	9253	830	r33	857
o151	9434	9934	622	r83	643
o152	10472	7468	533	r84	563
o153	8460	8433	400	r63	411
o154	3398	4853	783	r41	791
o155	7830	4337	788	r85	799
o156	6617	5964	843	r16	843
o157	6228	6470	782	r44	812
o158	6105	8340	891	r86	921
o159	9130	8260	770	r87	795
o160	7714	9124	425	r82	446
o161	8534	7245	351	r15	361
o162	5048	5438	834	r28	849
o163	8871	7784	534	r71	562
o164	6052	7429	529	r88	549
o165	7963	4790	62	r83	79
o166	8303	3650	212	r71	239
o167	7432	8783	814	r46	823
o168	8343	5820	873	r12	895
o169	10359	4178	850	r89	871
o170	6633	6444	749	r27	753
o171	9370	9814	331	r90	358
o172	6687	5364	947	r91	954
o173	8131	8213	754	r15	784
o174	7736	5698	755	r38	785
o175	8229	6864	394	r92	424
o176	8856	8082	355	r76	376
o177	5647	4658	862	r40	888
o178	8073	8187	637	r81	653
o179	3057	3166	719	r93	730
o180	9404	750	722	r94	748
o181	7577	8746	494	r95	518
o182	7987	4353	452	r24	462
o183	9292	8709	283	r95	303
o184	7541	6667	865	r96	899
o185	6136	6468	816	r58	836
o186	6494	6999	691	r97	710
o187	7516	5086	772	r98	777
o188	7296	8873	894	r99	924
o189	9885	6511	461	r100	476
o190	2985	7478	826	r71	855
o191	7975	9322	739	r37	778
o192	8169	6935	325	r31	345
o193	10375	7928	333	r87	358
o194	9973	5624	520	r63	535
o195	8314	7782	827	r101	869
o196	7423	6964	792	r16	793
o197	7452	9874	734	r5	738
o198	8657	8352	785	r3	801
o199	3329	5114	1010	r43	1060
o200	8893	4601	984	r102	985
o201	7056	3040	726	r103	736
o202	6419	6941	776	r62	793
o203	5979	7471	950	r104	957
o204	6701	8519	856	r33	886
o205	8737	8075	390	r48	408
o206	8238	8598	740	r105	762
o207	5426	6756	687	r37	716
o208	1124	6860	841	r52	890
o209	295	5156	812	r106	820
o210	5943	6389	435	r49	455
o211	5233	6910	946	r28	966
o212	9644	7323	239	r30	247
o213	8734	8509	570	r27	580
o214	8951	8135	364	r40	378
o215	10614	7209	709	r49	719
o216	7841	7912	843	r87	871
o217	6387	6419	806	r100	826
o218	9714	4098	622	r5	632
o219	6704	6937	678	r33	694
o220	6854	7406	425	r49	442
o221	9020	1871	390	r74	401
o222	9112	4149	802	r82	822
o223	7832	6148	297	r107	307
o224	7121	8172	700	r108	717
o225	10386	1619	913	r1	921
o226	7618	7580	777	r105	792
o227	8504	7437	427	r109	444
o228	3250	4001	499	r39	518
o229	9545	4757	970	r83	983
o230	9839	9032	787	r58	807
o231	8814	8675	534	r28	540
o232	4760	6651	813	r4	843
o233	7696	5885	405	r107	415
o234	10698	7475	411	r66	437
o235	8950	8288	536	r21	553
o236	4835	8679	677	r33	693
o237	10973	424	320	r110	340
o238	276	4476	469	r4	494
o239	10545	8199	297	r3	325
o240	2877	6937	724	r111	735
o241	6478	5763	206	r112	221
o242	7501	4323	382	r49	421
o243	9241	9574	267	r113	271
o244	9080	7581	827	r28	849
o245	6162	7083	855	r49	865
o246	6491	9281	833	r27	848
