courier	x	y	on_time	off_time
c1	9299	7410	0	90
c2	9153	7570	0	90
c3	8015	7716	75	195
c4	7845	7856	75	165
c5	8024	7798	75	165
c6	7995	7763	75	195
c7	5707	6088	90	210
c8	5732	6013	90	180
c9	8851	8213	165	255
c10	5623	6057	195	285
c11	7390	8943	210	450
c12	8865	8213	210	390
c13	8965	8179	210	450
c14	10015	7828	210	390
c15	5786	6050	210	450
c16	5650	6114	210	390
c17	8910	8367	210	390
c18	7346	8954	210	390
c19	9528	5608	225	345
c20	9304	7650	225	465
c21	8153	5597	225	465
c22	9587	5602	240	480
c23	9610	5632	240	480
c24	9680	5511	240	480
c25	9534	5500	240	480
c26	9684	5586	240	480
c27	3330	5338	255	345
c28	8357	6826	255	345
c29	6783	7504	285	375
c30	4389	6729	285	375
c31	7763	5202	285	375
c32	8785	8021	285	375
c33	6227	9292	300	480
c34	10037	5176	300	480
c35	9330	7580	315	405
c36	7727	5404	315	405
c37	7975	3044	315	405
c38	8766	6004	315	405
c39	8531	4110	315	405
c40	9344	7590	315	495
c41	8615	4016	315	495
c42	7856	5449	315	495
c43	4075	5455	315	495
c44	4126	5382	315	405
c45	1344	6582	315	405
c46	1345	6636	315	495
c47	9140	9227	330	450
c48	9493	8358	330	450
c49	7903	5556	390	630
c50	9166	8963	390	630
c51	4106	5423	390	630
c52	8979	7660	390	630
c53	9395	1526	390	630
c54	5702	5989	390	630
c55	7857	5457	390	630
c56	9011	9155	405	525
c57	8352	6213	405	525
c58	2247	7264	405	525
c59	4193	7429	405	525
c60	9337	1551	405	525
c61	7877	5382	420	660
c62	8653	6860	420	660
c63	9069	6922	420	660
c64	8114	7477	420	660
c65	8287	7274	420	660
c66	9097	9129	420	660
c67	3984	7700	420	660
c68	7826	5480	420	660
c69	6825	4038	420	660
c70	9483	6924	435	525
c71	7973	5534	435	525
c72	9368	7430	495	585
c73	8251	5711	495	585
c74	7783	5437	495	585
c75	8582	6753	510	690
c76	7954	5431	510	690
c77	7818	5241	510	690
c78	7997	5438	525	615
c79	9347	8445	525	615
c80	8870	9878	525	615
c81	6800	7535	525	615
c82	7850	5569	555	735
c83	4236	6785	555	735
c84	7295	9097	555	735
c85	9458	8314	630	750
c86	6783	7583	630	750
c87	4143	5367	630	750
c88	9320	9011	630	750
c89	7217	9093	630	750
c90	3960	2801	630	750
c91	7856	8263	630	750
c92	6695	3989	645	825
c93	6143	9353	645	825
c94	3903	2738	645	825
c95	6647	3981	645	825
c96	7933	8220	645	825
c97	9497	7310	645	825
c98	8644	7847	645	825
c99	7804	5416	645	825
c100	6206	9265	645	825
c101	8583	7823	645	825
c102	8270	7489	645	825
c103	9492	7416	645	825
c104	8318	2634	645	825
c105	8159	7444	645	825
c106	7926	5422	645	825
c107	3806	2785	645	825
c108	8232	2510	645	825
c109	7978	8246	645	825
c110	8903	7633	660	780
c111	7915	7817	660	780
c112	9441	7443	660	780
c113	7806	5440	660	780
c114	8432	6425	660	780
c115	5588	6031	660	780
c116	5786	5954	660	780
c117	7882	5428	690	810
c118	7933	4470	690	810
c119	8122	10085	690	810
c120	1484	6626	690	810
c121	8169	2681	690	810
c122	10868	2921	705	945
c123	6878	7468	705	945
c124	9315	8916	705	945
c125	5925	9384	705	945
c126	8218	7763	705	945
c127	8985	4310	705	945
c128	9554	7549	705	945
c129	8480	7839	705	945
c130	6955	7268	705	945
c131	8089	7515	705	945
c132	7880	5392	705	945
c133	8062	4140	705	945
c134	2976	5215	705	945
c135	9032	9313	705	945
c136	8220	7868	705	945
c137	3774	4964	720	900
c138	8104	7580	720	900
c139	4105	7460	720	900
c140	9350	7521	720	900
c141	8388	6225	750	930
c142	4156	7549	750	840
c143	8392	6248	750	840
c144	2210	7327	750	930
c145	4184	7459	750	930
c146	2265	7300	750	840
c147	7104	9119	765	1005
c148	3989	5161	765	1005
c149	8621	6119	765	1005
c150	9182	9148	765	1005
c151	9220	8962	765	1005
c152	8508	7978	765	1005
c153	1396	6538	765	1005
c154	8667	6173	780	960
c155	8839	8016	780	960
c156	7038	6196	780	960
c157	4074	5468	795	1035
c158	8410	6243	795	1035
c159	9284	9163	795	1035
c160	1474	6650	795	1035
c161	8613	6071	795	1035
c162	8223	6340	810	990
c163	6026	9422	810	930
c164	9295	9032	810	1050
c165	6042	9239	810	900
c166	8247	6213	810	1050
c167	9321	9031	810	930
c168	9086	8795	810	1050
c169	7231	9114	810	900
c170	6090	9395	810	1050
c171	9305	9059	810	930
c172	9154	8692	810	930
c173	8384	6301	810	930
c174	7289	9125	810	1050
c175	5913	9387	810	990
c176	7152	9195	810	930
c177	8232	6322	810	900
c178	7878	7960	825	915
c179	7813	5570	825	915
c180	4083	5439	825	915
c181	4208	7477	825	915
c182	5603	5981	825	915
c183	7907	5470	930	1020
c184	4096	5449	930	1050
c185	9000	9242	930	1020
c186	3967	5406	930	1020
c187	6901	7527	930	1020
c188	7908	5474	930	1050
c189	6796	7502	930	1050
c190	4014	5362	990	1080
c191	4011	5432	990	1080
