order	x	y	placement_time	restaurant	ready_time
o1	15885	13034	536	r1	548
o2	17460	18276	625	r2	638
o3	18111	13527	190	r3	222
o4	13130	17293	257	r4	259
o5	18725	12458	547	r5	558
o6	17195	18423	111	r6	141
o7	12938	12027	327	r7	343
o8	17143	16384	119	r8	147
o9	19168	12796	310	r9	327
o10	16737	12869	692	r10	713
o11	16297	23068	85	r11	115
o12	12929	13355	76	r12	142
o13	16962	11693	499	r13	532
o14	16513	9641	415	r14	427
o15	18768	12634	467	r15	492
o16	19555	12341	516	r16	547
o17	11692	18327	443	r17	464
o18	16619	19446	500	r18	530
o19	17749	16065	495	r19	516
o20	21289	1682	729	r20	754
o21	17284	17654	44	r21	50
o22	15677	21233	668	r22	691
o23	13600	15627	368	r23	396
o24	15245	14964	315	r23	340
o25	17607	17950	459	r24	465
o26	10558	17531	308	r25	345
o27	11208	15616	403	r26	421
o28	19260	12588	69	r27	131
o29	11912	19610	311	r28	362
o30	18608	10769	148	r16	180
o31	18204	10761	627	r29	677
o32	17920	15187	179	r8	192
o33	16272	16777	313	r8	336
o34	16017	21531	176	r30	217
o35	13741	15478	538	r31	566
o36	16224	19871	618	r32	649
o37	21331	1895	391	r33	419
o38	15542	16402	384	r34	402
o39	17013	18366	550	r35	555
o40	17309	18569	64	r24	69
o41	18672	10142	556	r36	558
o42	18703	8649	550	r5	557
o43	14276	13501	92	r37	110
o44	10731	22263	136	r38	139
o45	12095	21853	206	r39	236
o46	14586	14963	402	r40	428
o47	19010	13198	315	r27	377
o48	15714	17702	111	r34	129
o49	18999	13921	480	r41	497
o50	19038	9282	399	r42	406
o51	13330	17647	453	r43	484
o52	17815	12240	453	r44	475
o53	14485	21701	69	r45	90
o54	18475	10126	182	r46	185
o55	12704	16120	518	r28	634
o56	12825	17352	135	r47	141
o57	18056	14083	502	r48	547
o58	11828	17508	636	r49	668
o59	16661	15094	72	r50	98
o60	14108	21826	220	r51	247
o61	16689	12268	308	r52	331
o62	17896	13080	564	r53	606
o63	11841	15695	616	r54	638
o64	11632	15628	71	r55	89
o65	17307	18878	555	r35	562
o66	13114	21376	76	r11	116
o67	13020	17614	194	r56	210
o68	11397	17070	234	r57	287
o69	18266	14280	130	r21	138
o70	19416	13257	412	r58	427
o71	16777	11753	516	r14	531
o72	14888	25464	253	r26	270
o73	18930	13903	457	r59	480
o74	11584	17368	165	r28	215
o75	18210	11010	59	r60	64
o76	12430	17356	264	r61	301
o77	18133	13588	460	r34	481
o78	19731	1017	684	r20	709
o79	18759	12137	74	r62	106
o80	11210	18370	343	r63	378
o81	13141	16653	403	r64	433
o82	12420	12638	295	r58	323
o83	12409	15959	619	r55	642
o84	13703	25126	391	r65	393
o85	14788	14047	635	r31	661
o86	16154	22442	580	r30	615
o87	16660	19784	262	r66	298
o88	19896	1176	567	r67	573
o89	18523	13729	368	r68	386
o90	17293	12568	744	r23	760
o91	19504	12414	230	r69	241
o92	16906	11814	229	r46	231
o93	13969	15773	490	r54	510
o94	17991	14271	597	r70	617
o95	16626	18919	406	r71	431
o96	18994	12548	367	r71	383
o97	17424	17480	72	r72	75
o98	15309	18808	397	r73	405
o99	17958	9214	481	r5	494
o100	19789	3340	468	r33	471
o101	14367	16123	467	r74	470
o102	16212	23583	563	r75	569
o103	11602	17370	171	r76	173
o104	3218	28381	306	r77	343
o105	16515	18522	126	r50	168
o106	11477	16842	714	r61	767
o107	9081	20472	180	r76	182
o108	16552	14935	433	r57	445
o109	17495	17911	188	r78	204
o110	9882	20967	353	r79	383
o111	18490	14374	709	r80	734
o112	18898	13884	566	r81	581
