order	x	y	placement_time	restaurant	ready_time
o1	30445	13418	477	r1	492
o2	30800	12924	588	r2	606
o3	28441	20033	756	r3	757
o4	24071	17745	626	r4	703
o5	25583	12705	314	r5	329
o6	30082	15266	172	r6	190
o7	27928	12391	695	r7	722
o8	24430	16210	545	r8	553
o9	28872	13602	634	r9	647
o10	29585	12167	670	r10	682
o11	0	53653	595	r11	621
o12	24650	13424	104	r12	134
o13	27580	16174	358	r13	364
o14	26644	12004	338	r14	356
o15	26044	13722	704	r15	747
o16	22927	16671	693	r16	725
o17	28038	17757	741	r3	751
o18	29013	13626	172	r17	204
o19	25569	13972	706	r18	731
o20	25467	14477	352	r5	363
o21	28981	12577	607	r19	638
o22	29359	16059	480	r20	492
o23	31155	13316	521	r10	526
o24	28754	12411	830	r21	863
o25	24636	14201	384	r22	396
o26	27702	12050	473	r23	485
o27	25484	13109	603	r24	631
o28	30277	12590	697	r9	708
o29	27644	9651	547	r25	559
o30	29163	17618	545	r26	576
o31	22640	18049	224	r27	226
o32	23895	17828	480	r13	503
o33	29962	13628	598	r28	640
o34	28614	12771	691	r29	732
o35	25733	16128	368	r23	393
o36	28290	6513	282	r30	289
o37	25765	20044	730	r31	775
o38	27782	18611	734	r31	746
o39	27054	19135	663	r32	675
o40	29260	11681	482	r33	489
o41	25230	14219	247	r34	265
o42	22545	9344	725	r35	762
o43	23133	13554	823	r36	843
o44	27334	17879	197	r37	203
o45	28939	17723	188	r38	213
o46	26855	21975	472	r39	489
o47	27539	24610	799	r40	824
o48	30086	12708	254	r41	265
o49	30854	3098	151	r42	169
o50	27272	20007	630	r31	657
o51	28708	18291	597	r37	628
o52	23035	20109	494	r43	519
o53	30702	13427	655	r44	668
o54	30873	12729	656	r45	676
o55	28689	15988	596	r46	623
o56	29288	12925	738	r9	751
o57	26722	18268	592	r47	604
o58	24980	14335	678	r48	684
o59	27756	17053	720	r49	742
o60	27942	11223	324	r15	345
o61	30801	12759	582	r50	618
o62	29384	17002	382	r51	393
o63	29100	18439	688	r52	713
o64	29040	17559	646	r53	656
o65	26752	14959	685	r48	692
o66	24457	14873	340	r36	348
o67	30120	9926	684	r54	699
o68	24032	17543	649	r55	665
o69	30037	15400	704	r56	711
o70	29136	5937	633	r57	661
o71	27915	12837	350	r5	363
o72	27092	14319	117	r16	154
o73	26579	13488	748	r58	815
o74	30388	13541	589	r6	607
o75	27404	18310	173	r59	183
o76	18970	17359	242	r60	280
o77	26047	7921	481	r61	498
o78	24971	17454	711	r5	722
o79	28011	19816	634	r62	662
o80	24426	17131	658	r63	664
o81	28753	12682	176	r64	183
o82	28848	11476	234	r65	246
o83	23611	16250	604	r4	697
o84	29234	12473	149	r66	161
o85	26953	14338	766	r67	776
o86	30094	12041	361	r68	404
o87	25519	16005	634	r69	654
o88	23731	14187	672	r23	684
o89	24285	15011	166	r5	172
o90	31015	13538	581	r3	587
o91	26988	19738	140	r70	150
o92	27531	16584	216	r51	236
o93	29771	14742	642	r71	643
o94	23147	16950	421	r4	457
o95	30169	7118	532	r72	569
o96	29249	13826	755	r15	783
o97	22324	21017	609	r73	650
o98	26542	21180	606	r74	607
o99	29624	11409	266	r18	304
o100	27656	19853	492	r75	510
o101	30256	14414	410	r6	418
o102	26886	25010	807	r40	828
o103	31971	3717	801	r76	807
o104	28583	11941	616	r5	636
o105	21810	13669	168	r77	201
o106	29139	16901	165	r70	177
o107	23527	20296	137	r78	154
o108	27911	14032	130	r79	145
o109	29200	12378	189	r64	191
o110	30925	12631	542	r5	553
o111	28220	19322	157	r80	174
o112	24521	15609	773	r21	791
o113	30520	9115	724	r57	747
o114	30092	14283	804	r81	830
o115	27892	20386	280	r29	295
