courier	x	y	on_time	off_time
c1	14174	13557	0	240
c2	16944	17750	0	240
c3	18469	10487	0	240
c4	19062	13296	0	120
c5	15357	9420	15	255
c6	14261	19920	15	255
c7	16944	17781	15	255
c8	13423	16202	15	75
c9	18922	13367	30	270
c10	17065	17634	30	270
c11	14320	13580	30	150
c12	13584	16150	30	240
c13	16370	16513	45	285
c14	14389	19915	45	285
c15	18967	13307	45	285
c16	11017	17863	45	165
c17	18946	13285	60	180
c18	21606	2942	60	180
c19	16503	17085	60	180
c20	14862	20989	60	150
c21	14396	19928	60	150
c22	15594	17989	60	150
c23	16245	16557	60	165
c24	16510	17055	75	315
c25	15370	12219	75	315
c26	15641	7484	75	315
c27	14291	15096	75	315
c28	16792	13091	75	315
c29	17350	16976	75	315
c30	14246	19802	75	315
c31	17223	17753	75	315
c32	14877	14924	75	315
c33	16231	16412	75	315
c34	13619	21083	75	315
c35	17896	11669	75	255
c36	15508	18098	75	255
c37	16122	18577	75	105
c38	12341	15959	90	330
c39	13573	16146	90	330
c40	14301	19864	90	330
c41	16392	16525	90	330
c42	16636	16927	90	330
c43	17558	14050	90	330
c44	15570	7472	90	330
c45	16653	13182	90	210
c46	13677	21215	105	345
c47	16985	17800	105	345
c48	14871	20958	105	345
c49	14244	19905	105	345
c50	18088	11759	105	345
c51	14508	15061	120	360
c52	16202	18552	120	360
c53	14610	15164	120	240
c54	16065	18495	135	375
c55	16155	18535	135	375
c56	18391	12064	135	375
c57	21614	3032	135	375
c58	18123	12939	135	255
c59	14277	19967	150	390
c60	16232	17246	150	390
c61	15499	7403	150	390
c62	18053	11632	150	390
c63	16974	17726	165	405
c64	18227	12919	165	405
c65	18185	12865	165	285
c66	14974	17728	180	360
c67	15096	9446	180	270
c68	15139	17755	180	210
c69	15108	19385	195	315
c70	15600	7423	210	450
c71	16104	18465	210	450
c72	17547	13479	210	300
c73	16662	17058	210	300
c74	14539	15196	210	405
c75	14810	14805	225	285
c76	16830	11612	240	480
c77	14838	14510	240	360
c78	18169	13016	255	345
c79	12310	16059	270	510
c80	17114	17832	270	390
c81	18117	11773	285	375
c82	17059	17667	300	540
c83	16054	18505	300	540
c84	13838	20792	300	540
c85	14985	20984	300	540
c86	18369	13301	300	540
c87	14968	20814	300	480
c88	17043	17674	300	480
c89	13813	17704	300	480
c90	13862	17624	300	510
c91	16174	18593	315	435
c92	16921	17673	315	435
c93	16806	11722	315	435
c94	14053	20030	315	435
